Wind,,,,,,,,,,,,
时间区间,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2004-05-24:2020-03-06,2006-10-08:2020-03-06,1999-01-04:2020-03-06,1997-06-20:2020-03-06,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2006-10-08:2020-03-06,2007-12-14:2020-03-06,2007-12-14:2020-03-06,2007-12-14:2020-03-06
频率,日,日,日,日,日,日,日,日,日,日,日,日
指标名称,SHIBOR1M,SHIBOR3M,IBO001,SHIBOR6M,R007,B0,SHIBORO/N,SHIBOR1W,SHIBOR2W,国债到期收益率:6个月,国债到期收益率:1年,国债到期收益率:2年
2012-03-08,3.9892,5.1397,2.3270,5.2458,2.9437,2.9410,2.3146,2.9325,3.6217,2.8806,2.9109,2.9639
2012-03-09,4.0133,5.1081,2.3247,5.2315,2.9906,2.9887,2.3088,2.9683,3.7492,2.8738,2.8927,2.9678
2012-03-12,4.0233,5.0835,2.3188,5.2200,2.8037,2.8029,2.3058,2.7958,2.9908,2.8408,2.8585,2.9496
2012-03-13,4.0000,5.0629,2.3324,5.2059,3.0015,3.0040,2.3175,2.9958,3.0658,2.8407,2.8592,2.9530
2012-03-14,4.0492,5.0461,2.3268,5.2027,3.0039,3.0034,2.3139,3.0000,3.0758,2.8496,2.8665,2.9617
2012-03-15,4.1200,5.0195,2.3630,5.1964,2.8841,2.8840,2.3477,2.8808,2.9858,2.8481,2.8650,2.9683
2012-03-16,4.1200,4.9999,2.3970,5.1872,2.9010,2.8998,2.3783,2.8975,2.9817,2.8510,2.8690,2.9586
2012-03-19,4.0345,4.9818,2.4071,5.1783,2.8913,2.8911,2.3950,2.8883,3.5608,2.8558,2.8232,2.9735
2012-03-20,4.0710,4.9670,2.5083,5.1620,3.0122,3.0126,2.4992,2.9983,3.6900,2.8505,2.8005,2.9603
2012-03-21,4.3430,4.9643,2.5583,5.1533,3.0848,3.0849,2.5478,3.0758,3.7608,2.8401,2.8779,2.9750
2012-03-22,4.4000,4.9500,2.7121,5.1480,3.1765,3.1767,2.6983,3.1683,3.7617,2.8408,2.8780,2.9617
2012-03-23,4.3750,4.9515,2.7290,5.1337,2.9686,2.9683,2.7125,2.9758,3.7917,2.8324,2.8742,2.9666
2012-03-26,4.2297,4.9446,2.6894,5.1294,3.2994,3.2990,2.6842,3.2983,3.9983,2.8325,2.8638,2.9554
2012-03-27,4.4258,4.9474,2.5619,5.1169,3.3070,3.3068,2.5483,3.2442,3.9475,2.8329,2.8601,2.9399
2012-03-28,4.5088,4.9282,2.6482,5.1147,3.5321,3.5358,2.6350,3.5250,3.9342,2.8204,2.8634,2.9310
2012-03-29,4.2309,4.9114,2.6114,5.1060,3.5124,3.5124,2.6008,3.4954,3.9492,2.8088,2.8281,2.8541
2012-03-30,4.1577,4.9024,2.6835,5.0997,3.7118,3.7118,2.6767,3.7067,4.0342,2.7800,2.8181,2.8533
2012-03-31,4.2192,4.8832,2.6916,5.0908,3.4545,3.4561,2.6733,3.4415,3.9563,0.0000,0.0000,0.0000
2012-04-01,4.1269,4.8830,2.6425,5.0882,3.4498,3.4462,2.6392,3.4400,3.5238,0.0000,0.0000,0.0000
2012-04-05,4.0751,4.8775,3.0238,5.0880,3.9886,3.9872,3.0033,3.9658,3.9525,2.7928,2.8461,2.8732
2012-04-06,4.0520,4.8760,3.2443,5.0844,4.2296,4.2301,3.2288,4.2258,4.2450,2.8041,2.8656,2.9004
2012-04-09,4.0384,4.8659,2.9258,5.0770,3.7516,3.7514,2.9125,3.7442,3.9821,2.8090,2.8634,2.8883
2012-04-10,4.0071,4.8543,3.0054,5.0705,3.7021,3.7034,2.9946,3.7008,3.7610,2.8023,2.8522,2.8881
2012-04-11,4.0002,4.8446,3.0057,5.0724,3.7809,3.7798,2.9975,3.7808,3.7942,2.8040,2.8546,2.8885
2012-04-12,4.0750,4.8399,3.0542,5.0725,3.7969,3.7984,3.0475,3.7992,3.8308,2.8144,2.9101,2.9096
2012-04-13,4.0129,4.8368,3.5003,5.0709,3.8044,3.8047,3.4958,3.7942,3.8579,2.8153,2.8895,2.8961
2012-04-16,4.2158,4.8355,3.2951,5.0643,3.8061,3.8062,3.2900,3.8000,3.8525,2.8171,2.8850,2.8983
2012-04-17,4.0000,4.8194,3.0080,5.0600,3.7622,3.7637,3.0004,3.7517,3.8700,2.8032,2.8518,2.8813
2012-04-18,3.9383,4.7934,3.0082,5.0566,3.7591,3.7583,2.9983,3.7488,3.7975,2.7889,2.8277,2.8798
2012-04-19,3.9738,4.7768,3.2052,5.0491,3.8087,3.8087,3.1992,3.8025,3.9075,2.7861,2.8268,2.8636
2012-04-20,4.0875,4.7658,3.4043,5.0441,3.9465,3.9463,3.4000,3.9525,3.9084,2.7722,2.8160,2.8578
2012-04-23,4.0952,4.7450,3.3371,5.0396,3.7874,3.7881,3.3267,3.7642,3.9708,2.7628,2.8225,2.8752
2012-04-24,4.1900,4.7363,3.2248,5.0351,3.7356,3.7354,3.2163,3.7967,3.9575,2.7664,2.8178,2.8841
2012-04-25,4.0801,4.7240,3.4750,5.0324,3.9271,3.9300,3.4658,3.9133,3.9650,2.7685,2.8264,2.8905
2012-04-26,4.0850,4.7165,3.4489,5.0287,3.9913,3.9894,3.4358,3.9708,4.0375,2.7753,2.8264,2.8966
2012-04-27,4.1267,4.7113,3.2920,5.0241,3.8830,3.8826,3.2850,3.8725,3.9925,2.7766,2.8306,2.9052
2012-04-28,4.0400,4.7037,2.8066,5.0177,3.7772,3.7884,2.7967,3.7796,3.9217,0.0000,0.0000,0.0000
2012-05-02,4.0900,4.6985,2.8522,5.0121,3.8069,3.8085,2.8367,3.8000,3.9175,2.7588,2.8085,2.9056
2012-05-03,3.9681,4.6919,2.9707,5.0081,3.8473,3.8486,2.9550,3.8529,3.8547,2.7658,2.8075,2.9063
2012-05-04,3.9321,4.6844,2.9748,5.0025,3.8412,3.8403,2.9575,3.8292,3.8338,2.7826,2.8251,2.9102
2012-05-07,3.8577,4.6728,2.9734,4.9985,3.7551,3.7592,2.9625,3.7729,3.8933,2.7849,2.8171,2.9072
2012-05-08,3.7704,4.6628,2.4791,4.9937,3.7014,3.7077,2.4683,3.6917,3.8025,2.7779,2.8072,2.9056
2012-05-09,3.7368,4.6479,2.4046,4.9886,3.3314,3.3304,2.3950,3.3108,3.7667,2.7351,2.7743,2.8998
2012-05-10,3.6630,4.6298,2.3785,4.9764,3.2327,3.2325,2.3667,3.2258,3.5808,2.7095,2.7339,2.8475
2012-05-11,3.6550,4.6178,2.2938,4.9666,3.1902,3.1898,2.2750,3.1867,3.4683,2.6567,2.6700,2.7920
2012-05-14,3.5013,4.5584,1.9389,4.9042,3.1156,3.1179,1.9221,3.1433,3.3975,2.3745,2.3996,2.6815
2012-05-15,3.4892,4.5223,1.8923,4.8916,2.8349,2.8356,1.8725,2.8292,2.8398,2.3265,2.3148,2.5539
2012-05-16,3.3300,4.4876,1.8474,4.8587,2.7901,2.7870,1.8275,2.7867,2.8867,2.2747,2.3245,2.4992
2012-05-17,3.1058,4.4612,1.8293,4.8364,2.6851,2.6855,1.8114,2.6800,2.8617,2.2851,2.3583,2.5685
2012-05-18,3.0283,4.4331,1.8480,4.8126,2.6918,2.6919,1.8275,2.6858,2.8250,2.2947,2.3319,2.5352
2012-05-21,3.0033,4.4050,1.8314,4.7972,2.6733,2.6741,1.8142,2.6742,2.8208,2.2847,2.3543,2.5500
2012-05-22,2.9783,4.3754,1.8431,4.7903,2.6942,2.6961,1.8208,2.6925,2.7900,2.2514,2.3606,2.5670
2012-05-23,3.0258,4.3333,1.8636,4.7608,2.4379,2.4333,1.8450,2.4196,2.7500,2.2776,2.3612,2.5621
2012-05-24,3.0525,4.3048,1.8985,4.7357,2.2332,2.2333,1.8833,2.2277,2.7792,2.2670,2.4275,2.4686
2012-05-25,3.0267,4.2700,1.9228,4.7104,2.4968,2.4975,1.9017,2.5025,2.7925,2.2002,2.2291,2.4160
2012-05-28,3.0033,4.2500,1.9333,4.6981,2.4962,2.4965,1.9117,2.4958,2.7108,2.1299,2.2471,2.4192
2012-05-29,3.0000,4.2320,1.9267,4.6695,2.5856,2.5857,1.9042,2.5733,2.6492,0.0000,2.4077,2.4250
2012-05-30,2.9850,4.2213,1.9247,4.6571,2.3462,2.3460,1.9058,2.3217,2.6050,2.1927,2.2463,2.4345
2012-05-31,2.9642,4.2068,1.9033,4.6308,2.1700,2.1698,1.8788,2.1375,2.6017,2.1510,2.2348,2.4123
2012-06-01,2.8983,4.1968,1.9194,4.6229,2.3766,2.3767,1.8950,2.3442,2.4592,2.1692,2.2058,2.3725
2012-06-04,2.8292,4.1921,1.9435,4.6190,2.5343,2.5328,1.9183,2.5183,2.7950,2.1521,2.2238,2.3530
2012-06-05,2.7808,4.1818,2.0236,4.6095,2.5972,2.5979,1.9983,2.5967,2.7608,2.1613,2.2265,2.3758
2012-06-06,2.8063,4.1766,2.2196,4.6004,2.5940,2.5938,2.2017,2.5667,2.8500,2.1573,2.2314,2.3761
2012-06-07,2.8563,4.1701,2.4099,4.5968,2.6881,2.6879,2.4008,2.6750,2.8692,2.1637,2.2547,2.4061
2012-06-08,2.9463,4.1163,2.4116,4.5370,2.4648,2.4639,2.4033,2.4567,2.8175,2.1028,2.1754,2.3190
2012-06-11,2.9725,4.0972,2.3298,4.5152,2.4249,2.4253,2.3196,2.4154,2.7554,2.1256,2.2134,2.3469
2012-06-12,2.9871,4.0835,2.4057,4.5021,2.5528,2.5530,2.3867,2.5325,2.7558,2.1265,2.2208,2.3610
2012-06-13,3.1683,4.0649,2.5084,4.4880,2.6990,2.6987,2.4938,2.6883,2.9533,2.0996,2.2385,2.3838
2012-06-14,3.2375,4.0523,2.5589,4.4711,2.7047,2.7046,2.5483,2.6950,2.9467,2.1205,2.2217,2.4041
2012-06-15,3.1992,4.0419,2.5709,4.4619,2.7321,2.7322,2.5592,2.7196,3.2767,2.0883,2.2213,2.3927
2012-06-18,3.2954,4.0343,2.5488,4.4533,2.5684,2.5685,2.5388,2.5567,3.0358,2.1121,2.2320,2.4301
2012-06-19,3.3917,4.0247,2.6997,4.4490,2.9780,2.9784,2.6908,2.9242,3.2583,2.1304,2.3222,2.4482
2012-06-20,3.4767,4.0402,3.2903,4.4477,3.4545,3.4547,3.2775,3.4163,3.2652,2.1340,2.3372,2.4663
2012-06-21,4.2829,4.0517,3.5987,4.4435,4.3392,4.3375,3.5900,4.3083,3.9650,2.1264,2.3231,2.4286
2012-06-25,4.6192,4.1036,3.6957,4.4458,4.1999,4.2041,3.6508,4.2175,4.7008,2.1587,2.3039,2.4223
2012-06-26,4.8000,4.1132,3.8893,4.4362,4.2983,4.2987,3.8775,4.2800,4.7967,2.1616,2.3082,2.4124
2012-06-27,4.6883,4.1093,3.5086,4.4367,4.2454,4.2447,3.4967,4.1708,4.7775,2.1829,2.2918,2.3872
2012-06-28,4.2313,4.0844,3.5647,4.4234,3.9832,3.9831,3.5483,3.9250,4.5450,2.1976,2.3398,2.3566
2012-06-29,4.4758,4.0778,3.6468,4.4200,4.1388,4.1385,3.6008,4.1083,4.7182,2.2180,2.3280,2.3516
2012-07-02,4.4835,4.0732,3.6235,4.4149,4.1658,4.1657,3.6092,4.1567,4.5933,2.2156,2.2959,2.3662
2012-07-03,4.4102,4.0674,3.2662,4.4038,4.1727,4.1746,3.2475,4.1650,4.5508,2.2104,2.3362,2.3536
2012-07-04,4.3550,4.0550,2.6485,4.3918,3.8655,3.8664,2.6208,3.8558,4.3475,2.2117,2.3173,2.3499
2012-07-05,4.3492,4.0479,2.6230,4.3787,4.0175,4.0173,2.6025,3.9900,4.3275,2.1969,2.2949,2.3429
2012-07-06,3.9985,4.0092,2.3723,4.3434,3.4813,3.4817,2.3501,3.4308,3.4917,2.1522,2.1974,2.2714
2012-07-09,3.5896,3.9841,2.3663,4.3290,3.3554,3.3572,2.3437,3.3442,3.4175,0.0000,2.2031,2.2613
2012-07-10,3.3534,3.9544,2.3476,4.3119,3.3266,3.3250,2.3277,3.3142,3.3354,2.1521,2.1567,2.2577
2012-07-11,3.2873,3.9225,2.3628,4.2915,3.2822,3.2826,2.3467,3.2663,3.3000,2.1566,2.1717,2.2551
2012-07-12,3.1943,3.8791,2.4042,4.2782,3.1904,3.2017,2.3890,3.1908,3.2817,2.1337,2.1618,2.2517
2012-07-13,3.1658,3.8374,2.4947,4.2556,3.3409,3.3423,2.4792,3.3317,3.3458,2.1472,2.1516,2.2564
2012-07-16,3.1404,3.8071,2.4771,4.2410,3.2757,3.2783,2.4573,3.2746,3.3158,2.1361,2.2169,2.2598
2012-07-17,3.1222,3.7932,2.6462,4.2313,3.2803,3.2803,2.6325,3.2771,3.3000,2.1342,2.1918,2.2493
2012-07-18,3.2816,3.7859,2.9494,4.2200,3.4673,3.4672,2.9342,3.4500,3.4525,2.1302,2.2312,2.2695
2012-07-19,3.5771,3.7834,3.0023,4.2177,3.5321,3.5318,2.9858,3.5225,3.6055,2.1397,2.2205,2.3026
2012-07-20,3.6792,3.7801,3.1383,4.2071,3.5814,3.5818,3.1271,3.5642,3.8117,2.1396,2.2292,2.2981
2012-07-23,3.9063,3.7777,3.3392,4.2046,3.5700,3.5703,3.3275,3.5533,3.9167,2.1392,2.2134,2.3058
2012-07-24,3.9925,3.7669,2.9625,4.1911,3.3943,3.3947,2.9517,3.3717,3.8950,2.1476,2.2346,2.2999
2012-07-25,3.7829,3.7737,2.6902,4.1893,3.3425,3.3425,2.6813,3.3375,3.7092,2.1821,2.2354,2.3431
2012-07-26,3.7518,3.7689,2.6719,4.1842,3.3847,3.3845,2.6600,3.3767,3.4688,2.2194,2.2246,2.3689
2012-07-27,3.5183,3.7593,2.6106,4.1745,3.1526,3.1473,2.6000,3.1092,3.3000,2.2475,2.3014,2.3591
2012-07-30,3.4547,3.7466,2.5371,4.1667,3.1389,3.1395,2.5283,3.1233,3.2892,2.2471,2.2588,2.3675
2012-07-31,3.3479,3.7371,2.6109,4.1607,3.3551,3.3550,2.5983,3.3508,3.3092,2.2669,2.1710,2.3974
2012-08-01,3.3415,3.7289,2.6327,4.1570,3.4118,3.4121,2.6192,3.4175,3.2733,2.2928,2.2360,2.3864
2012-08-02,3.3140,3.7197,2.5587,4.1547,3.4862,3.4924,2.5375,3.4992,3.3025,2.3129,2.3021,2.3773
2012-08-03,3.3117,3.6864,2.5266,4.1422,3.3929,3.3922,2.5033,3.3917,3.3656,2.3277,2.2536,2.4040
2012-08-06,3.2460,3.6740,2.4942,4.1401,3.4076,3.4105,2.4783,3.4000,3.3992,2.4535,2.2587,2.4622
2012-08-07,3.2177,3.6587,2.5565,4.1397,3.2524,3.2538,2.5344,3.2575,3.4108,2.4277,2.3560,2.5969
2012-08-08,3.2342,3.6393,2.5635,4.1341,3.2616,3.2631,2.5483,3.2533,3.3917,2.4424,2.2768,2.6268
2012-08-09,3.2283,3.6099,2.6130,4.1217,3.2927,3.2922,2.5992,3.3117,3.3492,2.3973,2.3750,2.5912
2012-08-10,3.2325,3.5893,2.6786,4.1125,3.2955,3.2958,2.6592,3.3000,3.2317,2.4077,2.4625,2.5801
2012-08-13,3.2392,3.5793,2.4527,4.1072,3.3421,3.3426,2.4342,3.3383,3.2667,2.4165,2.4132,2.6090
2012-08-14,3.3872,3.5823,2.6902,4.1052,3.3531,3.3529,2.6750,3.3417,3.2758,2.4251,2.4661,2.6268
2012-08-15,3.5592,3.5892,3.1261,4.1042,3.4294,3.4285,3.1117,3.4000,3.6258,2.4902,2.3698,2.6995
2012-08-16,3.7633,3.5994,3.1034,4.1041,3.5504,3.5504,3.0942,3.5250,4.0867,2.5380,2.5747,2.6829
2012-08-17,4.0517,3.6113,3.1890,4.1030,3.8900,3.8909,3.1750,3.9025,4.1167,2.5408,2.5615,2.6889
2012-08-20,4.1235,3.6263,3.3624,4.1085,3.6236,3.6236,3.3525,3.5850,4.4283,2.6818,2.7153,2.7675
2012-08-21,4.2654,3.6508,3.5055,4.1117,3.7453,3.7440,3.4900,3.7458,4.5267,2.6556,2.7161,2.7643
2012-08-22,4.0417,3.6533,3.0890,4.1106,3.7987,3.7992,3.0800,3.8000,4.5508,2.6359,2.6320,2.8246
2012-08-23,4.0338,3.6543,3.0662,4.1089,3.8047,3.8034,3.0550,3.8000,4.0000,2.6280,2.6900,2.8117
2012-08-24,3.9121,3.6548,2.7138,4.1064,3.6145,3.6156,2.6983,3.6200,3.5283,2.6582,2.7551,2.8043
2012-08-27,3.8664,3.6284,2.7102,4.0975,3.4510,3.4526,2.6975,3.4508,3.5242,2.6842,2.8254,2.7985
2012-08-28,3.7593,3.6379,2.7122,4.0944,3.0963,3.0945,2.7001,3.0817,3.3342,2.6160,2.7640,2.8096
2012-08-29,3.7267,3.6335,2.6150,4.0924,3.5245,3.5251,2.5992,3.5279,3.3193,2.5794,2.6999,2.8465
2012-08-30,3.6871,3.6314,2.4005,4.0914,3.6013,3.6010,2.3838,3.5842,3.5708,2.5572,2.6894,2.8597
2012-08-31,3.6520,3.6325,2.0862,4.0905,3.5178,3.5206,2.0657,3.5108,3.4150,2.5808,2.7076,2.8481
2012-09-03,3.5367,3.6370,2.0687,4.0883,3.3745,3.3756,2.0500,3.3917,3.2833,2.5305,2.6581,2.8449
2012-09-04,3.4849,3.6370,2.0324,4.0883,2.4985,2.4985,2.0075,2.5025,3.0938,2.4920,2.6127,2.8143
2012-09-05,3.6371,3.6397,2.1575,4.0881,3.4275,3.4274,2.1375,3.4275,3.2796,2.5069,2.6248,2.8138
2012-09-06,3.6350,3.6365,2.1472,4.0838,3.4028,3.4041,2.1237,3.4017,3.4900,2.5217,2.6370,2.8179
2012-09-07,3.7336,3.6373,2.1472,4.0782,3.4000,3.4029,2.1253,3.3908,3.4908,2.5164,2.6384,2.8450
2012-09-10,3.6839,3.6389,2.3208,4.0825,3.0017,3.0062,2.2992,3.0025,3.1467,2.5433,2.6573,2.8697
2012-09-11,3.8179,3.6465,2.5119,4.0857,2.9965,2.9968,2.4992,2.9973,3.2000,2.5627,2.6814,2.8873
2012-09-12,3.8667,3.6461,2.6120,4.0874,3.4320,3.4352,2.5983,3.4346,3.3050,2.7020,2.8331,3.0321
2012-09-13,3.9246,3.6496,2.6933,4.0888,3.4360,3.4333,2.6833,3.4350,3.2975,2.7349,2.8589,3.0336
2012-09-14,3.9443,3.6501,2.6834,4.0894,3.3616,3.3608,2.6732,3.3633,3.2925,2.6955,2.8728,3.1346
2012-09-17,3.9858,3.6497,2.7293,4.0897,3.2418,3.2440,2.7150,3.2433,3.3917,2.7184,2.8508,3.0924
2012-09-18,4.0208,3.6505,2.9373,4.0889,3.1481,3.1485,2.9217,3.1408,3.4433,2.7298,2.8283,3.0227
2012-09-19,4.1050,3.6520,3.5178,4.0886,3.3319,3.3312,3.5008,3.3017,3.6925,2.7087,2.8263,3.0611
