date	SPX.GI	N225.GI	000001.SH
2015/3/24	12841.3917	1012.5025	3691.41
2015/3/25	12656.9081	1014.9152	3660.727
2015/3/26	12619.6206	1003.2105	3682.095
2015/3/27	12654.0445	996.4885	3691.096
2015/3/30	12809.9308	1002.5794	3786.568
2015/3/31	12701.394	984.7808	3747.899
2015/4/1	12653.4995	977.4961	3810.294
2015/4/2	12690.3076	993.392	3825.784
2015/4/3	12680.3862	998.2634	3863.929
2015/4/7	12728.9411	1009.9166	3961.378
2015/4/8	12771.4156	1012.1894	3994.811
2015/4/9	12826.8799	1020.3328	3957.534
2015/4/10	12900.3422	1016.5433	4034.31
2015/4/13	12846.474	1020.6525	4121.715
2015/4/14	12869.9247	1023.3858	4135.565
2015/4/15	12922.0684	1024.2663	4084.163
2015/4/16	12904.6412	1027.8756	4194.823
2015/4/17	12750.7655	1015.6215	4287.296
2015/4/20	12866.0002	1014.2981	4217.077
2015/4/21	12852.1931	1025.5172	4293.623
2015/4/22	12919.6868	1033.7751	4398.494
2015/4/23	12948.2463	1033.7692	4414.508
2015/4/24	12968.9453	1028.1892	4393.686
2015/4/27	12910.8082	1031.6789	4527.396
2015/4/28	12944.2345	1034.5203	4476.215
2015/4/29	12887.3908	1035.9044	4476.62
2015/4/30	12750.1825	1005.71	4441.655
2015/5/4	12933.2781	997.2655	4480.464
2015/5/5	12783.3163	998.2811	4298.706
2015/5/6	12721.3653	999.453	4229.266
2015/5/7	12760.3944	990.3929	4112.214
2015/5/8	12939.3167	992.5827	4205.917
2015/5/11	12870.3034	1005.552	4333.584
2015/5/12	12837.1684	1002.5742	4401.219
2015/5/13	12826.5393	1010.8271	4375.76
2015/5/14	12958.4362	1005.6364	4378.311
2015/5/15	12966.6962	1013.7985	4308.691
2015/5/18	13004.9407	1020.6692	4283.491
2015/5/19	13000.6157	1024.1491	4417.552
2015/5/20	12994.2581	1026.066	4446.288
2015/5/21	13027.6204	1022.447	4529.422
2015/5/22	12996.8174	1026.8382	4657.596
2015/5/25	13004.046	1029.5481	4813.798
2015/5/26	12871.8122	1030.7847	4910.897
2015/5/27	12995.2729	1021.7865	4941.714
2015/5/28	12979.659	1019.7429	4620.266
2015/5/29	12896.3838	1019.3359	4611.744
2015/6/1	12925.2658	1016.2133	4828.738
2015/6/2	12916.026	1010.6428	4910.527
2015/6/3	12933.0346	1011.6576	4909.978
2015/6/4	12818.9958	1010.539	4947.102
2015/6/5	12804.1432	1008.7838	5023.096
2015/6/8	12726.2332	1004.1412	5131.881
2015/6/9	12726.1497	989.2605	5113.534
2015/6/10	12878.14	989.1876	5106.0359
2015/6/11	12895.6789	1017.151	5121.5925
2015/6/12	12809.0426	1013.8645	5166.35
2015/6/15	12750.2499	1013.8236	5062.9929
2015/6/16	12819.8615	1007.0627	4887.432
2015/6/17	12845.871	1005.3021	4967.8983
2015/6/18	12966.2916	993.2639	4785.356
2015/6/19	12892.8829	1006.1499	4478.3643
2015/6/23	12982.898	1036.1218	4576.4922
2015/6/24	12892.2798	1034.4491	4690.1497
2015/6/25	12855.2052	1028.849	4527.7789
2015/6/26	12847.8794	1029.8618	4192.8734
2015/6/29	12586.1724	1003.6072	4053.0304
2015/6/30	12613.0293	1012.8388	4277.2219
2015/7/1	12703.2156	1018.133	4053.6997
2015/7/2	12703.8709	1021.2406	3912.7668
2015/7/3	12701.5865	1025.1409	3686.9153
2015/7/6	12655.0187	1007.3759	3775.9122
2015/7/7	12730.7242	1019.2167	3727.1248
2015/7/8	12520.5649	989.8821	3507.1923
2015/7/9	12543.9658	1009.4139	3709.3304
2015/7/10	12699.1543	998.0111	3877.8034
2015/7/13	12835.4847	1005.714	3970.3878
2015/7/14	12899.3927	1012.2336	3924.4871
2015/7/15	12887.1725	1018.2144	3805.7033
2015/7/16	12994.9192	1021.0655	3823.1755
2015/7/17	13013.3355	1021.1673	3957.3516
2015/7/20	13024.4351	1021.6423	3992.1096
2015/7/21	12969.3533	1029.1973	4017.6748
2015/7/22	12931.8327	1020.6223	4026.045
2015/7/23	12859.272	1023.4005	4123.9234
2015/7/24	12721.0111	1017.0159	4070.908
2015/7/27	12648.9945	1009.5481	3725.5582
2015/7/28	12801.0611	1012.2974	3663.0024
2015/7/29	12893.9056	1008.3034	3789.168
2015/7/30	12897.4354	1015.8596	3705.7656
2015/7/31	12869.61	1018.7018	3663.7256
2015/8/3	12833.5009	1016.741	3622.9051
2015/8/4	12806.3038	1015.8194	3756.5449
2015/8/5	12848.081	1018.1284	3694.5733
2015/8/6	12747.4284	1016.2358	3661.5392
2015/8/7	12709.3267	1020.0421	3744.2045
2015/8/10	12869.5857	1028.5319	3928.4154
2015/8/11	12983.3393	1021.9267	3927.9083
2015/8/12	13205.9481	1030.3243	3886.3198
2015/8/13	13335.7794	1055.7279	3954.5561
2015/8/14	13380.6272	1055.541	3965.3349
2015/8/17	13449.0984	1060.933	3993.6677
2015/8/18	13413.1585	1056.8697	3748.1639
2015/8/19	13301.8094	1040.0701	3794.1094
2015/8/20	13011.3683	1032.748	3664.2907
2015/8/21	12586.8919	1004.2299	3507.744
2015/8/24	12090.4177	969.7517	3209.905
2015/8/25	11950.2761	956.4513	2964.9674
2015/8/26	12427.6082	990.8603	2927.288
2015/8/27	12737.9191	994.7913	3083.5912
2015/8/28	12725.9836	1014.1101	3232.3495
2015/8/31	12600.8497	995.8683	3205.9855
2015/9/1	12201.1765	956.7324	3166.6239
2015/9/2	12398.4524	959.4362	3160.167
2015/9/7	12215.8852	954.9279	3080.4201
2015/9/8	12533.1283	929.2119	3170.4522
2015/9/9	12357.5889	994.1613	3243.0889
2015/9/10	12450.1438	969.8982	3197.8932
2015/9/11	12495.6145	963.4924	3200.2337
2015/9/14	12442.5588	948.6429	3114.798
2015/9/15	12593.51	953.5647	3005.1722
2015/9/16	12712.5191	962.1317	3152.2632
2015/9/17	12671.6034	973.2792	3086.0611
2015/9/18	12454.4414	958.2271	3097.9172
2015/9/21	12524.8782	960.522	3156.5399
2015/9/22	12379.3336	956.908	3185.6187
2015/9/23	12364.0541	959.2932	3115.8881
2015/9/24	12325.9522	932.3437	3142.6869
2015/9/25	12319.0522	948.9902	3092.347
2015/9/28	11992.332	933.9557	3100.7559
2015/9/29	11994.1169	900.399	3038.1368
2015/9/30	12213.8868	922.3196	3052.7814
2015/10/8	12786.2872	960.4842	3143.3573
2015/10/9	12793.1411	976.051	3183.1516
2015/10/12	12791.9069	972.9349	3287.6624
2015/10/13	12669.5322	961.1349	3293.2301
2015/10/14	12645.077	947.8294	3262.4414
2015/10/15	12831.6772	964.8543	3338.073
2015/10/16	12897.2366	976.5809	3391.3516
2015/10/19	12919.2319	964.6358	3386.7003
2015/10/20	12918.5403	969.6218	3425.3303
2015/10/21	12814.8179	982.2636	3320.6761
2015/10/22	13032.8227	976.4559	3368.7388
2015/10/23	13196.9164	993.2981	3412.4338
2015/10/26	13162.1418	993.5491	3429.5809
2015/10/27	13117.162	986.3579	3434.336
2015/10/28	13281.2478	997.2099	3375.1961
2015/10/29	13287.8118	997.9309	3387.3154
2015/10/30	13202.8963	1001.7292	3382.5612
2015/11/2	13287.9174	979.282	3325.0846
2015/11/3	13357.0805	980.3657	3316.6954
2015/11/4	13316.6622	990.7859	3459.6396
2015/11/5	13309.5663	998.0295	3522.8185
2015/11/6	13321.3133	1004.7588	3590.0324
2015/11/9	13215.1959	1016.0993	3646.8811
2015/11/10	13240.1555	1015.7452	3640.4853
2015/11/11	13199.905	1017.8086	3650.2494
2015/11/12	13018.0979	1020.4233	3632.9016
2015/11/13	12877.6611	1017.9615	3580.8388
2015/11/16	13089.0863	1009.5191	3606.9574
2015/11/17	13069.5046	1015.5121	3604.7951
2015/11/18	13292.407	1015.9805	3568.4676
2015/11/19	13276.4381	1025.8585	3617.062
2015/11/20	13324.7263	1031.6429	3630.4995
2015/11/23	13326.4244	1033.4519	3610.3195
2015/11/24	13347.0976	1035.8751	3616.1125
2015/11/25	13343.0749	1035.0116	3647.93
2015/11/26	13347.0438	1039.1835	3635.5521
2015/11/27	13358.9381	1036.2913	3436.303
2015/11/30	13306.7184	1028.9814	3445.4048
2015/12/1	13451.1549	1039.1239	3456.3085
2015/12/2	13300.1301	1037.3809	3536.9051
2015/12/3	13113.8787	1036.0373	3584.8237
2015/12/4	13355.6498	1015.4617	3524.992
2015/12/7	13290.1324	1023.7326	3536.9272
2015/12/8	13223.072	1013.4203	3470.0698
2015/12/9	13133.4347	1006.7438	3472.4394
2015/12/10	13182.7046	1005.5055	3455.4951
2015/12/11	12951.2108	1016.427	3434.5813
2015/12/14	13040.502	1007.2983	3520.6682
2015/12/15	13192.0506	989.9524	3510.354
2015/12/16	13397.4222	1011.7407	3516.1867
2015/12/17	13222.6671	1023.8227	3579.999
2015/12/18	12998.7718	1005.5789	3578.964
2015/12/21	13087.5526	1010.21	3642.472
2015/12/22	13201.5152	1009.4375	3651.767
2015/12/23	13362.3556	1010.2874	3636.089
2015/12/24	13345.9407	1006.2818	3612.485
2015/12/25	13337.2846	1010.7702	3627.914
2015/12/28	13315.8375	1015.5561	3533.779
2015/12/29	13481.0743	1023.4459	3563.736
2015/12/30	13390.1747	1024.813	3572.876
2015/12/31	13272.5288	1025.4411	3539.182
2016/1/4	13088.7305	996.2238	3296.258
2016/1/5	13142.6974	1005.0578	3287.711
2016/1/6	12999.1842	997.3937	3361.84
2016/1/7	12755.6086	981.5745	3125.002
2016/1/8	12615.4361	988.8204	3186.412
2016/1/11	12624.2767	993.9705	3016.704
2016/1/12	12723.1691	963.0564	3022.861
2016/1/13	12405.9076	988.0538	2949.597
2016/1/14	12610.3453	963.0277	3007.649
2016/1/15	12341.922	954.4253	2900.9698
2016/1/18	12333.0845	951.1905	2913.8367
2016/1/19	12340.7723	952.7311	3007.7393
2016/1/20	12193.1143	916.5816	2976.694
2016/1/21	12257.7709	897.5592	2880.482
2016/1/22	12503.9247	945.9129	2916.562
2016/1/25	12305.5734	948.4749	2938.515
2016/1/26	12477.9139	927.227	2749.785
2016/1/27	12339.5362	952.2714	2735.558
2016/1/28	12406.8094	943.3635	2655.661
2016/1/29	12711.6764	967.0978	2737.6
2016/2/1	12710.5026	966.7233	2688.854
2016/2/2	12466.7495	962.3531	2749.57
2016/2/3	12531.0878	940.6708	2739.247
2016/2/4	12530.6824	946.6106	2781.023
2016/2/5	12279.3586	941.5102	2763.492
2016/2/15	12143.0744	920.2889	2746.196
2016/2/16	12345.9125	912.5177	2836.571
2016/2/17	12569.9956	902.8942	2867.338
2016/2/18	12495.046	926.5056	2862.893
2016/2/19	12501.2407	920.8107	2860.021
2016/2/22	12677.8508	931.702	2927.175
2016/2/23	12540.7057	927.7122	2903.331
2016/2/24	12601.98	928.0815	2928.896
2016/2/25	12748.1141	940.6913	2741.245
2016/2/26	12728.1691	934.8807	2767.21
2016/2/29	12646.8318	923.6222	2687.979
2016/3/1	12935.4415	936.3054	2733.17
2016/3/2	13009.2611	962.6252	2849.681
2016/3/3	13039.2281	976.7526	2859.758
2016/3/4	13056.7347	977.397	2874.147
2016/3/7	13034.0599	967.6826	2897.34
2016/3/8	12873.305	963.3528	2901.387
2016/3/9	12951.2762	962.6348	2862.556
2016/3/10	12957.4725	969.364	2804.726
2016/3/11	13125.0242	973.1381	2810.307
2016/3/14	13110.0891	983.5301	2859.499
2016/3/15	13119.4708	978.5829	2864.368
2016/3/16	13211.7982	977.8641	2870.43
2016/3/17	13255.8767	975.671	2904.832
2016/3/18	13246.0256	972.7986	2955.15
2016/3/21	13299.2918	973.0829	3018.802
2016/3/22	13317.7556	988.1851	2999.363
2016/3/23	13225.5801	983.5577	3009.96
2016/3/24	13264.1491	978.4544	2960.97
2016/3/25	13279.0115	981.5177	2979.434
2016/3/28	13288.0846	984.8151	2957.82
2016/3/29	13369.8951	981.5032	2919.832
2016/3/30	13382.8582	972.6332	3000.645
2016/3/31	13308.3921	964.1263	3003.915
2016/4/1	13387.0496	928.0329	3009.53
2016/4/5	13224.6828	915.6973	3053.065
2016/4/6	13382.4502	921.7844	3050.592
2016/4/7	13212.587	928.5161	3008.42
2016/4/8	13254.7291	944.5922	2984.958
2016/4/11	13201.2612	941.0985	3033.957
2016/4/12	13322.01	952.462	3023.646
2016/4/13	13450.559	973.9618	3066.638
2016/4/14	13515.3677	1002.3856	3082.362
2016/4/15	13505.6023	998.9871	3078.117
2016/4/18	13568.6006	975.0433	3033.66
2016/4/19	13592.176	1001.3461	3042.823
2016/4/20	13577.089	1000.0895	2972.584
2016/4/21	13553.4178	1024.6793	2952.891
2016/4/22	13573.9359	1042.4353	2959.24
2016/4/25	13595.6885	1018.9085	2946.67
2016/4/26	13571.3679	1013.7786	2964.7
2016/4/27	13584.3241	1007.88	2953.671
2016/4/28	13483.2163	970.4808	2945.589
2016/4/29	13339.5662	996.9631	2938.324
2016/5/3	13322.1484	981.5831	2992.643
2016/5/4	13320.5886	983.6499	2991.272
2016/5/5	13355.3431	982.5358	2997.842
2016/5/6	13412.9642	978.7087	2913.248
2016/5/9	13403.1012	982.9022	2832.113
2016/5/10	13597.1013	996.9097	2832.591
2016/5/11	13462.1372	989.999	2837.037
2016/5/12	13408.2521	997.998	2835.862
2016/5/13	13353.3116	982.7139	2827.109
2016/5/16	13504.1764	990.207	2850.862
2016/5/17	13347.8092	996.2538	2843.684
2016/5/18	13353.8238	995.8851	2807.514
2016/5/19	13368.5861	991.1255	2806.906
2016/5/20	13444.7483	996.7835	2825.483
2016/5/23	13405.4458	990.7488	2843.645
2016/5/24	13591.5496	988.2757	2821.666
2016/5/25	13733.3844	999.777	2815.0863
2016/5/26	13701.0235	999.5883	2822.443
2016/5/27	13746.7439	1005.141	2821.046
2016/5/30	13808.4563	1013.243	2822.451
2016/5/31	13795.8998	1022.379	2916.616
2016/6/1	13832.2754	1009.595	2913.508
2016/6/2	13829.0319	994.7468	2925.229
2016/6/3	13810.806	1005.7066	2938.682
2016/6/6	13816.0027	1018.1133	2934.098
2016/6/7	13859.3746	1018.8867	2936.045
2016/6/8	13899.9438	1030.1701	2927.159
2016/6/13	13681.2543	990.2577	2833.071
2016/6/14	13653.7378	980.895	2842.189
2016/6/15	13672.1072	991.758	2887.21
2016/6/16	13660.4985	959.6485	2872.817
2016/6/17	13627.592	981.4214	2885.105
2016/6/20	13688.6191	1002.7965	2888.809
2016/6/21	13714.8818	1022.2596	2878.558
2016/6/22	13750.4146	1011.321	2905.55
2016/6/23	13875.6365	1018.1445	2891.96
2016/6/24	13401.268	937.8655	2854.286
2016/6/27	13278.5843	995.7416	2895.703
2016/6/28	13545.6996	1000.601	2912.557
2016/6/29	13734.1749	1006.8314	2931.592
2016/6/30	13917.9604	1004.5067	2929.606
2016/7/1	13983.7763	1010.8456	2932.476
2016/7/4	13978.7292	1022.4769	2988.604
2016/7/5	13908.4899	1018.2871	3006.392
2016/7/6	14038.1649	1015.3517	3017.292
2016/7/7	14018.1678	1010.3705	3016.847
2016/7/8	14239.0205	1002.2726	2988.094
2016/7/11	14285.4186	1042.2802	2994.917
2016/7/12	14408.5773	1051.3357	3049.381
2016/7/13	14397.8195	1036.8962	3060.689
2016/7/14	14463.8033	1052.2527	3054.018
2016/7/15	14441.5041	1047.201	3054.296
2016/7/18	14509.7121	1047.0196	3043.564
2016/7/19	14491.051	1055.6757	3036.598
2016/7/20	14547.4997	1054.0119	3027.9
2016/7/21	14478.9248	1048.5543	3039.009
2016/7/22	14500.7075	1047.7495	3012.816
2016/7/25	14498.4573	1044.6517	3015.828
2016/7/26	14485.3502	1036.8007	3050.166
2016/7/27	14444.8055	1059.6326	2991.999
2016/7/28	14451.9486	1044.5657	2994.323
2016/7/29	14456.831	1053.0434	2979.339
2016/8/1	14387.6763	1076.6005	2953.385
2016/8/2	14333.6801	1064.2149	2971.279
2016/8/3	14323.2079	1053.0255	2978.461
2016/8/4	14380.1427	1066.207	2982.426
2016/8/5	14495.5665	1066.2919	2976.696
2016/8/8	14527.9987	1085.9002	3004.277
2016/8/9	14529.0794	1090.6787	3025.681
2016/8/10	14473.535	1093.6736	3018.746
2016/8/11	14481.9516	1096.3679	3002.638
2016/8/12	14533.3239	1104.194	3050.667
2016/8/15	14549.1665	1106.1539	3125.195
2016/8/16	14442.2236	1087.4365	3110.037
2016/8/17	14414.8724	1101.8631	3109.555
2016/8/18	14494.0376	1094.6876	3104.114
2016/8/19	14459.6217	1093.5794	3108.102
2016/8/22	14547.7321	1099.9455	3084.805
2016/8/23	14561.6923	1095.4907	3089.706
2016/8/24	14449.2725	1098.8408	3085.88
2016/8/25	14469.0847	1097.1959	3068.329
2016/8/26	14421.5132	1082.0646	3070.309
2016/8/29	14577.1485	1097.5609	3070.027
2016/8/30	14539.0929	1096.4644	3074.677
2016/8/31	14525.3923	1098.2721	3085.491
2016/9/1	14497.8714	1094.7942	3063.305
2016/9/2	14546.3525	1094.1437	3067.352
2016/9/5	14578.1803	1096.2863	3072.095
2016/9/6	14578.574	1100.9336	3090.713
2016/9/7	14549.9879	1112.3414	3091.928
2016/9/8	14531.8206	1110.5451	3095.954
2016/9/9	14189.0882	1105.8452	3078.855
2016/9/12	14445.7048	1089.0918	3021.977
2016/9/13	14192.7537	1096.5718	3023.51
2016/9/14	14220.3384	1084.561	3002.849
2016/9/19	14286.3268	1078.4784	3026.051
2016/9/20	14249.7317	1078.5866	3023
2016/9/21	14436.2303	1103.6892	3025.874
2016/9/22	14481.0773	1115.3705	3042.313
2016/9/23	14431.9882	1107.6753	3033.896
2016/9/26	14323.9298	1094.5054	2980.43
2016/9/27	14395.0695	1107.813	2998.172
2016/9/28	14478.9123	1093.6483	2987.858
2016/9/29	14348.0371	1102.7364	2998.483
2016/9/30	14479.2734	1085.8868	3004.703
2016/10/10	14498.2529	1095.2989	3048.143
2016/10/11	14337.031	1102.183	3065.25
2016/10/12	14387.6968	1096.2166	3058.498
2016/10/13	14351.2085	1082.2907	3061.346
2016/10/14	14324.4538	1092.0905	3063.809
2016/10/17	14328.1444	1093.8265	3041.166
2016/10/18	14400.1499	1099.9883	3083.875
2016/10/19	14436.6469	1102.4813	3084.719
2016/10/20	14413.5737	1121.4795	3084.458
2016/10/21	14465.2487	1115.0221	3090.941
2016/10/24	14562.3528	1122.5984	3128.247
2016/10/25	14518.6231	1127.3868	3131.939
2016/10/26	14485.0108	1130.9218	3116.312
2016/10/27	14448.3597	1122.5505	3112.35
2016/10/28	14429.393	1125.6075	3104.27
2016/10/31	14381.4912	1126.1965	3100.492
2016/11/1	14303.5242	1127.1279	3122.436
2016/11/2	14174.1022	1112.7433	3102.733
2016/11/3	14096.5752	1118.5519	3128.936
2016/11/4	14077.8843	1107.8082	3125.317
2016/11/7	14435.7192	1117.618	3133.333
2016/11/8	14509.8541	1114.4226	3147.888
2016/11/9	14673.8252	1049.8495	3128.37
2016/11/10	14713.938	1114.2923	3171.282
2016/11/11	14743.1512	1107.0869	3196.044
2016/11/14	14779.5382	1128.1317	3210.371
2016/11/15	14934.5813	1120.5847	3206.986
2016/11/16	14932.0668	1123.6223	3205.057
2016/11/17	15023.7647	1129.0254	3208.453
2016/11/18	15010.5992	1123.3045	3192.856
2016/11/21	15164.1447	1126.3212	3218.148
2016/11/22	15151.601	1128.8449	3248.352
2016/11/23	15191.4027	1126.7743	3241.137
2016/11/24	15231.3081	1125.5797	3241.736
2016/11/25	15309.2993	1122.3205	3261.938
2016/11/28	15201.1152	1124.9653	3277
2016/11/29	15187.6823	1127.97	3282.924
2016/11/30	15142.1051	1122.6028	3250.034
2016/12/1	15109.2495	1117.2853	3273.309
2016/12/2	15079.3008	1112.4377	3243.843
2016/12/5	15183.8378	1110.9732	3204.709
2016/12/6	15170.3672	1107.4343	3199.647
2016/12/7	15422.2811	1116.9041	3222.242
2016/12/8	15438.2885	1134.429	3215.366
2016/12/9	15584.4303	1148.0076	3232.883
2016/12/12	15592.4339	1147.5012	3152.97
2016/12/13	15659.8746	1155.0119	3155.037
2016/12/14	15553.9412	1154.485	3140.531
2016/12/15	15673.3797	1138.4642	3117.677
2016/12/16	15695.393	1140.9622	3122.982
2016/12/19	15682.0479	1145.0934	3118.0846
2016/12/20	15774.5156	1157.3123	3102.8759
2016/12/21	15740.5093	1147.4971	3137.4297
2016/12/22	15698.9758	1147.8839	3139.558
2016/12/23	15724.9645	1148.6804	3110.1544
2016/12/26	15724.059	1149.057	3122.569
2016/12/27	15760.0943	1149.9224	3114.664
2016/12/28	15635.819	1148.1744	3102.2357
2016/12/29	15631.6822	1138.4275	3096.0968
2016/12/30	15530.7637	1139.0444	3103.6373
2017/1/3	15691.4669	1133.5777	3135.9208
2017/1/4	15787.6165	1159.8371	3158.794
2017/1/5	15725.7583	1155.4687	3165.4109
2017/1/6	15635.5663	1157.6883	3154.321
2017/1/9	15714.8552	1151.852	3171.2362
2017/1/10	15708.5023	1152.1609	3161.6713
2017/1/11	15753.178	1157.3876	3136.7535
2017/1/12	15698.0492	1148.8091	3119.2886
2017/1/13	15674.3168	1157.2947	3112.7644
2017/1/16	15666.3555	1152.0731	3103.428
2017/1/17	15646.6267	1139.1404	3108.7746
2017/1/18	15568.1262	1146.926	3113.0123
2017/1/19	15521.6696	1140.6922	3101.2992
2017/1/20	15602.3098	1144.5427	3123.1389
2017/1/23	15532.9294	1137.41	3136.7748
2017/1/24	15579.9463	1140.2243	3142.5533
2017/1/25	15765.8989	1149.1101	3149.5547
2017/1/26	15752.4688	1175.7072	3159.166
2017/2/3	15750.1926	1149.8671	3140.17
2017/2/6	15728.3371	1157.5793	3156.9838
2017/2/7	15731.446	1160.9328	3153.0878
2017/2/8	15798.5735	1166.5344	3166.9818
2017/2/9	15857.3748	1160.912	3183.1794
2017/2/10	15939.1686	1175.7972	3196.699
2017/2/13	16041.1769	1176.3056	3216.8394
2017/2/14	16083.9529	1164.2276	3217.928
2017/2/15	16123.3726	1166.6676	3212.9857
2017/2/16	16108.7361	1162.8833	3229.6184
2017/2/17	16095.1009	1162.2134	3202.0756
2017/2/20	16162.5792	1172.5448	3239.9613
2017/2/21	16271.449	1177.5582	3253.3257
2017/2/22	16263.2901	1173.7612	3261.2184
2017/2/23	16238.1928	1174.5304	3251.375
2017/2/24	16252.9728	1174.2905	3253.4327
2017/2/27	16307.1977	1171.4217	3228.6602
2017/2/28	16250.025	1165.9907	3241.7331
2017/3/1	16483.7256	1181.3187	3246.9335
2017/3/2	16389.7533	1181.3422	3230.0281
2017/3/3	16418.7436	1173.0759	3218.3118
2017/3/6	16339.7575	1170.5388	3233.8657
2017/3/7	16331.7069	1171.8299	3242.4063
2017/3/8	16312.1235	1166.2359	3240.6646
2017/3/9	16347.1639	1167.5377	3216.7457
2017/3/10	16400.123	1177.1	3212.7601
2017/3/13	16374.0948	1179.7331	3237.0244
2017/3/14	16349.5173	1179.786	3239.3278
2017/3/15	16485.7245	1180.1245	3241.7597
2017/3/16	16398.659	1189.8659	3268.9354
2017/3/17	16379.7212	1186.3661	3237.4471
2017/3/20	16376.4683	1195.8926	3250.8082
2017/3/21	16190.3805	1194.3965	3261.6108
2017/3/22	16178.2372	1175.3863	3245.2198
2017/3/23	16153.3422	1180.789	3248.5495
2017/3/24	16137.1303	1194.2576	3269.4451
2017/3/27	16086.9575	1180.3721	3266.9552
2017/3/28	16222.7162	1193.4392	3252.9479
2017/3/29	16271.7274	1192.4639	3241.3144
2017/3/30	16313.3285	1181.8434	3210.2369
2017/3/31	16301.1141	1167.9494	3222.5142
2017/4/5	16213.2373	1173.5671	3270.3054
2017/4/6	16250.1786	1161.5352	3281.0047
2017/4/7	16241.2127	1161.9105	3286.616
2017/4/10	16274.3041	1167.7055	3269.3926
2017/4/11	16230.9607	1167.3174	3288.9657
2017/4/12	16165.9474	1165.9017	3273.8301
2017/4/13	15988.4746	1162.8442	3275.9603
2017/4/14	16009.2023	1157.6383	3246.0668
2017/4/17	16157.6653	1165.3938	3222.1673
2017/4/18	16125.7439	1163.1708	3196.7133
2017/4/19	16054.8105	1166.703	3170.6867
2017/4/20	16206.2945	1166.5579	3172.1003
2017/4/21	16164.3892	1173.2376	3173.1512
2017/4/24	16304.0003	1178.4778	3129.5312
2017/4/25	16441.5192	1197.1516	3134.5674
2017/4/26	16436.3995	1195.2502	3140.8471
2017/4/27	16457.6698	1193.1731	3152.1869
2017/4/28	16434.529	1190.6394	3154.6584
2017/5/2	16488.5519	1199.3524	3143.7121
2017/5/3	16452.3052	1196.6495	3135.346
2017/5/4	16477.4131	1190.2324	3127.3687
2017/5/5	16527.2692	1190.3685	3103.0378
2017/5/8	16543.0053	1216.8011	3078.6129
2017/5/9	16547.6166	1211.6731	3080.5269
2017/5/10	16573.2846	1209.03	3052.785
2017/5/11	16533.8476	1206.7156	3061.5003
2017/5/12	16484.7773	1206.0977	3083.5132
2017/5/15	16540.4537	1208.6234	3090.2289
2017/5/16	16514.2089	1207.5793	3112.9642
2017/5/17	16177.4754	1209.5201	3104.4415
2017/5/18	16231.6781	1210.4426	3090.139
2017/5/19	16382.968	1213.197	3090.6309
2017/5/22	16440.4535	1216.4326	3075.6756
2017/5/23	16467.7916	1214.9839	3061.947
2017/5/24	16532.1048	1217.2337	3064.0759
2017/5/25	16590.3234	1221.2219	3107.8311
2017/5/26	16596.2002	1211.2722	3110.0587
2017/5/31	16552.9069	1218.2371	3117.1778
2017/6/1	16546.2785	1221.9082	3102.6232
2017/6/2	16602.7495	1232.8923	3105.54
2017/6/5	16549.6454	1240.9492	3091.6561
2017/6/6	16503.4104	1229.603	3102.126
2017/6/7	16510.8014	1239.3462	3140.3249
2017/6/8	16532.7355	1231.3678	3150.3336
2017/6/9	16528.9839	1237.8802	3158.4004
2017/6/12	16507.2192	1226.6672	3139.8766
2017/6/13	16583.1544	1230.1407	3153.7429
2017/6/14	16562.9847	1227.1313	3130.674
2017/6/15	16504.7276	1229.91	3132.4863
2017/6/16	16544.2034	1222.3025	3123.1662
2017/6/19	16676.6583	1229.8521	3144.3739
2017/6/20	16595.1995	1234.055	3140.0136
2017/6/21	16609.1553	1234.2057	3156.2118
2017/6/22	16602.5597	1232.5128	3147.4532
2017/6/23	16638.4715	1234.7165	3157.873
2017/6/26	16639.3355	1235.8639	3185.4439
2017/6/27	16522.4299	1234.6204	3191.1969
2017/6/28	16609.6277	1221.7548	3173.2014
2017/6/29	16439.4418	1222.8429	3188.0625
2017/6/30	16417.1487	1211.722	3192.4269
2017/7/3	16461.8866	1210.4076	3195.9116
2017/7/4	16490.306	1200.3384	3182.8039
2017/7/5	16522.2982	1206.9863	3207.1342
2017/7/6	16374.9742	1200.8832	3212.444
2017/7/7	16470.3675	1196.0443	3217.9567
2017/7/10	16497.7853	1197.4288	3212.6319
2017/7/11	16489.4806	1203.3477	3203.0375
2017/7/12	16581.8491	1199.1899	3197.5439
2017/7/13	16596.777	1202.3907	3218.1632
2017/7/14	16667.4565	1202.5043	3222.4168
2017/7/17	16614.4417	1208.56	3176.4648
2017/7/18	16636.4303	1201.0346	3187.5672
2017/7/19	16686.2307	1205.7563	3230.9762
2017/7/20	16686.8831	1215.3231	3244.8647
2017/7/21	16668.6284	1211.0501	3237.9817
2017/7/24	16649.6633	1213.3821	3250.5989
2017/7/25	16716.9118	1210.2829	3243.6894
2017/7/26	16732.5382	1209.1449	3247.6748
2017/7/27	16661.3094	1216.6254	3249.7814
2017/7/28	16655.2793	1210.0653	3253.2404
2017/7/31	16620.9195	1213.025	3273.0283
2017/8/1	16628.195	1216.1153	3292.6383
2017/8/2	16650.5092	1222.252	3285.0568
2017/8/3	16615.6346	1215.4156	3272.9286
2017/8/4	16627.4552	1218.7083	3262.0809
2017/8/7	16678.6617	1216.9713	3279.4566
2017/8/8	16627.5025	1212.958	3281.8728
2017/8/9	16594.4892	1202.8375	3275.573
