,中证500,,,,,,,,,,
,000905.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2018-02-06,5998.2236,5886.3455,5920.7398,5702.8503,5704.2641,9234070900.0000,95655940855.0000,-293.9595,-4.9008,1.000000,1.3838
2018-02-07,5704.2641,5805.9650,5831.8113,5630.0868,5711.3322,8523599700.0000,88965422773.0000,7.0681,0.1239,1.000000,1.2774
2018-02-08,5711.3322,5695.6656,5786.7852,5691.2916,5766.4797,6244479700.0000,66338245095.0000,55.1475,0.9656,1.000000,0.9358
2018-02-09,5766.4797,5631.9603,5663.1036,5490.6248,5554.8974,8431884200.0000,82291670302.0000,-211.5823,-3.6692,1.000000,1.2631
2018-02-12,5554.8974,5581.7113,5714.8183,5581.7113,5699.0979,5724649400.0000,61430758213.0000,144.2005,2.5959,1.000000,0.8568
2018-02-13,5699.0979,5731.1470,5789.6975,5727.7540,5736.9505,5720863400.0000,62790499693.0000,37.8526,0.6642,1.000000,0.8559
2018-02-14,5736.9505,5741.8838,5761.7685,5712.8790,5754.8344,4139822200.0000,42489982297.0000,17.8839,0.3117,1.000000,0.6193
2018-02-22,5754.8344,5800.9493,5875.7592,5797.9076,5875.7272,5963610700.0000,61991950413.0000,120.8928,2.1007,1.000000,0.8915
2018-02-23,5875.7272,5877.7159,5902.9357,5848.5227,5897.6765,6214785000.0000,64825103161.0000,21.9493,0.3736,1.000000,0.9291
2018-02-26,5897.6765,5926.4208,6032.1358,5917.6165,6029.6795,8307398700.0000,92064854906.0000,132.0030,2.2382,1.000000,1.2411
2018-02-27,6029.6795,6025.8832,6042.3888,6000.8810,6010.5573,7702215800.0000,90285128512.0000,-19.1222,-0.3171,1.000000,1.1507
2018-02-28,6010.5573,5967.8977,6044.0694,5939.6425,6023.6770,7098691700.0000,82266508208.0000,13.1197,0.2183,1.000000,1.0606
2018-03-01,6023.6770,5987.3591,6090.9953,5974.1183,6090.2247,7310177300.0000,86470400022.0000,66.5477,1.1048,1.000000,1.0922
2018-03-02,6090.2247,6053.4765,6094.7976,6044.2591,6056.3354,7343482900.0000,86135000103.0000,-33.8893,-0.5565,1.000000,1.0971
2018-03-05,6056.3354,6066.6830,6080.9695,6031.9803,6064.0983,6732469300.0000,82113731232.0000,7.7629,0.1282,1.000000,1.0059
2018-03-06,6064.0983,6077.3686,6145.8509,6070.7211,6145.5768,8349576700.0000,99900152655.0000,81.4785,1.3436,1.000000,1.2475
2018-03-07,6145.5768,6133.9467,6149.0970,6082.5838,6086.4874,7459412900.0000,84935051857.0000,-59.0894,-0.9615,1.000000,1.1143
2018-03-08,6086.4874,6073.6712,6131.7046,6073.6712,6131.5142,6788991100.0000,76733020342.0000,45.0268,0.7398,1.000000,1.0142
2018-03-09,6131.5142,6131.1248,6211.2784,6131.0147,6206.9754,8592834100.0000,98413231492.0000,75.4612,1.2307,1.000000,1.2834
2018-03-12,6206.9754,6230.8127,6295.7805,6230.3909,6295.7776,9766227600.0000,117237502377.0000,88.8022,1.4307,1.000000,1.4586
2018-03-13,6295.7776,6285.8020,6297.4323,6251.3986,6254.1457,8480475800.0000,97523497130.0000,-41.6319,-0.6613,1.000000,1.2666
2018-03-14,6254.1457,6234.2418,6253.1720,6185.1784,6189.3170,7546663300.0000,87185225281.0000,-64.8287,-1.0366,1.000000,1.1265
2018-03-15,6189.3170,6172.8530,6203.2422,6117.5974,6180.1108,7217392100.0000,82975054448.0000,-9.2062,-0.1487,1.000000,1.0774
2018-03-16,6180.1108,6181.3810,6205.8679,6146.3058,6146.3058,6507353400.0000,75643387216.0000,-33.8050,-0.5470,1.000000,0.9714
2018-03-19,6146.3058,6142.5200,6186.6139,6118.2953,6153.8339,6723321400.0000,78681889716.0000,7.5281,0.1225,1.000000,1.0036
2018-03-20,6153.8339,6109.6050,6176.4962,6091.5038,6173.6984,6747566200.0000,78423733546.0000,19.8645,0.3228,1.000000,1.0069
2018-03-21,6173.6984,6182.1090,6224.5559,6125.1353,6129.2042,7948716100.0000,92526116108.0000,-44.4942,-0.7207,1.000000,1.1860
2018-03-22,6129.2042,6130.0482,6161.3749,6074.6568,6101.2276,6740744100.0000,78135866726.0000,-27.9766,-0.4564,1.000000,1.0056
2018-03-23,6101.2276,5913.3683,5978.4232,5722.7730,5787.1523,12136706100.0000,121045067671.0000,-314.0753,-5.1477,1.000000,1.8105
2018-03-26,5787.1523,5715.3523,5902.9588,5675.3664,5902.9588,8477291300.0000,91809710463.0000,115.8065,2.0011,1.000000,1.2646
2018-03-27,5902.9588,5956.2359,6043.0533,5956.2359,6034.7750,8919927100.0000,106538869536.0000,131.8162,2.2331,1.000000,1.3306
2018-03-28,6034.7750,5962.5642,6036.1584,5949.1042,5973.3414,7529909400.0000,90975268229.0000,-61.4336,-1.0180,1.000000,1.1232
2018-03-29,5973.3414,5993.9722,6040.8623,5967.6342,6034.8572,6881373500.0000,82742504256.0000,61.5158,1.0298,1.000000,1.0263
2018-03-30,6034.8572,6052.1757,6115.2732,6051.0212,6114.7382,7304648900.0000,94445331821.0000,79.8810,1.3237,1.000000,1.0897
2018-04-02,6114.7382,6127.2334,6169.2991,6113.3388,6121.9642,8543383300.0000,109910556974.0000,7.2260,0.1182,1.000000,1.2721
2018-04-03,6121.9642,6039.0675,6066.4443,6008.5085,6059.7089,7174988300.0000,87808371289.0000,-62.2553,-1.0169,1.000000,1.0680
2018-04-04,6059.7089,6077.6466,6098.8378,6011.1516,6017.6863,6726019800.0000,83134527958.0000,-42.0226,-0.6935,1.000000,1.0012
2018-04-09,6017.6863,5994.3471,6053.9687,5954.5372,6025.6493,6485182000.0000,79255887033.0000,7.9630,0.1323,1.000000,0.9643
2018-04-10,6025.6493,6032.4888,6064.3858,5992.9970,6063.7423,6942099000.0000,81611900906.0000,38.0930,0.6322,1.000000,1.0323
2018-04-11,6063.7423,6082.0316,6110.1768,6073.2200,6086.6126,6624885900.0000,81079826331.0000,22.8703,0.3772,1.000000,0.9847
2018-04-12,6086.6126,6073.7659,6091.9834,6039.5640,6051.3346,6052424000.0000,72705100810.0000,-35.2780,-0.5796,1.000000,0.8996
2018-04-13,6051.3346,6073.8353,6093.3469,6018.0068,6027.1867,5415763600.0000,66885602110.0000,-24.1479,-0.3991,1.000000,0.8050
2018-04-16,6027.1867,6018.1688,6053.9874,5966.1961,6012.4053,7098586100.0000,87151671406.0000,-14.7814,-0.2452,1.000000,1.0544
2018-04-17,6012.4053,6024.5543,6038.2486,5886.0230,5890.8571,7192025800.0000,88004229071.0000,-121.5482,-2.0216,1.000000,1.0683
2018-04-18,5890.8571,5925.8400,5981.3374,5826.6505,5970.6577,7620171200.0000,98199217832.0000,79.8006,1.3547,1.000000,1.1305
2018-04-19,5970.6577,5965.2369,6041.9856,5962.7142,6004.7334,7599855600.0000,99648952359.0000,34.0757,0.5707,1.000000,1.1274
2018-04-20,6004.7334,5984.0635,5999.0105,5872.5044,5880.8359,7239138900.0000,90559645161.0000,-123.8975,-2.0633,1.000000,1.0766
2018-04-23,5880.8359,5885.6124,5913.5679,5761.9719,5823.9205,6395239900.0000,81374959446.0000,-56.9154,-0.9678,1.000000,0.9495
2018-04-24,5823.9205,5825.4524,5957.8295,5825.4524,5957.1927,6795411800.0000,85162005263.0000,133.2722,2.2884,1.000000,1.0089
2018-04-25,5957.1927,5929.4050,5968.8794,5919.5228,5959.4220,6038279000.0000,78868220460.0000,2.2293,0.0374,1.000000,0.8965
2018-04-26,5959.4220,5951.1919,5955.2617,5846.0802,5847.9766,6263839400.0000,77107589606.0000,-111.4454,-1.8701,1.000000,0.9284
2018-04-27,5847.9766,5865.4419,5886.0043,5808.7832,5860.9836,5599782200.0000,72295757676.0000,13.0070,0.2224,1.000000,0.8294
2018-05-02,5860.9836,5861.8413,5894.4595,5817.3868,5855.3233,6314702700.0000,78765922511.0000,-5.6603,-0.0966,1.000000,0.9335
2018-05-03,5855.3233,5843.0903,5911.0865,5779.7298,5910.6058,6760449000.0000,83816639269.0000,55.2825,0.9441,1.000000,0.9994
2018-05-04,5910.6058,5891.1201,5939.9520,5883.7048,5909.2944,5546404700.0000,73639276000.0000,-1.3114,-0.0222,1.000000,0.8198
2018-05-07,5909.2944,5921.3128,6023.1928,5918.3792,6019.1409,6403335800.0000,83485023684.0000,109.8465,1.8589,1.000000,0.9464
2018-05-08,6019.1409,6023.5829,6042.0682,6012.1266,6041.8143,6219466600.0000,80480596675.0000,22.6734,0.3767,1.000000,0.9191
2018-05-09,6041.8143,6034.4563,6042.9060,6002.3882,6029.2329,5412415300.0000,67413871007.0000,-12.5814,-0.2082,1.000000,0.7998
2018-05-10,6029.2329,6036.0064,6052.7094,5999.9510,6040.5716,5831066500.0000,72313749966.0000,11.3387,0.1881,1.000000,0.8616
2018-05-11,6040.5716,6044.9828,6052.5421,5989.4278,5991.3424,6384725300.0000,76807400761.0000,-49.2292,-0.8150,1.000000,0.9431
2018-05-14,5991.3424,5982.4709,6008.8875,5951.6746,5967.5541,5979819200.0000,75641885813.0000,-23.7883,-0.3970,1.000000,0.8828
2018-05-15,5967.5541,5972.1618,6021.0160,5947.4570,6020.5697,5472154600.0000,69542971179.0000,53.0156,0.8884,1.000000,0.8078
2018-05-16,6020.5697,6002.7535,6045.0343,5991.3751,6004.0696,5833864000.0000,74115190084.0000,-16.5001,-0.2741,1.000000,0.8602
2018-05-17,6004.0696,6000.7411,6010.2957,5959.7307,5973.7785,5299727300.0000,65967379650.0000,-30.2911,-0.5045,1.000000,0.7814
2018-05-18,5973.7785,5968.5598,6000.9482,5932.1295,5995.1497,5786827400.0000,70899023731.0000,21.3712,0.3578,1.000000,0.8503
2018-05-21,5995.1497,6034.4261,6080.8222,6034.0581,6072.1991,7072245100.0000,86933285890.0000,77.0494,1.2852,1.000000,1.0387
2018-05-22,6072.1991,6066.2505,6092.9069,6052.0902,6092.9069,6226685200.0000,74429137265.0000,20.7078,0.3410,1.000000,0.9148
2018-05-23,6092.9069,6080.7259,6081.5330,6012.4165,6013.8472,6784586800.0000,82629862738.0000,-79.0597,-1.2976,1.000000,0.9963
2018-05-24,6013.8472,6014.0210,6028.5017,5986.7233,5992.6209,5371180800.0000,67066127743.0000,-21.2263,-0.3530,1.000000,0.7869
2018-05-25,5992.6209,5983.9402,5992.4798,5909.0449,5917.7978,5779380900.0000,69492013355.0000,-74.8231,-1.2486,1.000000,0.8454
2018-05-28,5917.7978,5910.4817,5938.0723,5858.2716,5891.2627,5781012200.0000,68653122203.0000,-26.5351,-0.4484,1.000000,0.8436
2018-05-29,5891.2627,5884.5898,5921.7203,5832.5523,5835.4456,5617992900.0000,67901925168.0000,-55.8171,-0.9475,1.000000,0.8190
2018-05-30,5835.4456,5759.4490,5778.0424,5675.9116,5682.5881,6852788500.0000,76127637098.0000,-152.8575,-2.6195,1.000000,0.9978
2018-05-31,5682.5881,5722.9475,5760.2038,5672.1830,5754.4746,5600885400.0000,65192215184.0000,71.8865,1.2650,1.000000,0.8152
2018-06-01,5754.4746,5729.9177,5759.4979,5654.8402,5685.1155,5383357100.0000,61533903644.0000,-69.3591,-1.2053,1.000000,0.7828
2018-06-04,5685.1155,5692.9699,5707.4932,5652.1361,5683.1486,4675028200.0000,54050300213.0000,-1.9669,-0.0346,1.000000,0.6798
2018-06-05,5683.1486,5681.2157,5779.8620,5680.4942,5779.0778,4741047000.0000,56450385318.0000,95.9292,1.6880,1.000000,0.6892
2018-06-06,5779.0778,5770.7144,5784.6061,5748.7010,5774.2575,4818250800.0000,56304602756.0000,-4.8203,-0.0834,1.000000,0.7002
2018-06-07,5774.2575,5786.4601,5798.3297,5734.6345,5738.0176,4737619100.0000,54089371806.0000,-36.2399,-0.6276,1.000000,0.6878
2018-06-08,5738.0176,5731.8389,5731.8389,5630.6578,5669.3031,5292555500.0000,58767162890.0000,-68.7145,-1.1975,1.000000,0.7684
2018-06-11,5669.3031,5657.6488,5672.6279,5612.8656,5632.3566,4310969100.0000,48746492299.0000,-36.9465,-0.6517,1.000000,0.6122
2018-06-12,5632.3566,5638.3479,5693.6129,5594.9231,5693.3461,4664535800.0000,54189505137.0000,60.9895,1.0828,1.000000,0.6623
2018-06-13,5693.3461,5678.8092,5679.6739,5605.5454,5607.0173,4923421400.0000,53944405090.0000,-86.3288,-1.5163,1.000000,0.6987
2018-06-14,5607.0173,5590.5682,5645.1940,5570.8344,5586.9314,4441970900.0000,49865462908.0000,-20.0859,-0.3582,1.000000,0.6296
2018-06-15,5586.9314,5582.8396,5593.6872,5448.0748,5483.9446,5644857400.0000,59537596124.0000,-102.9868,-1.8434,1.000000,0.7996
2018-06-19,5483.9446,5396.6847,5409.4108,5070.2182,5141.7095,8298635300.0000,76922845435.0000,-342.2351,-6.2407,1.000000,1.1748
2018-06-20,5141.7095,5114.0613,5222.8827,5090.2209,5198.3935,6032941700.0000,57106400037.0000,56.6840,1.1024,1.000000,0.8540
2018-06-21,5198.3935,5196.1295,5244.6532,5086.9310,5089.2522,6324047800.0000,60429343501.0000,-109.1413,-2.0995,1.000000,0.8938
2018-06-22,5089.2522,5052.4360,5165.0353,5017.5090,5160.1228,5168920600.0000,49898726274.0000,70.8706,1.3926,1.000000,0.7297
2018-06-25,5160.1228,5196.6483,5211.7609,5121.2091,5125.0333,4786081100.0000,46663143997.0000,-35.0895,-0.6800,1.000000,0.6755
2018-06-26,5125.0333,5059.3834,5170.1673,5044.2434,5160.2829,5106658700.0000,49773352500.0000,35.2496,0.6878,1.000000,0.7203
2018-06-27,5160.2829,5159.6219,5188.2017,5089.7110,5109.4975,4985784100.0000,48613424210.0000,-50.7854,-0.9842,1.000000,0.7033
2018-06-28,5109.4975,5097.5086,5150.6550,5050.3240,5055.1093,4776751800.0000,46664972984.0000,-54.3882,-1.0645,1.000000,0.6737
2018-06-29,5055.1093,5061.0885,5218.9061,5054.0532,5217.7643,5723493700.0000,57894812193.0000,162.6550,3.2176,1.000000,0.8063
2018-07-02,5217.7643,5216.8532,5238.6382,5100.8747,5138.7826,5524892900.0000,58629477981.0000,-78.9817,-1.5137,1.000000,0.7781
2018-07-03,5138.7826,5138.5477,5203.3646,5054.6573,5197.1313,6142423300.0000,64268450148.0000,58.3487,1.1355,1.000000,0.8647
2018-07-04,5197.1313,5171.1897,5180.2744,5102.7820,5121.3436,5385995100.0000,53143823675.0000,-75.7877,-1.4583,1.000000,0.7579
2018-07-05,5121.3436,5109.1425,5126.4735,4981.7793,4982.7627,5292741400.0000,52638805703.0000,-138.5809,-2.7059,1.000000,0.7447
2018-07-06,4982.7627,4981.9830,5061.0439,4897.2582,4996.6299,6134025500.0000,62083400326.0000,13.8672,0.2783,1.000000,0.8631
2018-07-09,4996.6299,5007.2130,5107.8749,5007.2130,5107.5507,5293715900.0000,55786376988.0000,110.9208,2.2199,1.000000,0.7447
2018-07-10,5107.5507,5114.1215,5141.7130,5094.2862,5136.5326,5222766900.0000,54565886989.0000,28.9819,0.5674,1.000000,0.7346
2018-07-11,5136.5326,5060.0722,5070.4863,4973.9884,5036.1565,5891526200.0000,58812377652.0000,-100.3761,-1.9542,1.000000,0.8284
2018-07-12,5036.1565,5029.2944,5184.0235,5029.2944,5172.5032,6808956600.0000,71215041001.0000,136.3467,2.7074,1.000000,0.9567
2018-07-13,5172.5032,5174.5091,5207.3602,5167.1585,5204.1855,5635421000.0000,61214640120.0000,31.6823,0.6125,1.000000,0.7913
2018-07-16,5204.1855,5201.5280,5216.5644,5170.2219,5195.2002,5166737200.0000,57488249263.0000,-8.9853,-0.1727,1.000000,0.7254
2018-07-17,5195.2002,5189.1488,5196.1969,5132.2064,5196.1969,4824332200.0000,52610201449.0000,0.9967,0.0192,1.000000,0.6771
2018-07-18,5196.1969,5198.8899,5220.1757,5156.6363,5156.6363,5525713400.0000,57391510843.0000,-39.5606,-0.7613,1.000000,0.7755
2018-07-19,5156.6363,5153.3769,5179.7270,5088.1243,5111.3271,5048393400.0000,51462192224.0000,-45.3092,-0.8787,1.000000,0.7085
2018-07-20,5111.3271,5105.6524,5184.8744,5072.1645,5175.2516,5786851400.0000,58971319074.0000,63.9245,1.2506,1.000000,0.8120
2018-07-23,5175.2516,5146.6187,5214.3806,5132.3831,5214.0038,6848431500.0000,71205888480.0000,38.7522,0.7488,1.000000,0.9606
2018-07-24,5214.0038,5213.3942,5315.6706,5211.9422,5304.6410,8820181600.0000,89531029280.0000,90.6372,1.7383,1.000000,1.2372
2018-07-25,5304.6410,5308.0154,5332.6160,5294.4201,5308.6569,7485086000.0000,72266872320.0000,4.0159,0.0757,1.000000,1.0499
2018-07-26,5308.6569,5307.3043,5318.8808,5262.3114,5273.4789,7512024000.0000,65271805645.0000,-35.1780,-0.6627,1.000000,1.0537
2018-07-27,5273.4789,5270.2317,5281.3510,5230.1017,5249.2904,6171588700.0000,54149400064.0000,-24.1885,-0.4587,1.000000,0.8657
2018-07-30,5249.2904,5244.7718,5255.1878,5167.4021,5185.1510,6083602400.0000,58367011438.0000,-64.1394,-1.2219,1.000000,0.8531
2018-07-31,5185.1510,5182.8265,5208.3796,5163.6611,5188.7166,4949635600.0000,49340085644.0000,3.5656,0.0688,1.000000,0.6933
2018-08-01,5188.7166,5198.4559,5233.5012,5105.3741,5105.3741,6036948500.0000,58600856450.0000,-83.3425,-1.6062,1.000000,0.8456
2018-08-02,5105.3741,5094.3419,5094.3419,4887.5023,4996.0120,7439032500.0000,67786089635.0000,-109.3621,-2.1421,1.000000,1.0419
2018-08-03,4996.0120,4982.8940,5008.2403,4929.7500,4929.7500,5073579700.0000,48281908095.0000,-66.2620,-1.3263,1.000000,0.7104
2018-08-06,4929.7500,4919.5015,4941.1774,4798.8500,4825.2508,5245522000.0000,51046892567.0000,-104.4992,-2.1198,1.000000,0.7346
2018-08-07,4825.2508,4836.3133,4956.8718,4797.4529,4956.8718,5914578000.0000,55813440682.0000,131.6210,2.7278,1.000000,0.8282
2018-08-08,4956.8718,4940.7793,4952.4185,4877.6644,4880.5694,5808305100.0000,53408613615.0000,-76.3024,-1.5393,1.000000,0.8132
2018-08-09,4880.5694,4862.1543,5030.1616,4856.4815,5004.7733,6826483300.0000,64727844418.0000,124.2039,2.5449,1.000000,0.9553
2018-08-10,5004.7733,5000.0489,5037.4930,4990.8297,5030.5148,5318501200.0000,53025202318.0000,25.7415,0.5143,1.000000,0.7440
2018-08-13,5030.5148,4981.3434,5064.0215,4958.8879,5055.2753,5572265200.0000,57931356663.0000,24.7605,0.4922,1.000000,0.7790
2018-08-14,5055.2753,5043.8900,5061.4064,5016.3217,5037.8831,4637591200.0000,47977087129.0000,-17.3922,-0.3440,1.000000,0.6484
2018-08-15,5037.8831,5035.5656,5038.7747,4929.1978,4932.8063,5334998500.0000,49219326097.0000,-105.0768,-2.0857,1.000000,0.7453
2018-08-16,4932.8063,4876.6946,4943.2003,4836.0505,4888.3712,5239384400.0000,47422713812.0000,-44.4351,-0.9008,1.000000,0.7319
2018-08-17,4888.3712,4923.4353,4941.1012,4793.7669,4803.0285,5170797400.0000,47777882689.0000,-85.3427,-1.7458,1.000000,0.7222
2018-08-20,4803.0285,4794.2367,4832.9089,4736.5592,4832.6512,5163111200.0000,47753724289.0000,29.6227,0.6168,1.000000,0.7205
2018-08-21,4832.6512,4831.2092,4901.1166,4816.8528,4891.9801,4973790400.0000,48883527002.0000,59.3289,1.2277,1.000000,0.6940
2018-08-22,4891.9801,4877.0124,4878.8189,4829.6051,4837.0183,4392226700.0000,41150044535.0000,-54.9618,-1.1235,1.000000,0.6129
2018-08-23,4837.0183,4832.0069,4885.8114,4821.1107,4863.6651,4726381100.0000,47302482149.0000,26.6468,0.5509,1.000000,0.6595
2018-08-24,4863.6651,4853.8649,4880.8910,4831.8874,4852.2887,4389810000.0000,41741677834.0000,-11.3764,-0.2339,1.000000,0.6126
2018-08-27,4852.2887,4859.1248,4964.4514,4859.1248,4960.0655,5854579900.0000,58402040239.0000,107.7768,2.2212,1.000000,0.8167
2018-08-28,4960.0655,4964.7342,4983.9404,4954.1656,4974.2072,5346544000.0000,53028656165.0000,14.1417,0.2851,1.000000,0.7460
2018-08-29,4974.2072,4972.0849,4974.1638,4929.4589,4941.9607,5327221200.0000,45121110906.0000,-32.2465,-0.6483,1.000000,0.7428
2018-08-30,4941.9607,4937.6506,4952.6076,4861.0555,4867.1214,5415846200.0000,47422496786.0000,-74.8393,-1.5144,1.000000,0.7556
2018-08-31,4867.1214,4854.9649,4862.4442,4805.2070,4814.8237,4801205400.0000,42052874631.0000,-52.2977,-1.0745,1.000000,0.6662
2018-09-03,4814.8237,4808.3791,4840.1523,4754.8097,4838.8730,5290260200.0000,46495749586.0000,24.0493,0.4995,1.000000,0.7329
2018-09-04,4838.8730,4833.8785,4905.0160,4828.5239,4890.2806,6102491400.0000,54969300206.0000,51.4076,1.0624,1.000000,0.8455
2018-09-05,4890.2806,4877.1141,4886.2734,4814.9568,4815.0343,5840354300.0000,47239977655.0000,-75.2463,-1.5387,1.000000,0.8089
2018-09-06,4815.0343,4800.9350,4849.1761,4773.8777,4793.3454,4586849400.0000,44572540920.0000,-21.6889,-0.4504,1.000000,0.6353
2018-09-07,4793.3454,4796.8356,4867.5336,4759.4919,4791.7779,5360007200.0000,53242803442.0000,-1.5675,-0.0327,1.000000,0.7424
2018-09-10,4791.7779,4792.5991,4794.0136,4701.2890,4704.8782,5132647500.0000,45376003771.0000,-86.8997,-1.8135,1.000000,0.7107
2018-09-11,4704.8782,4702.8347,4738.2588,4669.4177,4702.9032,4996800700.0000,42215660888.0000,-1.9750,-0.0420,1.000000,0.6915
2018-09-12,4702.9032,4700.8996,4733.5829,4681.1267,4693.9743,4254088200.0000,38524810760.0000,-8.9289,-0.1899,1.000000,0.5887
2018-09-13,4693.9743,4727.4302,4752.8965,4655.2143,4721.2121,5569210200.0000,47279214488.0000,27.2378,0.5803,1.000000,0.7707
2018-09-14,4721.2121,4720.7775,4724.0030,4669.9429,4670.0799,5644793000.0000,44931921146.0000,-51.1322,-1.0830,1.000000,0.7811
2018-09-17,4670.0799,4649.9497,4649.9497,4586.3157,4602.3901,4933894600.0000,37905863065.0000,-67.6898,-1.4494,1.000000,0.6828
2018-09-18,4602.3901,4588.2344,4684.2885,4584.4336,4683.5056,5443232600.0000,44579158885.0000,81.1155,1.7625,1.000000,0.7532
2018-09-19,4683.5056,4673.9479,4772.9524,4664.1301,4736.8934,6705585600.0000,55671375969.0000,53.3878,1.1399,1.000000,0.9279
2018-09-20,4736.8934,4734.4822,4761.4084,4723.3049,4733.4806,5639897400.0000,43574339400.0000,-3.4128,-0.0720,1.000000,0.7804
2018-09-21,4733.4806,4743.8051,4813.2902,4721.6883,4805.2151,6589519600.0000,52507709799.0000,71.7345,1.5155,1.000000,0.9114
2018-09-25,4805.2151,4774.7923,4810.3431,4763.2055,4792.5507,5265424000.0000,42641650959.0000,-12.6644,-0.2636,1.000000,0.7280
2018-09-26,4792.5507,4794.0697,4841.7044,4782.3906,4815.6306,6471955600.0000,51709759382.0000,23.0799,0.4816,1.000000,0.8944
2018-09-27,4815.6306,4812.6445,4817.6168,4754.2773,4755.3803,6143767200.0000,47097829211.0000,-60.2503,-1.2511,1.000000,0.8490
2018-09-28,4755.3803,4762.3345,4802.1578,4746.1771,4800.7287,5726864000.0000,45938739634.0000,45.3484,0.9536,1.000000,0.7914
2018-10-08,4800.7287,4722.4176,4737.2892,4639.4004,4646.4929,6327566400.0000,49494827742.0000,-154.2358,-3.2128,1.000000,0.8736
2018-10-09,4646.4929,4652.4876,4685.2177,4612.6352,4634.8939,5043745400.0000,41244020750.0000,-11.5990,-0.2496,1.000000,0.6963
2018-10-10,4634.8939,4634.6392,4655.5462,4586.8864,4629.8877,5133963700.0000,39541080144.0000,-5.0062,-0.1080,1.000000,0.7088
2018-10-11,4629.8877,4483.2662,4503.1983,4274.6995,4307.4208,9056360100.0000,64480315025.0000,-322.4669,-6.9649,1.000000,1.2493
2018-10-12,4307.4208,4267.3555,4300.0061,4136.6293,4278.0353,8152514900.0000,56700633804.0000,-29.3855,-0.6822,1.000000,1.1246
2018-10-15,4278.0353,4283.3557,4317.7101,4195.8308,4199.1532,6229184800.0000,44849001651.0000,-78.8821,-1.8439,1.000000,0.8593
2018-10-16,4199.1532,4193.3791,4221.3422,4076.8707,4099.6831,6107665900.0000,44015881331.0000,-99.4701,-2.3688,1.000000,0.8425
2018-10-17,4099.6831,4147.3455,4167.7603,4038.4243,4133.3832,6952388100.0000,47137717264.0000,33.7001,0.8220,1.000000,0.9590
2018-10-18,4133.3832,4104.3335,4104.3335,4013.6486,4018.4614,5978391100.0000,40382606949.0000,-114.9218,-2.7803,1.000000,0.8247
2018-10-19,4018.4614,3958.4458,4130.9325,3948.5593,4127.9854,6956157800.0000,49937027368.0000,109.5240,2.7255,1.000000,0.9593
2018-10-22,4127.9854,4165.7571,4375.5985,4165.7571,4333.1445,9295831900.0000,69510999529.0000,205.1591,4.9700,1.000000,1.2814
2018-10-23,4333.1445,4336.4461,4350.7285,4228.3294,4253.5561,7466806500.0000,54448393797.0000,-79.5884,-1.8367,1.000000,1.0293
2018-10-24,4253.5561,4233.8377,4297.3708,4207.1648,4245.4884,6282348200.0000,44264708175.0000,-8.0677,-0.1897,1.000000,0.8656
2018-10-25,4245.4884,4124.1854,4240.5841,4103.5602,4234.4208,6968720600.0000,48371839270.0000,-11.0676,-0.2607,1.000000,0.9603
2018-10-26,4234.4208,4260.9102,4294.5553,4217.7896,4233.9585,6798362100.0000,46824099369.0000,-0.4623,-0.0109,1.000000,0.9363
2018-10-29,4233.9585,4220.6350,4227.6435,4144.8064,4162.5255,5745157000.0000,41278101419.0000,-71.4330,-1.6871,1.000000,0.7906
2018-10-30,4162.5255,4145.3966,4233.7942,4096.1360,4204.5424,7283465000.0000,52308156538.0000,42.0169,1.0094,1.000000,1.0022
2018-10-31,4204.5424,4207.7588,4298.2426,4204.3595,4272.5518,7468776500.0000,53243305593.0000,68.0094,1.6175,1.000000,1.0277
2018-11-01,4272.5518,4299.4595,4367.7304,4294.8669,4298.9837,8605914200.0000,65004691638.0000,26.4319,0.6186,1.000000,1.1841
2018-11-02,4298.9837,4366.7340,4437.9818,4360.8748,4437.9456,9689216800.0000,75808808224.0000,138.9619,3.2324,1.000000,1.3332
2018-11-05,4437.9456,4427.6324,4466.1357,4375.0414,4440.8274,8777727700.0000,66155141568.0000,2.8818,0.0649,1.000000,1.2072
2018-11-06,4440.8274,4427.3572,4440.1054,4385.3273,4438.0965,6980304900.0000,51219256984.0000,-2.7309,-0.0615,1.000000,0.9603
2018-11-07,4438.0965,4437.7218,4479.6944,4414.0703,4415.1360,7808636800.0000,58896533555.0000,-22.9605,-0.5174,1.000000,1.0742
2018-11-08,4415.1360,4442.6555,4450.9818,4379.8833,4382.3286,7214535500.0000,51522224308.0000,-32.8074,-0.7431,1.000000,0.9922
2018-11-09,4382.3286,4363.2135,4396.3932,4348.8119,4368.6143,6742496000.0000,45846347515.0000,-13.7143,-0.3129,1.000000,0.9273
2018-11-12,4368.6143,4360.6321,4481.7736,4354.4675,4481.6881,8699053600.0000,59949621268.0000,113.0738,2.5883,1.000000,1.1960
2018-11-13,4481.6881,4430.9498,4588.4964,4422.9479,4563.5351,12871036300.0000,84982054207.0000,81.8470,1.8263,1.000000,1.7695
2018-11-14,4563.5351,4551.7973,4600.1289,4534.5243,4545.5089,11259883000.0000,74023764776.0000,-18.0262,-0.3950,1.000000,1.5480
2018-11-15,4545.5089,4540.8808,4619.8141,4539.9556,4619.8141,9830520000.0000,69668883541.0000,74.3052,1.6347,1.000000,1.3515
