,万得全A,,,,,,,,,,
,881001.WI,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2017-08-15,4409.8930,4410.7468,4431.0005,4405.9832,4426.2014,37202822478.0000,454906637613.0000,16.3084,0.3698,1.000000,0.8561
2017-08-16,4426.2014,4421.5187,4438.0681,4400.4752,4432.7146,39347164292.0000,490804262562.0000,6.5132,0.1472,1.000000,0.9052
2017-08-17,4432.7146,4437.3808,4462.7609,4434.1878,4462.4561,42685390818.0000,525031154871.0000,29.7415,0.6710,1.000000,0.9819
2017-08-18,4462.4561,4440.7911,4466.5761,4432.6452,4457.3262,38863708397.0000,479576726805.0000,-5.1299,-0.1150,1.000000,0.8938
2017-08-21,4457.3262,4463.2832,4486.2563,4463.2832,4486.0364,37237251114.0000,455278045310.0000,28.7102,0.6441,1.000000,0.8559
2017-08-22,4486.0364,4486.6231,4492.0371,4468.9554,4479.8391,37767910710.0000,484375783557.0000,-6.1973,-0.1381,1.000000,0.8679
2017-08-23,4479.8391,4473.0031,4485.4000,4453.0221,4467.5704,35049259672.0000,430708609549.0000,-12.2687,-0.2739,1.000000,0.8051
2017-08-24,4467.5704,4467.2095,4472.2445,4434.3264,4441.6692,32525883186.0000,407398156660.0000,-25.9012,-0.5798,1.000000,0.7470
2017-08-25,4441.6692,4441.2975,4501.9840,4441.2975,4500.9089,37981625016.0000,465829737596.0000,59.2397,1.3337,1.000000,0.8717
2017-08-28,4500.9089,4508.3864,4572.0594,4508.3864,4555.4670,48968672931.0000,640363661136.0000,54.5581,1.2122,1.000000,1.1233
2017-08-29,4555.4670,4554.0449,4565.1147,4540.1775,4549.2297,42783284545.0000,564890982142.0000,-6.2373,-0.1369,1.000000,0.9812
2017-08-30,4549.2297,4547.2826,4568.1348,4547.2826,4559.6191,45160413899.0000,560703326056.0000,10.3894,0.2284,1.000000,1.0357
2017-08-31,4559.6191,4560.1928,4566.4485,4538.2832,4563.3839,42744195074.0000,545295970024.0000,3.7648,0.0826,1.000000,0.9803
2017-09-01,4563.3839,4567.7038,4589.5335,4567.7038,4586.2843,51836976509.0000,640298215638.0000,22.9004,0.5018,1.000000,1.1884
2017-09-04,4586.2843,4586.8849,4608.9413,4574.5534,4608.1634,52052326313.0000,645909109610.0000,21.8791,0.4771,1.000000,1.1930
2017-09-05,4608.1634,4606.4019,4620.5604,4596.0470,4617.0220,44203406589.0000,562153528700.0000,8.8586,0.1922,1.000000,1.0130
2017-09-06,4617.0220,4603.8261,4626.6345,4595.8572,4625.7279,46526850073.0000,600721996103.0000,8.7059,0.1886,1.000000,1.0640
2017-09-07,4625.7279,4626.2547,4637.3401,4601.4462,4603.4147,47189705855.0000,628231231729.0000,-22.3132,-0.4824,1.000000,1.0791
2017-09-08,4603.4147,4601.9056,4624.1272,4587.1194,4608.2591,41607351089.0000,552126475957.0000,4.8444,0.1052,1.000000,0.9511
2017-09-11,4608.2591,4609.7359,4635.9167,4603.0795,4633.9254,44616907918.0000,589100107417.0000,25.6663,0.5570,1.000000,1.0195
2017-09-12,4633.9254,4640.3878,4662.5684,4624.3910,4635.1160,56948133523.0000,756392409903.0000,1.1906,0.0257,1.000000,1.3010
2017-09-13,4635.1160,4630.6559,4650.4671,4620.4493,4649.8148,41112593276.0000,539021076301.0000,14.6988,0.3171,1.000000,0.9391
2017-09-14,4649.8148,4650.5722,4661.6173,4624.9831,4640.0282,45776333285.0000,585613991639.0000,-9.7866,-0.2105,1.000000,1.0456
2017-09-15,4640.0282,4634.1720,4641.2545,4612.0470,4625.9249,44649967943.0000,564810403704.0000,-14.1033,-0.3039,1.000000,1.0197
2017-09-18,4625.9249,4623.5444,4654.1151,4623.5444,4651.1123,39576495917.0000,515795020509.0000,25.1874,0.5445,1.000000,0.9037
2017-09-19,4651.1123,4654.6332,4661.3895,4620.1680,4634.8521,40359539590.0000,523402100626.0000,-16.2602,-0.3496,1.000000,0.9216
2017-09-20,4634.8521,4631.1320,4663.0649,4625.6674,4661.6233,41209476244.0000,541180658537.0000,26.7712,0.5776,1.000000,0.9408
2017-09-21,4661.6233,4660.7862,4667.7816,4631.5215,4631.5215,41820427492.0000,552040338018.0000,-30.1018,-0.6457,1.000000,0.9545
2017-09-22,4631.5215,4618.1357,4625.1168,4600.2325,4619.7341,37285369830.0000,486868680014.0000,-11.7874,-0.2545,1.000000,0.8506
2017-09-25,4619.7341,4611.2300,4616.4842,4571.6244,4576.4413,35250730729.0000,467914106849.0000,-43.2928,-0.9371,1.000000,0.8040
2017-09-26,4576.4413,4570.7151,4584.0086,4562.0624,4582.8136,29978437257.0000,401072635166.0000,6.3723,0.1392,1.000000,0.6833
2017-09-27,4582.8136,4582.1161,4610.2183,4582.0913,4603.4429,31270682021.0000,417688337504.0000,20.6293,0.4501,1.000000,0.7126
2017-09-28,4603.4429,4601.4285,4610.3493,4593.6978,4595.0038,33148882560.0000,441014741881.0000,-8.4391,-0.1833,1.000000,0.7551
2017-09-29,4595.0038,4599.0179,4626.8614,4599.0179,4621.7526,32518703744.0000,433910735747.0000,26.7488,0.5821,1.000000,0.7403
2017-10-09,4621.7526,4688.9786,4699.0818,4666.6400,4675.0161,40712132249.0000,537610418214.0000,53.2635,1.1525,1.000000,0.9255
2017-10-10,4675.0161,4674.4591,4697.9784,4659.8113,4697.5437,39306364163.0000,541763561961.0000,22.5276,0.4819,1.000000,0.8930
2017-10-11,4697.5437,4695.5168,4706.8880,4688.0212,4694.0108,41043546814.0000,567881494457.0000,-3.5329,-0.0752,1.000000,0.9322
2017-10-12,4694.0108,4690.6655,4698.6359,4667.8549,4693.2808,35958757485.0000,480860020886.0000,-0.7300,-0.0156,1.000000,0.8163
2017-10-13,4693.2808,4692.3928,4716.0896,4691.2001,4712.6782,33430937151.0000,458283508849.0000,19.3974,0.4133,1.000000,0.7588
2017-10-16,4712.6782,4713.7794,4715.5242,4663.7431,4664.9258,40971029411.0000,545349459306.0000,-47.7524,-1.0133,1.000000,0.9296
2017-10-17,4664.9258,4657.5857,4678.3869,4645.9795,4663.1734,28201275720.0000,389108366083.0000,-1.7524,-0.0376,1.000000,0.6398
2017-10-18,4663.1734,4664.2838,4678.7484,4648.1902,4657.9714,33520119697.0000,441597472995.0000,-5.2020,-0.1116,1.000000,0.7604
2017-10-19,4657.9714,4652.4883,4657.5889,4619.2177,4626.4725,34023337626.0000,432937689241.0000,-31.4989,-0.6762,1.000000,0.7717
2017-10-20,4626.4725,4616.8904,4652.7205,4614.8004,4652.4421,27073524903.0000,362209862319.0000,25.9696,0.5613,1.000000,0.6139
2017-10-23,4652.4421,4654.6627,4670.8966,4650.7241,4669.9270,28466609209.0000,383333884608.0000,17.4849,0.3758,1.000000,0.6454
2017-10-24,4669.9270,4664.8152,4675.3440,4653.9353,4674.4695,29568687945.0000,406825538997.0000,4.5425,0.0973,1.000000,0.6702
2017-10-25,4674.4695,4671.5308,4702.3254,4668.3944,4701.6305,28242376029.0000,388965303566.0000,27.1610,0.5811,1.000000,0.6400
2017-10-26,4701.6305,4700.8547,4731.6643,4694.5219,4720.3985,36670265896.0000,511659501723.0000,18.7680,0.3992,1.000000,0.8308
2017-10-27,4720.3985,4717.3085,4729.6000,4709.5275,4719.4875,34643019954.0000,462693740391.0000,-0.9110,-0.0193,1.000000,0.7847
2017-10-30,4719.4875,4715.2385,4722.2742,4616.0402,4656.2490,43048567891.0000,561753701813.0000,-63.2385,-1.3399,1.000000,0.9749
2017-10-31,4656.2490,4644.8551,4673.4869,4640.0086,4672.8540,30875780529.0000,431462551512.0000,16.6050,0.3566,1.000000,0.6990
2017-11-01,4672.8540,4673.4938,4695.0221,4662.6669,4668.3505,34282229771.0000,481381672251.0000,-4.5035,-0.0964,1.000000,0.7761
2017-11-02,4668.3505,4663.1380,4663.1380,4629.9830,4642.4485,34720515538.0000,469571412733.0000,-25.9020,-0.5548,1.000000,0.7861
2017-11-03,4642.4485,4637.2612,4645.4159,4593.2345,4620.7182,35167260383.0000,464926928717.0000,-21.7303,-0.4681,1.000000,0.7959
2017-11-06,4620.7182,4619.5358,4661.8047,4604.2449,4661.1561,33242297239.0000,464460086795.0000,40.4379,0.8751,1.000000,0.7522
2017-11-07,4661.1561,4661.2761,4694.4948,4658.9681,4693.8075,38335101664.0000,525270373113.0000,32.6514,0.7005,1.000000,0.8673
2017-11-08,4693.8075,4689.8689,4729.0733,4685.5377,4697.6831,39466695422.0000,557823324018.0000,3.8756,0.0826,1.000000,0.8929
2017-11-09,4697.6831,4694.1417,4728.1366,4694.0502,4727.8854,34356722656.0000,481486531841.0000,30.2023,0.6429,1.000000,0.7779
2017-11-10,4727.8854,4722.4571,4757.9692,4717.8038,4753.8870,39286964150.0000,567477016037.0000,26.0016,0.5500,1.000000,0.8885
2017-11-13,4753.8870,4757.3129,4773.0357,4753.9742,4770.0459,41735785672.0000,595890234187.0000,16.1589,0.3399,1.000000,0.9437
2017-11-14,4770.0459,4769.2131,4773.3305,4720.1326,4735.8962,41346378775.0000,603044157897.0000,-34.1497,-0.7159,1.000000,0.9347
2017-11-15,4735.8962,4721.0459,4733.8280,4679.8217,4697.4590,34742180964.0000,523873007074.0000,-38.4372,-0.8116,1.000000,0.7854
2017-11-16,4697.4590,4687.3375,4720.4240,4682.7982,4710.5284,33603660157.0000,490340088442.0000,13.0694,0.2782,1.000000,0.7591
2017-11-17,4710.5284,4701.5179,4714.5806,4633.9768,4638.7152,48515139846.0000,645498511067.0000,-71.8132,-1.5245,1.000000,1.0958
2017-11-20,4638.7152,4611.1987,4666.7624,4559.1007,4666.3182,35945543216.0000,488885705743.0000,27.6030,0.5951,1.000000,0.8115
2017-11-21,4666.3182,4655.3115,4710.6509,4651.5226,4707.0796,39738753016.0000,562112622917.0000,40.7614,0.8735,1.000000,0.8970
2017-11-22,4707.0796,4712.6766,4739.4712,4674.1396,4710.7427,40967074523.0000,565543298590.0000,3.6631,0.0778,1.000000,0.9247
2017-11-23,4710.7427,4698.7307,4698.7307,4579.1170,4585.8253,41088281345.0000,554004363140.0000,-124.9174,-2.6518,1.000000,0.9274
2017-11-24,4585.8253,4570.1850,4601.8393,4554.5107,4587.5722,31801681545.0000,439205051793.0000,1.7469,0.0381,1.000000,0.7192
2017-11-27,4587.5722,4575.6950,4575.6950,4523.7760,4530.7548,33021697825.0000,431002217368.0000,-56.8174,-1.2385,1.000000,0.7451
2017-11-28,4530.7548,4519.8922,4569.0251,4515.2633,4569.0251,28373642140.0000,371103602042.0000,38.2703,0.8447,1.000000,0.6402
2017-11-29,4569.0251,4571.4211,4577.8656,4520.3731,4573.6531,35594160390.0000,456283970197.0000,4.6280,0.1013,1.000000,0.8041
2017-11-30,4573.6531,4558.2702,4575.2138,4520.5260,4534.9359,30614078465.0000,402230351385.0000,-38.7172,-0.8465,1.000000,0.6906
2017-12-01,4534.9359,4531.8047,4566.2772,4521.7485,4551.1012,28704443275.0000,387317301045.0000,16.1653,0.3565,1.000000,0.6475
2017-12-04,4551.1012,4543.2014,4565.4032,4532.1449,4537.3096,30487239283.0000,406974161205.0000,-13.7916,-0.3030,1.000000,0.6875
2017-12-05,4537.3096,4526.1277,4544.2658,4479.3748,4491.2536,38516465483.0000,482251660274.0000,-46.0560,-1.0151,1.000000,0.8684
2017-12-06,4491.2536,4478.1828,4498.1662,4433.3090,4497.9069,30985366646.0000,393067996279.0000,6.6533,0.1481,1.000000,0.6982
2017-12-07,4497.9069,4486.1487,4500.2664,4457.5448,4467.9414,26721717606.0000,349735049183.0000,-29.9655,-0.6662,1.000000,0.6021
2017-12-08,4467.9414,4460.6148,4519.0081,4459.7062,4509.5484,27906198759.0000,372641514990.0000,41.6070,0.9312,1.000000,0.6288
2017-12-11,4509.5484,4513.8470,4570.2986,4513.8470,4570.1697,29010148679.0000,401742495222.0000,60.6213,1.3443,1.000000,0.6533
2017-12-12,4570.1697,4567.9808,4568.2242,4518.8970,4519.0509,27529333972.0000,378380534255.0000,-51.1188,-1.1185,1.000000,0.6199
2017-12-13,4519.0509,4514.4313,4554.1742,4511.0288,4553.8555,24543503846.0000,335849521814.0000,34.8046,0.7702,1.000000,0.5526
2017-12-14,4553.8555,4552.7745,4560.9624,4529.2700,4544.1888,26626587211.0000,357885224156.0000,-9.6667,-0.2123,1.000000,0.5995
2017-12-15,4544.1888,4537.2740,4539.5060,4497.7269,4508.2241,28764546761.0000,376313433850.0000,-35.9647,-0.7914,1.000000,0.6473
2017-12-18,4508.2241,4506.6717,4523.3868,4479.0711,4495.9247,25644886445.0000,342345734645.0000,-12.2994,-0.2728,1.000000,0.5769
2017-12-19,4495.9247,4495.5061,4539.0246,4495.5061,4538.7339,24514610453.0000,332674206398.0000,42.8092,0.9522,1.000000,0.5512
2017-12-20,4538.7339,4537.1601,4539.4554,4503.2054,4514.6474,27755935406.0000,362347461910.0000,-24.0865,-0.5307,1.000000,0.6240
2017-12-21,4514.6474,4507.1973,4554.2394,4484.4355,4542.4238,29261802717.0000,384834783276.0000,27.7764,0.6153,1.000000,0.6578
2017-12-22,4542.4238,4538.7391,4551.4197,4527.5891,4533.5057,25292655231.0000,337099782802.0000,-8.9181,-0.1963,1.000000,0.5685
2017-12-25,4533.5057,4533.7361,4547.3209,4487.3911,4500.2376,29432919062.0000,380831964323.0000,-33.2681,-0.7338,1.000000,0.6621
2017-12-26,4500.2376,4497.5238,4523.7342,4475.6931,4522.6570,28147507585.0000,363591622498.0000,22.4194,0.4982,1.000000,0.6339
2017-12-27,4522.6570,4515.9946,4520.2197,4473.7870,4477.5067,31709249806.0000,409830662874.0000,-45.1503,-0.9983,1.000000,0.7117
2017-12-28,4477.5067,4474.3566,4515.0819,4464.7913,4499.8196,33484600016.0000,424071538897.0000,22.3129,0.4983,1.000000,0.7514
2017-12-29,4499.8196,4501.3222,4523.0455,4498.6168,4522.7222,28105415215.0000,365624831993.0000,22.9026,0.5090,1.000000,0.6295
2018-01-02,4522.7222,4534.3836,4579.9788,4534.3836,4579.6360,36554071124.0000,445202829692.0000,56.9138,1.2584,1.000000,0.8165
2018-01-03,4579.6360,4581.1836,4626.5742,4577.6057,4612.8901,41170302324.0000,531327771853.0000,33.2541,0.7261,1.000000,0.9193
2018-01-04,4612.8901,4611.6707,4633.4571,4605.4181,4629.9289,38688755787.0000,496082341776.0000,17.0388,0.3694,1.000000,0.8637
2018-01-05,4629.9289,4631.3714,4647.3902,4622.8699,4636.9343,40046409982.0000,498659371865.0000,7.0054,0.1513,1.000000,0.8938
2018-01-08,4636.9343,4637.0417,4654.9320,4619.7260,4654.6714,43906628364.0000,558126890648.0000,17.7371,0.3825,1.000000,0.9790
2018-01-09,4654.6714,4651.1398,4669.4114,4646.9412,4668.9445,37509731775.0000,482143966776.0000,14.2731,0.3066,1.000000,0.8363
2018-01-10,4668.9445,4666.3638,4673.6573,4631.2958,4664.7907,40490720168.0000,515994549398.0000,-4.1538,-0.0890,1.000000,0.9027
2018-01-11,4664.7907,4653.4907,4678.0742,4642.7839,4673.6481,36329299040.0000,476954535612.0000,8.8574,0.1899,1.000000,0.8098
2018-01-12,4673.6481,4670.4823,4684.3359,4657.1495,4672.9302,35964993165.0000,460945114207.0000,-0.7179,-0.0154,1.000000,0.8018
2018-01-15,4672.9302,4669.7817,4675.5712,4606.7808,4616.8082,45578170503.0000,585290520496.0000,-56.1220,-1.2010,1.000000,1.0160
2018-01-16,4616.8082,4607.1477,4651.8473,4607.1477,4651.2195,40382571181.0000,534915217135.0000,34.4113,0.7453,1.000000,0.9001
2018-01-17,4651.2195,4648.0859,4654.6023,4612.1475,4640.8680,47404376266.0000,609607036952.0000,-10.3515,-0.2226,1.000000,1.0564
2018-01-18,4640.8680,4642.3243,4669.0701,4638.9087,4659.5539,37512803986.0000,484494828181.0000,18.6859,0.4026,1.000000,0.8359
2018-01-19,4659.5539,4664.9797,4694.4652,4650.2020,4662.1456,43039236037.0000,541048962430.0000,2.5917,0.0556,1.000000,0.9587
2018-01-22,4662.1456,4652.3389,4708.8543,4649.5338,4707.6594,39792752738.0000,516827799752.0000,45.5138,0.9762,1.000000,0.8857
2018-01-23,4707.6594,4711.2181,4738.7432,4710.4946,4738.2899,41224776974.0000,521071597710.0000,30.6305,0.6507,1.000000,0.9173
2018-01-24,4738.2899,4739.3178,4758.0014,4718.0324,4757.4209,46313614471.0000,600405769997.0000,19.1310,0.4038,1.000000,1.0302
2018-01-25,4757.4209,4749.4126,4767.5974,4730.8916,4738.2000,45651352466.0000,580927155592.0000,-19.2209,-0.4040,1.000000,1.0154
2018-01-26,4738.2000,4725.5677,4758.8820,4723.9643,4743.2999,39774320397.0000,501570692579.0000,5.0999,0.1076,1.000000,0.8844
2018-01-29,4743.2999,4744.6944,4750.7248,4661.5114,4674.0651,43487737262.0000,554819797821.0000,-69.2348,-1.4596,1.000000,0.9666
2018-01-30,4674.0651,4661.3358,4680.3711,4638.0494,4643.3824,34387627928.0000,437370236714.0000,-30.6827,-0.6564,1.000000,0.7643
2018-01-31,4643.3824,4618.3115,4634.6437,4581.2689,4603.9187,40131951458.0000,493637666228.0000,-39.4637,-0.8499,1.000000,0.8919
2018-02-01,4603.9187,4598.5240,4609.0826,4489.8685,4504.2634,48414338365.0000,566293298333.0000,-99.6553,-2.1646,1.000000,1.0765
2018-02-02,4504.2634,4468.1414,4512.1604,4414.1817,4511.7744,39205187671.0000,462380048655.0000,7.5110,0.1668,1.000000,0.8713
2018-02-05,4511.7744,4447.3390,4512.6400,4438.8190,4508.1151,36586907479.0000,447098417339.0000,-3.6593,-0.0811,1.000000,0.8129
2018-02-06,4508.1151,4420.1033,4443.2681,4331.4016,4334.2159,47643555965.0000,559011935417.0000,-173.8992,-3.8575,1.000000,1.0585
2018-02-07,4334.2159,4397.0848,4411.1131,4260.9902,4284.7319,44563660667.0000,526106521520.0000,-49.4840,-1.1417,1.000000,0.9900
2018-02-08,4284.7319,4263.0395,4318.2067,4250.6428,4284.2583,35517573132.0000,411590583572.0000,-0.4736,-0.0111,1.000000,0.7889
2018-02-09,4284.2583,4174.4886,4188.0185,4056.8633,4124.0876,44890594646.0000,493594032875.0000,-160.1707,-3.7386,1.000000,0.9969
2018-02-12,4124.0876,4134.9335,4213.2226,4127.2245,4198.5447,29782049082.0000,349290912255.0000,74.4571,1.8054,1.000000,0.6612
2018-02-13,4198.5447,4227.0011,4275.9468,4225.3370,4230.0195,29315455738.0000,346049250595.0000,31.4748,0.7497,1.000000,0.6510
2018-02-14,4230.0195,4235.0552,4255.7471,4213.9077,4253.1452,19993396267.0000,235054100891.0000,23.1257,0.5467,1.000000,0.4423
2018-02-22,4253.1452,4296.1478,4339.1413,4290.4150,4337.2092,27444339380.0000,324980761729.0000,84.0640,1.9765,1.000000,0.6058
2018-02-23,4337.2092,4342.0792,4362.7815,4318.6359,4354.7585,28589106806.0000,332378701257.0000,17.5493,0.4046,1.000000,0.6311
2018-02-26,4354.7585,4376.6737,4432.6805,4350.4550,4426.4939,38825846201.0000,466924421458.0000,71.7354,1.6473,1.000000,0.8559
2018-02-27,4426.4939,4427.0097,4427.1436,4387.8549,4394.6736,36967023569.0000,460740992159.0000,-31.8203,-0.7189,1.000000,0.8148
2018-02-28,4394.6736,4357.9045,4401.4662,4333.5811,4380.6025,33708944984.0000,424088120900.0000,-14.0711,-0.3202,1.000000,0.7430
2018-03-01,4380.6025,4352.9439,4421.2072,4345.0587,4420.9926,34870071847.0000,432178077336.0000,40.3901,0.9220,1.000000,0.7683
2018-03-02,4420.9926,4389.0736,4417.3379,4383.2974,4392.6286,33488041772.0000,415376805506.0000,-28.3640,-0.6416,1.000000,0.7381
2018-03-05,4392.6286,4398.6601,4412.0107,4376.6554,4403.0184,30398731117.0000,386109969468.0000,10.3898,0.2365,1.000000,0.6695
2018-03-06,4403.0184,4415.2888,4455.4768,4396.8420,4454.8802,40130599719.0000,498059457964.0000,51.8618,1.1779,1.000000,0.8838
2018-03-07,4454.8802,4450.5750,4469.2779,4417.3143,4423.8789,34740747736.0000,428251648435.0000,-31.0013,-0.6959,1.000000,0.7651
2018-03-08,4423.8789,4421.3844,4461.8791,4418.7017,4461.4807,31468965865.0000,402793237871.0000,37.6018,0.8500,1.000000,0.6930
2018-03-09,4461.4807,4467.3123,4512.2015,4463.7473,4510.6772,40246625670.0000,511721300843.0000,49.1965,1.1027,1.000000,0.8862
2018-03-12,4510.6772,4530.8646,4553.6717,4528.0587,4553.4736,46745920553.0000,606640673484.0000,42.7964,0.9488,1.000000,1.0289
2018-03-13,4553.4736,4547.9259,4553.2314,4519.3704,4521.7447,40451287199.0000,502088996305.0000,-31.7289,-0.6968,1.000000,0.8903
2018-03-14,4521.7447,4505.8820,4516.9080,4487.2190,4489.0511,35316502027.0000,445540357107.0000,-32.6936,-0.7230,1.000000,0.7771
2018-03-15,4489.0511,4472.2448,4498.0917,4454.7695,4491.3680,33573392868.0000,434979894239.0000,2.3169,0.0516,1.000000,0.7387
2018-03-16,4491.3680,4491.1111,4506.7246,4463.1689,4463.1689,31018892387.0000,395787860071.0000,-28.1991,-0.6279,1.000000,0.6828
2018-03-19,4463.1689,4459.2409,4484.7416,4440.6835,4477.2988,30338875253.0000,396647499000.0000,14.1299,0.3166,1.000000,0.6676
2018-03-20,4477.2988,4445.5443,4486.8074,4437.2026,4486.0675,31682087001.0000,401950277830.0000,8.7687,0.1958,1.000000,0.6969
2018-03-21,4486.0675,4498.0107,4520.9269,4452.0678,4461.2050,37044178344.0000,481281376098.0000,-24.8625,-0.5542,1.000000,0.8147
2018-03-22,4461.2050,4460.7567,4477.2495,4414.4387,4435.6254,32585048559.0000,423557458531.0000,-25.5796,-0.5734,1.000000,0.7167
2018-03-23,4435.6254,4303.9018,4341.5049,4198.8399,4257.5483,55693488161.0000,634733706114.0000,-178.0771,-4.0147,1.000000,1.2240
2018-03-26,4257.5483,4205.8779,4278.0778,4171.1944,4277.7449,38170948283.0000,470651798167.0000,20.1966,0.4744,1.000000,0.8387
2018-03-27,4277.7449,4321.9634,4355.7894,4313.1041,4347.2306,41151361559.0000,540130327264.0000,69.4857,1.6244,1.000000,0.9039
2018-03-28,4347.2306,4296.2152,4346.9361,4288.1591,4293.6877,36791387616.0000,499535123963.0000,-53.5429,-1.2317,1.000000,0.8082
2018-03-29,4293.6877,4305.4546,4353.7276,4270.6895,4341.3845,36253502300.0000,478688130793.0000,47.6968,1.1109,1.000000,0.7961
2018-03-30,4341.3845,4346.4257,4382.0559,4341.3923,4376.2499,36339705807.0000,496542696435.0000,34.8654,0.8031,1.000000,0.7980
2018-04-02,4376.2499,4381.4976,4409.0712,4370.2493,4378.5765,41608683629.0000,574277653904.0000,2.3266,0.0532,1.000000,0.9130
2018-04-03,4378.5765,4328.9940,4352.3378,4314.6895,4344.4897,36001734932.0000,482760526985.0000,-34.0868,-0.7785,1.000000,0.7901
2018-04-04,4344.4897,4357.0269,4377.3118,4324.3846,4327.0710,33975566592.0000,471741479474.0000,-17.4187,-0.4009,1.000000,0.7455
2018-04-09,4327.0710,4316.7551,4344.9484,4287.3014,4329.9234,32495660556.0000,436566754533.0000,2.8524,0.0659,1.000000,0.7128
2018-04-10,4329.9234,4335.4578,4377.7654,4321.9654,4377.5354,36751092435.0000,485003129953.0000,47.6120,1.0996,1.000000,0.8061
2018-04-11,4377.5354,4386.3594,4411.6025,4383.8207,4396.2282,36644418964.0000,481399327716.0000,18.6928,0.4270,1.000000,0.8034
2018-04-12,4396.2282,4390.2265,4397.2114,4359.1141,4362.5282,31961840899.0000,428509602960.0000,-33.7000,-0.7666,1.000000,0.7007
2018-04-13,4362.5282,4381.9009,4393.1571,4336.1319,4341.2102,28906978598.0000,396150145995.0000,-21.3180,-0.4887,1.000000,0.6336
2018-04-16,4341.2102,4331.5074,4339.0862,4271.5137,4298.6100,34212159884.0000,450431827978.0000,-42.6002,-0.9813,1.000000,0.7497
2018-04-17,4298.6100,4304.6837,4314.2656,4217.5574,4220.4640,34909620056.0000,466135426400.0000,-78.1460,-1.8179,1.000000,0.7649
2018-04-18,4220.4640,4251.7107,4264.7481,4172.0797,4258.0801,37453732071.0000,494190529889.0000,37.6161,0.8913,1.000000,0.8201
2018-04-19,4258.0801,4259.5325,4310.3475,4254.1647,4290.9286,36367173611.0000,482890201852.0000,32.8485,0.7714,1.000000,0.7962
2018-04-20,4290.9286,4277.2160,4289.9215,4212.0076,4217.1011,35150991989.0000,447061880551.0000,-73.8275,-1.7205,1.000000,0.7695
2018-04-23,4217.1011,4212.2314,4239.1789,4163.4894,4200.0750,31079426623.0000,393526046899.0000,-17.0261,-0.4037,1.000000,0.6798
2018-04-24,4200.0750,4200.9816,4289.3938,4200.9816,4289.3938,35281445917.0000,452150565213.0000,89.3188,2.1266,1.000000,0.7712
2018-04-25,4289.3938,4268.5915,4293.4415,4264.5081,4287.7639,31038394934.0000,419331320995.0000,-1.6299,-0.0380,1.000000,0.6783
2018-04-26,4287.7639,4282.0198,4285.1754,4204.6899,4208.0601,32001006589.0000,424804880901.0000,-79.7038,-1.8589,1.000000,0.6991
2018-04-27,4208.0601,4222.4445,4232.0959,4179.0711,4213.4125,29560406209.0000,411859079488.0000,5.3524,0.1272,1.000000,0.6454
2018-05-02,4213.4125,4220.5266,4240.1407,4186.2424,4210.1133,29431811503.0000,384886425357.0000,-3.2992,-0.0783,1.000000,0.6421
2018-05-03,4210.1133,4201.1082,4246.3833,4167.9275,4246.0480,31729387438.0000,407158843329.0000,35.9347,0.8535,1.000000,0.6921
2018-05-04,4246.0480,4236.5599,4256.2066,4230.4012,4234.8769,26908781307.0000,360249912506.0000,-11.1711,-0.2631,1.000000,0.5867
2018-05-07,4234.8769,4241.6492,4305.0978,4241.3456,4305.0370,31271470885.0000,421675895496.0000,70.1601,1.6567,1.000000,0.6816
2018-05-08,4305.0370,4306.0755,4346.4578,4305.2141,4341.2048,32921905922.0000,443495643249.0000,36.1678,0.8401,1.000000,0.7172
2018-05-09,4341.2048,4336.9985,4343.9955,4317.2523,4336.0363,29182836339.0000,382390358420.0000,-5.1685,-0.1191,1.000000,0.6355
2018-05-10,4336.0363,4344.8579,4357.2006,4326.9794,4356.6987,31355148902.0000,412478757842.0000,20.6624,0.4765,1.000000,0.6827
2018-05-11,4356.6987,4362.8925,4364.3784,4324.6603,4324.9802,31052781790.0000,413944173376.0000,-31.7185,-0.7280,1.000000,0.6759
2018-05-14,4324.9802,4329.2106,4351.9480,4320.4342,4333.4393,29852665295.0000,406899944488.0000,8.4591,0.1956,1.000000,0.6494
2018-05-15,4333.4393,4340.2918,4364.7769,4318.6137,4364.4527,28208401391.0000,377860416742.0000,31.0134,0.7157,1.000000,0.6135
2018-05-16,4364.4527,4349.8545,4370.5758,4335.3361,4339.2378,29567762363.0000,401649990330.0000,-25.2149,-0.5777,1.000000,0.6425
2018-05-17,4339.2378,4339.0329,4342.4649,4308.2380,4315.8224,26430758441.0000,356912360864.0000,-23.4154,-0.5396,1.000000,0.5738
2018-05-18,4315.8224,4312.0902,4346.6573,4297.0755,4346.6182,29072678802.0000,375971270845.0000,30.7958,0.7136,1.000000,0.6306
2018-05-21,4346.6182,4370.1997,4393.0194,4369.2737,4385.5630,35502728393.0000,460956043305.0000,38.9448,0.8960,1.000000,0.7697
2018-05-22,4385.5630,4382.9682,4389.0790,4360.2838,4388.9050,32359210514.0000,438045101216.0000,3.3420,0.0762,1.000000,0.7014
2018-05-23,4388.9050,4379.3483,4379.3541,4336.5724,4336.5724,34386343667.0000,460487529357.0000,-52.3326,-1.1924,1.000000,0.7450
