,万得全A,,,,,,,,,,
,881001.WI,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2014/9/23,2763.8366,2763.9652,2797.9318,2763.9141,2797.5602,29262075889,2.96903E+11,33.7236,1.2202,1,0.9305
2014/9/24,2797.5602,2791.1243,2843.7237,2785.2166,2843.1642,39329804322,3.8424E+11,45.604,1.6301,1,1.2505
2014/9/25,2843.1642,2853.5228,2870.6081,2832.0934,2841.5999,40666532745,4.04462E+11,-1.5643,-0.055,1,1.2927
2014/9/26,2841.5999,2835.065,2850.0926,2824.8633,2849.3836,32266194763,3.21882E+11,7.7837,0.2739,1,1.0254
2014/9/29,2849.3836,2858.4143,2873.6327,2857.2035,2872.4795,36392103354,3.70919E+11,23.0959,0.8106,1,1.1549
2014/9/30,2872.4795,2878.0205,2889.4422,2870.0725,2886.923,34210699733,3.47181E+11,14.4435,0.5028,1,1.0826
2014/10/8,2886.923,2897.4203,2926.7028,2881.3614,2926.7028,36956471482,3.86876E+11,39.7798,1.3779,1,1.1695
2014/10/9,2926.7028,2930.2111,2939.9741,2899.7908,2935.1389,43944777613,4.46218E+11,8.4361,0.2882,1,1.3901
2014/10/10,2935.1389,2926.3288,2936.6581,2904.9473,2920.1554,41959096317,4.16389E+11,-14.9835,-0.5105,1,1.3266
2014/10/13,2920.1554,2908.8211,2913.3186,2873.6624,2913.3186,37575997934,3.77383E+11,-6.8368,-0.2341,1,1.1877
2014/10/14,2913.3186,2908.898,2932.5327,2888.1562,2904.3851,36880197919,3.68012E+11,-8.9335,-0.3066,1,1.1657
2014/10/15,2904.3851,2902.9555,2922.0237,2880.4739,2922.0237,36859671228,3.64534E+11,17.6386,0.6073,1,1.1646
2014/10/16,2922.0237,2905.2166,2938.12,2885.7595,2885.7597,42241681612,4.111E+11,-36.264,-1.2411,1,1.3345
2014/10/17,2885.7597,2881.019,2893.8467,2816.669,2865.0514,38064398993,3.76992E+11,-20.7083,-0.7176,1,1.2025
2014/10/20,2865.0514,2871.7157,2896.9826,2867.6916,2896.9826,28847082655,3.01306E+11,31.9312,1.1145,1,0.9112
2014/10/21,2896.9826,2895.8661,2904.2906,2869.2324,2871.1582,30049953323,3.07167E+11,-25.8244,-0.8914,1,0.9492
2014/10/22,2871.1582,2871.3752,2886.5175,2841.7052,2843.1659,27447897077,2.89244E+11,-27.9923,-0.9749,1,0.8669
2014/10/23,2843.1659,2836.9699,2847.7764,2794.2262,2803.206,29510152756,2.92555E+11,-39.9599,-1.4055,1,0.932
2014/10/24,2803.206,2804.332,2822.8467,2795.7733,2804.9073,23114691391,2.35244E+11,1.7013,0.0607,1,0.73
2014/10/27,2804.9073,2793.1517,2806.7293,2776.0338,2805.8149,23129953725,2.3848E+11,0.9076,0.0324,1,0.7302
2014/10/28,2805.8149,2811.9816,2875.3501,2811.9816,2875.3501,31709051876,3.2902E+11,69.5352,2.4783,1,1.0009
2014/10/29,2875.3501,2884.2354,2929.0775,2878.2165,2919.0965,45285944054,4.51236E+11,43.7464,1.5214,1,1.4292
2014/10/30,2919.0965,2918.4184,2937.243,2910.4034,2929.2672,46764839574,4.32616E+11,10.1707,0.3484,1,1.4756
2014/10/31,2929.2672,2933.4372,2947.9087,2912.2252,2946.7975,50002241987,4.52821E+11,17.5303,0.5985,1,1.5776
2014/11/3,2946.7975,2953.0185,2971.9884,2949.4125,2967.7062,47133119876,4.21832E+11,20.9087,0.7095,1,1.4868
2014/11/4,2967.7062,2958.8567,2958.8567,2958.8567,2958.8567,48135761023,4.25278E+11,-8.8495,-0.2982,1,1.5182
2014/11/5,2958.8567,2959.7274,2963.9935,2940.9232,2952.1657,42205260477,3.79638E+11,-6.691,-0.2261,1,1.3311
2014/11/6,2952.1657,2951.9257,2967.9428,2931.2351,2967.9209,36599811779,3.5458E+11,15.7552,0.5337,1,1.1543
2014/11/7,2967.9209,2971.4856,2997.0272,2937.0497,2950.6497,46969253601,4.66233E+11,-17.2712,-0.5819,1,1.481
2014/11/10,2950.6497,2974.4263,2999.8741,2955.6211,2999.8741,45821438299,4.35274E+11,49.2244,1.6683,1,1.4445
2014/11/11,2999.8741,3009.2287,3017.0271,2914.8152,2941.5907,61576022677,5.7404E+11,-58.2834,-1.9429,1,1.9406
2014/11/12,2941.5907,2929.1894,2989.931,2922.3585,2989.931,38082390682,3.74388E+11,48.3403,1.6433,1,1.2002
2014/11/13,2989.931,2990.5284,2996.0654,2943.9645,2960.5122,45484457176,4.50984E+11,-29.4188,-0.9839,1,1.4333
2014/11/14,2960.5122,2948.2072,2957.6431,2931.0544,2955.2078,34341201490,3.38596E+11,-5.3044,-0.1792,1,1.0822
2014/11/17,2955.2078,2976.4999,2992.584,2946.2823,2968.5596,33913670884,3.49691E+11,13.3518,0.4518,1,1.0686
2014/11/18,2968.5596,2965.5995,2975.6631,2949.8095,2961.0866,31516744559,3.14674E+11,-7.473,-0.2517,1,0.9928
2014/11/19,2961.0866,2959.0718,2981.6026,2956.3671,2970.164,30655935170,3.22327E+11,9.0774,0.3066,1,0.9657
2014/11/20,2970.164,2960.829,2975.1085,2954.2002,2968.441,27446435383,2.91384E+11,-1.723,-0.058,1,0.8645
2014/11/21,2968.441,2968.4212,3012.7849,2967.8068,3012.7726,34408452056,3.65261E+11,44.3316,1.4934,1,1.0838
2014/11/24,3012.7726,3045.187,3084.2612,3031.1974,3069.5884,56612977118,5.7429E+11,56.8158,1.8858,1,1.7829
2014/11/25,3069.5884,3070.9363,3116.5342,3065.3988,3116.5342,50306700153,5.23195E+11,46.9458,1.5294,1,1.5841
2014/11/26,3116.5342,3124.5653,3149.0468,3115.6473,3149.0462,53205588607,5.65593E+11,32.512,1.0432,1,1.6753
2014/11/27,3149.0462,3161.7826,3180.834,3144.7754,3180.834,57808718612,6.08912E+11,31.7878,1.0094,1,1.8199
2014/11/28,3180.834,3181.1253,3212.4876,3164.8505,3212.4723,70239376744,6.99478E+11,31.6383,0.9947,1,2.211
2014/12/1,3212.4723,3222.0011,3234.3076,3187.0976,3201.9071,66956752447,6.79372E+11,-10.5652,-0.3289,1,2.1073
2014/12/2,3201.9071,3192.7972,3293.7076,3190.2754,3282.7546,64130104824,6.6244E+11,80.8475,2.525,1,2.0182
2014/12/3,3282.7546,3292.6987,3340.319,3263.7611,3324.7291,84934337095,8.96775E+11,41.9745,1.2786,1,2.6727
2014/12/4,3324.7291,3330.3956,3431.9547,3325.7044,3431.9547,80457086872,8.68261E+11,107.2256,3.2251,1,2.5317
2014/12/5,3431.9547,3457.8273,3466.6043,3293.8206,3402.2204,95145399759,1.0495E+12,-29.7343,-0.8664,1,2.9936
2014/12/8,3402.2204,3385.3537,3498.8339,3353.6257,3484.9839,85951381259,9.59775E+11,82.7635,2.4326,1,2.7038
2014/12/9,3484.9839,3467.0615,3559.4664,3301.4382,3322.1788,1.1149E+11,1.2424E+12,-162.8051,-4.6716,1,3.507
2014/12/10,3322.1788,3323.4375,3449.091,3287.146,3445.5359,74199581885,8.38673E+11,123.3571,3.7131,1,2.3332
2014/12/11,3445.5359,3421.7993,3486.0533,3406.9441,3450.6997,71686367260,7.74881E+11,5.1638,0.1499,1,2.2525
2014/12/12,3450.6997,3452.2121,3489.6738,3445.7764,3475.3887,61159421159,6.82482E+11,24.689,0.7155,1,1.9212
2014/12/15,3475.3887,3465.8783,3524.1087,3446.9777,3518.0572,60968434361,6.95658E+11,42.6685,1.2277,1,1.9146
2014/12/16,3518.0572,3521.5291,3569.1121,3509.9374,3569.1121,66632434266,7.76112E+11,51.0549,1.4512,1,2.0918
2014/12/17,3569.1121,3578.3348,3591.4289,3515.2026,3582.4769,76995821249,8.89208E+11,13.3648,0.3745,1,2.4164
2014/12/18,3582.4769,3578.1163,3605.5083,3556.3802,3569.9189,61687276836,7.20208E+11,-12.558,-0.3505,1,1.9359
2014/12/19,3569.9189,3566.5979,3575.9742,3484.6352,3571.3831,73143821181,7.8438E+11,1.4642,0.041,1,2.2954
2014/12/22,3571.3831,3560.9641,3567.9783,3470.7471,3498.8571,92101523677,9.16686E+11,-72.526,-2.0308,1,2.8878
2014/12/23,3498.8571,3467.3336,3519.7315,3421.0033,3427.023,60466086444,6.25056E+11,-71.8341,-2.0531,1,1.8958
2014/12/24,3427.023,3437.2634,3451.6999,3362.4005,3402.8249,52988333159,5.70061E+11,-24.1981,-0.7061,1,1.6606
2014/12/25,3402.8249,3421.616,3490.7739,3402.8864,3490.7739,52495632300,5.67319E+11,87.949,2.5846,1,1.6452
2014/12/26,3490.7739,3496.2581,3570.3708,3489.1695,3566.9275,63191109953,7.09472E+11,76.1536,2.1816,1,1.9804
2014/12/29,3566.9275,3600.8973,3604.7194,3505.9289,3543.907,71062786852,8.1669E+11,-23.0205,-0.6454,1,2.2234
2014/12/30,3543.907,3537.6833,3554.2095,3493.8095,3514.6842,56244464881,6.54997E+11,-29.2228,-0.8246,1,1.7597
2014/12/31,3514.6842,3517.3891,3576.1034,3511.2226,3573.4819,56433045039,6.39882E+11,58.7977,1.6729,1,1.765
2015/1/5,3573.4819,3595.1575,3672.2215,3572.5686,3654.6299,74831499881,8.26772E+11,81.148,2.2708,1,2.3398
2015/1/6,3654.6299,3627.6158,3688.3084,3605.1603,3680.1953,71203816559,8.19209E+11,25.5654,0.6995,1,2.2184
2015/1/7,3680.1953,3665.8584,3694.6701,3645.4142,3683.243,55909763162,6.64679E+11,3.0477,0.0828,1,1.7405
2015/1/8,3683.243,3685.6769,3692.1095,3614.6056,3627.0515,53429236030,6.20778E+11,-56.1915,-1.5256,1,1.6631
2015/1/9,3627.0515,3615.6982,3715.4633,3606.9303,3609.9161,57081787349,6.83823E+11,-17.1354,-0.4724,1,1.7765
2015/1/12,3609.9161,3593.8504,3607.3529,3531.01,3567.8895,46066954332,5.56782E+11,-42.0266,-1.1642,1,1.4335
2015/1/13,3567.8895,3563.776,3606.6483,3563.776,3592.8609,35416397519,4.59509E+11,24.9714,0.6999,1,1.1019
2015/1/14,3592.8609,3597.7564,3614.5034,3553.9687,3579.5579,35759951206,4.36577E+11,-13.303,-0.3703,1,1.1247
2015/1/15,3579.5579,3578.9692,3655.1497,3571.0203,3655.1497,39787007311,4.93149E+11,75.5918,2.1118,1,1.2664
2015/1/16,3655.1497,3664.6661,3709.7949,3658.1842,3695.2903,47874536773,5.91991E+11,40.1406,1.0982,1,1.5114
2015/1/19,3695.2903,3523.2846,3600.7159,3440.1102,3473.0615,58676045489,6.63613E+11,-222.2288,-6.0138,1,1.8475
2015/1/20,3473.0615,3468.1339,3557.1059,3468.1339,3557.0899,52785903831,6.6739E+11,84.0284,2.4194,1,1.6671
2015/1/21,3557.0899,3577.0809,3694.2108,3574.0794,3689.6525,61301137162,7.66986E+11,132.5626,3.7267,1,1.9299
2015/1/22,3689.6525,3693.1535,3733.0924,3677.2957,3728.6869,53899283771,6.78244E+11,39.0344,1.0579,1,1.6917
2015/1/23,3728.6869,3740.6004,3763.3859,3696.331,3715.779,54410522989,6.79246E+11,-12.9079,-0.3462,1,1.7052
2015/1/26,3715.779,3722.392,3775.3731,3716.9275,3774.7591,49485307565,6.16499E+11,58.9801,1.5873,1,1.547
2015/1/27,3774.7591,3781.6785,3788.5467,3697.7498,3765.2033,57340573397,7.01288E+11,-9.5558,-0.2532,1,1.7896
2015/1/28,3765.2033,3745.0273,3776.5378,3716.0005,3727.6734,46532158250,5.8242E+11,-37.5299,-0.9968,1,1.4524
2015/1/29,3727.6734,3685.385,3714.5375,3667.558,3691.8513,42762290023,5.06519E+11,-35.8221,-0.961,1,1.3339
2015/1/30,3691.8513,3703.2033,3719.4536,3643.7053,3643.7429,41006398211,4.89284E+11,-48.1084,-1.3031,1,1.2787
2015/2/2,3643.7429,3581.9938,3631.764,3569.1219,3590.2271,38104959315,4.48426E+11,-53.5158,-1.4687,1,1.1887
2015/2/3,3590.2271,3615.2295,3672.1401,3605.2641,3671.0827,39055183780,4.95973E+11,80.8556,2.2521,1,1.2193
2015/2/4,3671.0827,3679.9402,3704.1044,3645.3309,3646.7561,40194207712,5.14379E+11,-24.3266,-0.6627,1,1.2524
2015/2/5,3646.7561,3688.767,3704.1749,3621.22,3621.22,47905753935,6.10971E+11,-25.5361,-0.7002,1,1.4899
2015/2/6,3621.22,3608.0929,3618.6694,3529.9943,3551.7317,39429507521,4.83884E+11,-69.4883,-1.9189,1,1.2264
2015/2/9,3551.7317,3542.9476,3583.4076,3536.133,3558.7899,32400483116,4.20255E+11,7.0582,0.1987,1,1.0076
2015/2/10,3558.7899,3556.3195,3616.7496,3552.5808,3616.748,29971316038,3.85887E+11,57.9581,1.6286,1,0.932
2015/2/11,3616.748,3624.2378,3661.6663,3623.5089,3655.3307,29854469440,3.98262E+11,38.5827,1.0668,1,0.9279
2015/2/12,3655.3307,3657.8902,3683.0031,3642.1007,3676.1756,32538789569,4.24003E+11,20.8449,0.5703,1,1.0122
2015/2/13,3676.1756,3694.0247,3749.4661,3694.0247,3723.4267,42483343010,5.44281E+11,47.2511,1.2853,1,1.3198
2015/2/16,3723.4267,3730.4256,3778.6914,3730.4256,3777.7856,38754651217,5.25261E+11,54.3589,1.4599,1,1.2017
2015/2/17,3777.7856,3791.4657,3814.1639,3791.4657,3806.6345,37505327310,4.97651E+11,28.8489,0.7636,1,1.1613
2015/2/25,3806.6345,3816.0259,3816.0259,3764.9029,3778.5016,38345077191,5.03268E+11,-28.1329,-0.739,1,1.1861
2015/2/26,3778.5016,3774.3565,3847.1918,3765.7702,3845.9309,46348818529,5.80283E+11,67.4293,1.7846,1,1.4338
2015/2/27,3845.9309,3846.5232,3880.0397,3844.0762,3871.5947,47787177944,6.05225E+11,25.6638,0.6673,1,1.4783
2015/3/2,3871.5947,3902.9776,3932.8695,3878.7774,3932.8695,58399458852,7.74237E+11,61.2748,1.5827,1,1.8065
2015/3/3,3932.8695,3916.62,3925.1194,3867.3596,3870.0943,63081156113,8.23418E+11,-62.7752,-1.5962,1,1.951
2015/3/4,3870.0943,3873.4708,3917.5815,3870.5063,3917.5815,50831443282,6.74834E+11,47.4872,1.227,1,1.5707
2015/3/5,3917.5815,3909.4318,3915.2346,3879.6278,3905.6206,54075795607,7.19444E+11,-11.9609,-0.3053,1,1.6718
2015/3/6,3905.6206,3910.0346,3921.6148,3866.1777,3870.7088,48140063117,6.3463E+11,-34.9118,-0.8939,1,1.4875
2015/3/9,3870.7088,3847.5363,3935.53,3821.7855,3934.1506,50332510151,6.39102E+11,63.4418,1.639,1,1.5532
2015/3/10,3934.1506,3927.4734,3974.7714,3923.2898,3951.9327,47803236488,6.35273E+11,17.7821,0.452,1,1.4739
2015/3/11,3951.9327,3955.2217,3980.1848,3940.0418,3953.2344,47345046900,6.28106E+11,1.3017,0.0329,1,1.4548
2015/3/12,3953.2344,3974.5134,3987.1457,3963.0983,3984.9179,55469363987,7.21566E+11,31.6835,0.8015,1,1.6965
2015/3/13,3984.9179,3995.859,4029.5456,3995.5326,4029.4995,50665478330,6.60798E+11,44.5816,1.1188,1,1.5487
2015/3/16,4029.4995,4057.9063,4148.221,4051.2577,4148.2057,65189857723,8.97149E+11,118.7062,2.9459,1,1.9916
2015/3/17,4148.2057,4175.8392,4217.9801,4157.0389,4209.012,83451963299,1.09802E+12,60.8063,1.4658,1,2.549
2015/3/18,4209.012,4217.4295,4301.6797,4209.7943,4301.6797,86576386031,1.10309E+12,92.6677,2.2017,1,2.6438
2015/3/19,4301.6797,4305.1907,4321.8917,4272.4554,4315.8887,84783530842,1.0875E+12,14.209,0.3303,1,2.5861
2015/3/20,4315.8887,4324.7447,4380.0167,4316.5246,4373.4976,81332534669,1.14578E+12,57.6089,1.3348,1,2.4799
2015/3/23,4373.4976,4404.6252,4481.9479,4404.6252,4481.9475,85726114392,1.20675E+12,108.4499,2.4797,1,2.6127
2015/3/24,4481.9475,4495.9873,4509.4161,4361.5299,4501.8857,1.0286E+11,1.41531E+12,19.9382,0.4449,1,3.1346
2015/3/25,4501.8857,4497.025,4541.8254,4468.0645,4511.0926,85368831233,1.23636E+12,9.2069,0.2045,1,2.6014
2015/3/26,4511.0926,4489.7735,4545.3734,4443.8143,4485.816,79488281166,1.17952E+12,-25.2766,-0.5603,1,2.4203
2015/3/27,4485.816,4486.7506,4538.8584,4470.8226,4525.8519,64462654402,9.31258E+11,40.0359,0.8925,1,1.9627
2015/3/30,4525.8519,4546.5233,4621.6636,4546.5233,4611.4025,86122656532,1.19824E+12,85.5506,1.8903,1,2.6183
2015/3/31,4611.4025,4650.6087,4665.7436,4585.2252,4598.7378,87789662420,1.27404E+12,-12.6647,-0.2746,1,2.6694
2015/4/1,4598.7378,4604.2161,4715.9047,4600.8349,4705.2927,73405879913,1.10922E+12,106.5549,2.317,1,2.2308
2015/4/2,4705.2927,4734.9462,4763.5682,4689.4311,4763.5682,79965319301,1.21434E+12,58.2755,1.2385,1,2.4301
2015/4/3,4763.5682,4742.095,4842.6024,4723.9212,4842.6024,79774227095,1.23709E+12,79.0342,1.6591,1,2.424
2015/4/7,4842.6024,4884.2108,4957.6867,4879.1683,4957.6867,91340733063,1.38488E+12,115.0843,2.3765,1,2.775
2015/4/8,4957.6867,4979.8269,4989.0945,4845.5148,4956.1206,97774419893,1.52387E+12,-1.5661,-0.0316,1,2.9689
2015/4/9,4956.1206,4970.3313,4970.7955,4790.8429,4914.0293,92889127661,1.46406E+12,-42.0913,-0.8493,1,2.82
2015/4/10,4914.0293,4896.3636,5043.6696,4872.3172,5036.9822,77563064523,1.23127E+12,122.9529,2.5021,1,2.3537
2015/4/13,5036.9822,5080.7737,5153.9708,5052.4941,5141.9369,92136356044,1.41922E+12,104.9547,2.0837,1,2.7924
2015/4/14,5141.9369,5150.4957,5199.755,5094.818,5152.3342,92816760435,1.42248E+12,10.3973,0.2022,1,2.8127
2015/4/15,5152.3342,5143.7353,5143.812,5005.7765,5009.2,91986075331,1.32781E+12,-143.1342,-2.778,1,2.7774
2015/4/16,5009.2,4957.906,5144.1176,4919.5964,5119.334,80716870185,1.19076E+12,110.134,2.1986,1,2.4355
2015/4/17,5119.334,5180.8003,5219.2227,5146.5594,5186.3157,1.03223E+11,1.50145E+12,66.9817,1.3084,1,3.1129
2015/4/20,5186.3157,5190.72,5245.3499,5060.7158,5087.8646,1.22323E+11,1.77215E+12,-98.4511,-1.8983,1,3.6887
2015/4/21,5087.8646,5091.1079,5249.3035,5087.6146,5249.3031,94140149160,1.40951E+12,161.4385,3.173,1,2.837
2015/4/22,5249.3031,5284.58,5404.1127,5284.58,5403.9609,1.04164E+11,1.62672E+12,154.6578,2.9463,1,3.138
2015/4/23,5403.9609,5433.3194,5477.1611,5371.0748,5438.7748,1.04353E+11,1.64897E+12,34.8139,0.6442,1,3.1429
2015/4/24,5438.7748,5371.662,5443.1888,5316.3974,5419.9956,97925930377,1.55514E+12,-18.7792,-0.3453,1,2.9448
2015/4/27,5419.9956,5476.6848,5532.0454,5436.7795,5508.8168,1.01346E+11,1.60952E+12,88.8212,1.6388,1,3.0449
2015/4/28,5508.8168,5516.185,5521.0785,5333.2727,5384.3032,1.09893E+11,1.67286E+12,-124.5136,-2.2603,1,3.2995
2015/4/29,5384.3032,5365.0893,5483.9951,5338.0265,5467.9976,78999509230,1.27738E+12,83.6944,1.5544,1,2.3693
2015/4/30,5467.9976,5489.4085,5540.0673,5470.8287,5470.8308,80017096996,1.31893E+12,2.8332,0.0518,1,2.3969
2015/5/4,5470.8308,5482.8705,5526.5831,5414.9286,5519.1104,75529264126,1.21456E+12,48.2796,0.8825,1,2.2613
2015/5/5,5519.1104,5518.6177,5519.2899,5287.0031,5314.8886,87045991818,1.33948E+12,-204.2218,-3.7003,1,2.6047
2015/5/6,5314.8886,5340.1361,5440.6845,5216.4646,5263.152,74562115047,1.2315E+12,-51.7366,-0.9734,1,2.2301
2015/5/7,5263.152,5230.7626,5257.25,5149.1187,5154.8992,61787439642,9.65016E+11,-108.2528,-2.0568,1,1.8468
2015/5/8,5154.8992,5214.7153,5329.7922,5186.0041,5329.7916,64913313078,1.07069E+12,174.8924,3.3927,1,1.9381
2015/5/11,5329.7916,5382.9302,5550.5405,5340.2129,5550.3613,80275881334,1.3814E+12,220.5697,4.1384,1,2.3953
2015/5/12,5550.3613,5574.9274,5665.2319,5543.32,5665.1394,85255566752,1.51152E+12,114.7781,2.0679,1,2.5405
2015/5/13,5665.1394,5650.0613,5731.9693,5603.6607,5675.7465,85438808499,1.50997E+12,10.6071,0.1872,1,2.5417
2015/5/14,5675.7465,5681.8082,5715.6218,5630.8447,5684.1059,78322386055,1.36376E+12,8.3594,0.1473,1,2.3277
2015/5/15,5684.1059,5668.2759,5682.4056,5555.386,5621.2568,74606077945,1.30242E+12,-62.8491,-1.1057,1,2.2083
2015/5/18,5621.2568,5600.3519,5711.6807,5585.8287,5676.6924,67077044990,1.22687E+12,55.4356,0.9862,1,1.985
2015/5/19,5676.6924,5698.1816,5862.0901,5698.0512,5856.844,75074386886,1.38957E+12,180.1516,3.1735,1,2.2206
2015/5/20,5856.844,5909.167,6050.1789,5908.7402,5945.2356,88966817414,1.61843E+12,88.3916,1.5092,1,2.6388
2015/5/21,5945.2356,5975.3145,6125.2073,5965.5922,6125.0601,81681673362,1.51846E+12,179.8245,3.0247,1,2.4209
2015/5/22,6125.0601,6217.6801,6251.9407,6114.8123,6248.2252,1.08714E+11,1.95614E+12,123.1651,2.0108,1,3.218
2015/5/25,6248.2252,6215.1392,6420.6157,6192.0545,6420.5665,1.10081E+11,1.98865E+12,172.3413,2.7582,1,3.2564
2015/5/26,6420.5665,6475.7529,6627.0309,6419.766,6626.8028,1.14817E+11,2.10839E+12,206.2363,3.2121,1,3.3938
2015/5/27,6626.8028,6666.6135,6709.9686,6523.7847,6680.9892,1.12252E+11,2.10414E+12,54.1864,0.8177,1,3.3147
2015/5/28,6680.9892,6680.2761,6770.4474,6235.7234,6240.9392,1.30045E+11,2.35761E+12,-440.05,-6.5866,1,3.8362
2015/5/29,6240.9392,6227.9923,6416.4216,6006.5648,6293.9139,1.01982E+11,1.85251E+12,52.9747,0.8488,1,2.9987
2015/6/1,6293.9139,6345.7137,6639.357,6333.3672,6639.3315,95469106804,1.76096E+12,345.4176,5.4881,1,2.8044
2015/6/2,6639.3315,6685.7305,6851.7341,6642.1474,6851.7341,1.01666E+11,1.92554E+12,212.4026,3.1992,1,2.9836
2015/6/3,6851.7341,6894.7881,6920.7572,6699.0486,6871.8148,1.01558E+11,1.97299E+12,20.0807,0.2931,1,2.9753
2015/6/4,6871.8148,6880.3859,6905.9297,6424.4401,6880.2018,1.07247E+11,1.98211E+12,8.387,0.122,1,3.1302
2015/6/5,6880.2018,6988.9954,7041.246,6810.0045,6975.5004,1.18907E+11,2.19604E+12,95.2986,1.3851,1,3.5373
2015/6/8,6975.5004,6993.2995,7004.5639,6837.2074,6981.6123,1.27195E+11,2.25931E+12,6.1119,0.0876,1,3.7065
2015/6/9,6981.6123,6982.148,7025.4836,6860.5618,6962.6832,1.0746E+11,1.93112E+12,-18.9291,-0.2711,1,3.13
2015/6/10,6962.6832,6899.8904,7131.6072,6835.3776,7049.3456,95353813456,1.815E+12,86.6624,1.2447,1,2.7708
2015/6/11,7049.3456,7052.6467,7132.2844,7007.6802,7132.1322,91318820267,1.7942E+12,82.7866,1.1744,1,2.6497
2015/6/12,7132.1322,7171.1655,7257.7947,7137.1956,7224.2644,1.00829E+11,1.96258E+12,92.1322,1.2918,1,2.9221
2015/6/15,7224.2644,7252.406,7255.748,7049.0644,7067.8356,1.04186E+11,1.99298E+12,-156.4288,-2.1653,1,3.0169
2015/6/16,7067.8356,6977.0671,6984.8607,6718.6808,6788.3894,90138589435,1.69857E+12,-279.4462,-3.9538,1,2.6089
2015/6/17,6788.3894,6783.9254,6945.53,6570.9941,6922.5986,84678003396,1.53411E+12,134.2092,1.977,1,2.4487
2015/6/18,6922.5986,6900.4665,6938.9595,6638.5396,6645.5906,79444329684,1.45925E+12,-277.008,-4.0015,1,2.2961
2015/6/19,6645.5906,6487.0427,6566.2924,6177.3692,6180.0311,73940440227,1.28415E+12,-465.5595,-7.0055,1,2.1341
2015/6/23,6180.0311,6167.171,6286.9091,5812.3552,6286.6925,76347337377,1.2957E+12,106.6614,1.7259,1,2.2033
2015/6/24,6286.6925,6344.1046,6437.5464,6230.2355,6437.5464,87280424355,1.48823E+12,150.8539,2.3996,1,2.5173
2015/6/25,6437.5464,6468.1009,6480.9646,6101.9085,6178.1612,90225413553,1.548E+12,-259.3852,-4.0293,1,2.6014
2015/6/26,6178.1612,5962.5131,5995.5043,5589.9827,5633.918,85614452012,1.33997E+12,-544.2432,-8.8091,1,2.464
2015/6/29,5633.918,5768.8289,5772.282,5135.1996,5301.2064,1.0289E+11,1.53247E+12,-332.7116,-5.9055,1,2.9586
2015/6/30,5301.2064,5182.0697,5636.6323,4946.4041,5631.7365,1.10482E+11,1.65994E+12,330.5301,6.235,1,3.1746
2015/7/1,5631.7365,5552.1967,5745.077,5275.0107,5295.6058,94476085289,1.527E+12,-336.1307,-5.9685,1,2.7138
2015/7/2,5295.6058,5287.7183,5319.1054,4888.812,4975.3161,90364948480,1.28593E+12,-320.2897,-6.0482,1,2.5947
2015/7/3,4975.3161,4782.8723,5036.431,4537.726,4635.2585,85962294858,1.15019E+12,-340.0576,-6.8349,1,2.465
2015/7/6,4635.2585,5054.2297,5054.2297,4402.884,4588.1708,1.22314E+11,1.54944E+12,-47.0877,-1.0159,1,3.5045
2015/7/7,4588.1708,4383.4309,4447.8195,4219.9732,4349.6699,92386117922,1.0756E+12,-238.5009,-5.1982,1,2.6464
2015/7/8,4349.6699,3954.3649,4104.0199,3919.5713,4015.7182,98594381597,1.11224E+12,-333.9517,-7.6776,1,2.8235
2015/7/9,4015.7182,3908.9985,4393.2454,3855.4197,4362.9793,86074629288,9.48296E+11,347.2611,8.6475,1,2.4632
2015/7/10,4362.9793,4457.5149,4762.4216,4437.1891,4697.1833,74303695464,9.26146E+11,334.204,7.66,1,2.1239
2015/7/13,4697.1833,4845.6843,5006.7563,4776.8884,4954.8411,87362721351,1.17146E+12,257.6578,5.4854,1,2.4978
2015/7/14,4954.8411,5015.6951,5153.7865,4906.1617,4974.9568,95269731245,1.31955E+12,20.1157,0.406,1,2.7237
2015/7/15,4974.9568,4954.7572,4976.7949,4658.757,4711.8463,94308264936,1.24208E+12,-263.1105,-5.2887,1,2.6964
2015/7/16,4711.8463,4615.1991,4892.5768,4481.2861,4778.077,81377834437,1.07488E+12,66.2307,1.4056,1,2.3249
2015/7/17,4778.077,4814.4453,5100.44,4802.2396,5054.5184,78611626476,1.09813E+12,276.4414,5.7856,1,2.2429
2015/7/20,5054.5184,5082.2973,5218.3984,5017.4889,5134.0461,89502048783,1.31752E+12,79.5277,1.5734,1,2.5516
2015/7/21,5134.0461,5067.3186,5251.8696,5015.7458,5204.1691,81491653841,1.20478E+12,70.123,1.3658,1,2.323
2015/7/22,5204.1691,5196.981,5273.0963,5111.0883,5248.824,85350889591,1.28157E+12,44.6549,0.8581,1,2.4325
2015/7/23,5248.824,5257.2114,5438.4086,5235.1368,5420.5878,92806613013,1.39514E+12,171.7638,3.2724,1,2.6447
2015/7/24,5420.5878,5435.5817,5522.5209,5284.3191,5330.2106,1.02604E+11,1.58572E+12,-90.3772,-1.6673,1,2.923
2015/7/27,5330.2106,5203.0496,5350.4648,4842.9993,4844.7753,91776153923,1.38729E+12,-485.4353,-9.1072,1,2.6143
2015/7/28,4844.7753,4592.9569,4913.8156,4495.7669,4734.7838,93455980158,1.302E+12,-109.9915,-2.2703,1,2.6578
