,中证800,,,,,,,,,,
,000906.SH,,,,,,,,,,
日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量,成交额,涨跌,涨跌幅,复权因子,换手率
Date,pre_close,open,high,low,close,volume,amt,chg,pct_chg,adjfactor,turn
2018-06-01,4130.6058,4115.8179,4131.5831,4073.2366,4092.1401,13165538400.0000,167468769527.0000,-38.4657,-0.9312,1.000000,0.3957
2018-06-04,4092.1401,4105.3619,4129.2453,4096.7086,4121.5936,12337462200.0000,169196768684.0000,29.4535,0.7198,1.000000,0.3707
2018-06-05,4121.5936,4124.2241,4170.0897,4119.2960,4169.7763,12609783100.0000,177711852556.0000,48.1827,1.1690,1.000000,0.3789
2018-06-06,4169.7763,4163.6866,4172.9299,4153.6543,4162.4629,12129974500.0000,163446644542.0000,-7.3134,-0.1754,1.000000,0.3644
2018-06-07,4162.4629,4172.4494,4181.9079,4147.5591,4150.6435,12763233800.0000,166455082526.0000,-11.8194,-0.2840,1.000000,0.3832
2018-06-08,4150.6435,4140.1767,4140.1868,4073.0208,4096.4891,13626289000.0000,166585961229.0000,-54.1544,-1.3047,1.000000,0.4091
2018-06-11,4096.4891,4086.7394,4105.9151,4071.0017,4090.0653,11181952500.0000,154344416965.0000,-6.4238,-0.1568,1.000000,0.3354
2018-06-12,4090.0653,4093.7535,4142.0339,4071.3204,4138.4419,11985160200.0000,170406644770.0000,48.3766,1.1828,1.000000,0.3582
2018-06-13,4138.4419,4126.6042,4128.6937,4087.4735,4092.2338,11561218400.0000,151129904025.0000,-46.2081,-1.1166,1.000000,0.3452
2018-06-14,4092.2338,4078.1315,4115.1461,4062.7227,4076.4366,11289103200.0000,149099477908.0000,-15.7972,-0.3860,1.000000,0.3370
2018-06-15,4076.4366,4067.3185,4083.2530,4022.8644,4041.5411,14193746800.0000,169072496992.0000,-34.8955,-0.8560,1.000000,0.4237
2018-06-19,4041.5411,3984.4983,3994.5914,3828.3787,3871.9846,24369289500.0000,270771642744.0000,-169.5565,-4.1953,1.000000,0.7262
2018-06-20,3871.9846,3851.8991,3909.5443,3827.9081,3893.9125,14704751500.0000,169911212844.0000,21.9279,0.5663,1.000000,0.4382
2018-06-21,3893.9125,3891.9697,3933.1860,3836.7288,3839.6126,15714903000.0000,176013492545.0000,-54.2999,-1.3945,1.000000,0.4681
2018-06-22,3839.6126,3812.5832,3865.6016,3785.8805,3865.4281,12680706900.0000,139586008339.0000,25.8155,0.6723,1.000000,0.3776
2018-06-25,3865.4281,3885.7723,3892.5913,3818.1483,3819.7698,12773788900.0000,153353489331.0000,-45.6583,-1.1812,1.000000,0.3804
2018-06-26,3819.7698,3776.2889,3812.5007,3744.0847,3802.3623,13605185600.0000,157905519858.0000,-17.4075,-0.4557,1.000000,0.4047
2018-06-27,3802.3623,3797.3928,3811.2766,3717.2515,3734.8528,13134965800.0000,156242320811.0000,-67.5095,-1.7755,1.000000,0.3907
2018-06-28,3734.8528,3712.9493,3752.9750,3689.8812,3695.9776,12368556900.0000,145235500357.0000,-38.8752,-1.0409,1.000000,0.3679
2018-06-29,3695.9776,3703.9073,3797.1754,3697.1702,3796.4916,13449196800.0000,155511179510.0000,100.5140,2.7196,1.000000,0.3998
2018-07-02,3796.4916,3791.0318,3796.9363,3671.9802,3698.5726,13960037800.0000,166231018662.0000,-97.9190,-2.5792,1.000000,0.4121
2018-07-03,3698.5726,3700.5681,3715.2849,3611.4190,3710.2501,15670292600.0000,194166469502.0000,11.6775,0.3157,1.000000,0.4624
2018-07-04,3710.2501,3697.0156,3714.4804,3652.6938,3659.5381,12901794800.0000,146792382791.0000,-50.7120,-1.3668,1.000000,0.3807
2018-07-05,3659.5381,3658.7856,3688.5415,3608.2229,3617.0558,13451539500.0000,150183425310.0000,-42.4823,-1.1609,1.000000,0.3968
2018-07-06,3617.0558,3620.6649,3674.3788,3563.7512,3637.9768,14743783400.0000,171565342854.0000,20.9210,0.5784,1.000000,0.4342
2018-07-09,3637.9768,3651.0804,3734.6038,3651.0804,3734.4381,12953870400.0000,156705240690.0000,96.4613,2.6515,1.000000,0.3815
2018-07-10,3734.4381,3740.2745,3752.6459,3714.2579,3746.4658,12177649200.0000,144693332733.0000,12.0277,0.3221,1.000000,0.3584
2018-07-11,3746.4658,3676.9307,3702.0088,3644.2274,3679.5601,13095621200.0000,148473884793.0000,-66.9057,-1.7858,1.000000,0.3853
2018-07-12,3679.5601,3674.9061,3780.3529,3674.9061,3763.9889,16444313000.0000,189020555806.0000,84.4288,2.2945,1.000000,0.4838
2018-07-13,3763.9889,3770.3887,3784.2886,3758.1786,3779.1858,12931010700.0000,161014825059.0000,15.1969,0.4037,1.000000,0.3803
2018-07-16,3779.1858,3775.6833,3792.3409,3746.7237,3760.8417,11994937100.0000,148242537354.0000,-18.3441,-0.4854,1.000000,0.3527
2018-07-17,3760.8417,3755.1489,3755.8921,3708.3459,3742.6061,11022639900.0000,138330765113.0000,-18.2356,-0.4849,1.000000,0.3240
2018-07-18,3742.6061,3748.9584,3770.6506,3719.9638,3720.7672,12178746400.0000,145948384050.0000,-21.8389,-0.5835,1.000000,0.3579
2018-07-19,3720.7672,3731.1057,3753.3244,3699.2612,3710.1068,11896165000.0000,140267100041.0000,-10.6604,-0.2865,1.000000,0.3495
2018-07-20,3710.1068,3707.5440,3786.2360,3679.2988,3774.0831,15985324100.0000,181168272904.0000,63.9763,1.7244,1.000000,0.4697
2018-07-23,3774.0831,3751.8131,3808.7658,3743.7637,3807.7780,18752094100.0000,215166819180.0000,33.6949,0.8928,1.000000,0.5509
2018-07-24,3807.7780,3811.6514,3881.9642,3811.6514,3869.6449,24511425100.0000,266979983319.0000,61.8669,1.6248,1.000000,0.7191
2018-07-25,3869.6449,3876.5831,3879.8488,3855.6257,3867.1705,17160936100.0000,184443566521.0000,-2.4744,-0.0639,1.000000,0.5035
2018-07-26,3867.1705,3871.4364,3881.9621,3818.9858,3827.1138,16546988100.0000,170849090846.0000,-40.0567,-1.0358,1.000000,0.4854
2018-07-27,3827.1138,3824.5166,3835.9089,3800.1539,3810.5336,13189399100.0000,135341574985.0000,-16.5802,-0.4332,1.000000,0.3869
2018-07-30,3810.5336,3809.4086,3835.1802,3770.0727,3793.8735,14295301900.0000,154550109056.0000,-16.6601,-0.4372,1.000000,0.4193
2018-07-31,3793.8735,3789.7167,3807.5768,3772.9887,3796.6122,11747717300.0000,129362237754.0000,2.7387,0.0722,1.000000,0.3445
2018-08-01,3796.6122,3808.4169,3825.7524,3724.0028,3724.4682,15071810300.0000,166078071344.0000,-72.1440,-1.9002,1.000000,0.4420
2018-08-02,3724.4682,3711.8900,3711.8900,3583.4335,3642.5915,17569905200.0000,190187373276.0000,-81.8767,-2.1983,1.000000,0.5153
2018-08-03,3642.5915,3636.7219,3652.0879,3585.3895,3585.3895,12153270700.0000,139677895266.0000,-57.2020,-1.5704,1.000000,0.3564
2018-08-06,3585.3895,3581.5227,3610.7271,3514.9263,3532.3066,13043030300.0000,148564883604.0000,-53.0829,-1.4805,1.000000,0.3825
2018-08-07,3532.3066,3543.8115,3633.8397,3519.4009,3633.7756,15092969600.0000,163325664649.0000,101.4690,2.8726,1.000000,0.4426
2018-08-08,3633.7756,3625.3971,3632.3900,3573.4486,3575.8095,13736791600.0000,144367525628.0000,-57.9661,-1.5952,1.000000,0.4028
2018-08-09,3575.8095,3563.5135,3678.9145,3559.4356,3665.7326,16022240400.0000,173530159600.0000,89.9231,2.5148,1.000000,0.4697
2018-08-10,3665.7326,3665.5897,3693.1261,3649.4964,3676.4902,12215231100.0000,138659724454.0000,10.7576,0.2935,1.000000,0.3581
2018-08-13,3676.4902,3639.1307,3675.2403,3608.0909,3669.0971,13191418400.0000,148800647527.0000,-7.3931,-0.2011,1.000000,0.3866
2018-08-14,3669.0971,3663.8944,3670.9507,3635.4808,3651.7984,10702735800.0000,120099079739.0000,-17.2987,-0.4715,1.000000,0.3136
2018-08-15,3651.7984,3650.6025,3650.9824,3564.1105,3567.0465,12152404100.0000,132621520015.0000,-84.7519,-2.3208,1.000000,0.3560
2018-08-16,3567.0465,3524.3025,3587.4545,3500.5193,3546.5966,12894120900.0000,136691889475.0000,-20.4499,-0.5733,1.000000,0.3778
2018-08-17,3546.5966,3576.6293,3584.3313,3486.8134,3492.8681,11910338700.0000,132230335227.0000,-53.7285,-1.5149,1.000000,0.3489
2018-08-20,3492.8681,3498.2387,3528.7731,3464.3338,3528.7731,12253534000.0000,136717106891.0000,35.9050,1.0280,1.000000,0.3589
2018-08-21,3528.7731,3532.2332,3592.7841,3528.2647,3587.7360,12494348700.0000,146809367444.0000,58.9629,1.6709,1.000000,0.3659
2018-08-22,3587.7360,3586.8944,3586.8944,3554.4695,3562.5763,9470932500.0000,107698580720.0000,-25.1597,-0.7013,1.000000,0.2774
2018-08-23,3562.5763,3562.0735,3594.2330,3541.7983,3577.2134,10837614500.0000,127515267706.0000,14.6371,0.4109,1.000000,0.3173
2018-08-24,3577.2134,3566.0657,3606.9212,3550.5746,3579.4487,10766399700.0000,118939525685.0000,2.2353,0.0625,1.000000,0.3153
2018-08-27,3579.4487,3592.0898,3664.9368,3592.0898,3664.9368,15281588000.0000,173363004790.0000,85.4881,2.3883,1.000000,0.4474
2018-08-28,3664.9368,3667.0648,3677.0116,3649.5055,3662.3174,12891080200.0000,147974605975.0000,-2.6194,-0.0715,1.000000,0.3772
2018-08-29,3662.3174,3656.1595,3661.0976,3635.5444,3645.4240,12029261600.0000,124193411119.0000,-16.8934,-0.4613,1.000000,0.3521
2018-08-30,3645.4240,3644.0166,3660.3022,3600.8835,3603.0357,12254375200.0000,127648549438.0000,-42.3883,-1.1628,1.000000,0.3587
2018-08-31,3603.0357,3586.4593,3606.3733,3559.3564,3580.0660,12421768400.0000,138144767488.0000,-22.9697,-0.6375,1.000000,0.3632
2018-09-03,3580.0660,3567.6918,3577.1885,3534.7843,3574.1611,11933245700.0000,127801431039.0000,-5.9049,-0.1649,1.000000,0.3488
2018-09-04,3574.1611,3575.1668,3624.4345,3561.1270,3617.6326,12811372100.0000,140861335081.0000,43.4715,1.2163,1.000000,0.3745
2018-09-05,3617.6326,3603.7221,3608.7774,3550.6184,3550.6184,12270543100.0000,127896652872.0000,-67.0142,-1.8524,1.000000,0.3587
2018-09-06,3550.6184,3538.7464,3566.8517,3507.2630,3518.0795,10816878100.0000,123945679136.0000,-32.5389,-0.9164,1.000000,0.3162
2018-09-07,3518.0795,3527.6423,3574.5319,3504.4972,3529.7653,11754748000.0000,134506243433.0000,11.6858,0.3322,1.000000,0.3436
2018-09-10,3529.7653,3524.8370,3530.2318,3473.1695,3475.3735,11514352600.0000,121551584107.0000,-54.3918,-1.5409,1.000000,0.3365
2018-09-11,3475.3735,3474.7074,3493.9572,3454.2311,3470.2652,10845931200.0000,109937779811.0000,-5.1083,-0.1470,1.000000,0.3170
2018-09-12,3470.2652,3464.0456,3476.8463,3443.2095,3450.6495,9716878100.0000,107411830816.0000,-19.6157,-0.5653,1.000000,0.2840
2018-09-13,3450.6495,3487.2746,3499.7525,3435.0630,3483.6139,12298242900.0000,133167176600.0000,32.9644,0.9553,1.000000,0.3594
2018-09-14,3483.6139,3488.6140,3495.8874,3467.9023,3478.7854,11657857000.0000,121413133102.0000,-4.8285,-0.1386,1.000000,0.3407
2018-09-17,3478.7854,3461.2049,3464.2597,3429.9180,3436.3282,10159849300.0000,98556803973.0000,-42.4572,-1.2205,1.000000,0.2969
2018-09-18,3436.3282,3424.6055,3503.7062,3424.6055,3503.3980,12485736200.0000,128478296478.0000,67.0698,1.9518,1.000000,0.3649
2018-09-19,3503.3980,3495.6301,3573.5687,3490.9493,3548.0216,15622652200.0000,165066799807.0000,44.6236,1.2737,1.000000,0.4564
2018-09-20,3548.0216,3549.5234,3568.4830,3537.9660,3545.4897,12096003100.0000,120235184575.0000,-2.5319,-0.0714,1.000000,0.3534
2018-09-21,3545.4897,3555.9393,3639.9197,3541.5465,3639.9197,17431120000.0000,176080827657.0000,94.4300,2.6634,1.000000,0.5092
2018-09-25,3639.9197,3606.3978,3627.7064,3599.7070,3612.7379,12170893400.0000,125511680892.0000,-27.1818,-0.7468,1.000000,0.3555
2018-09-26,3612.7379,3620.1116,3676.9911,3613.7130,3647.2932,15789289800.0000,170823078471.0000,34.5553,0.9565,1.000000,0.4612
2018-09-27,3647.2932,3645.7052,3652.7224,3619.0604,3625.2576,13120291300.0000,134671130056.0000,-22.0356,-0.6042,1.000000,0.3832
2018-09-28,3625.2576,3631.6880,3665.2073,3624.5556,3662.1132,14164639600.0000,140819014206.0000,36.8556,1.0166,1.000000,0.4134
2018-10-08,3662.1132,3585.1789,3589.7828,3508.4870,3514.0667,16116465300.0000,163659046124.0000,-148.0465,-4.0427,1.000000,0.4702
2018-10-09,3514.0667,3514.5673,3536.2188,3497.1858,3510.1648,11716072700.0000,119616962095.0000,-3.9019,-0.1110,1.000000,0.3418
2018-10-10,3510.1648,3515.5818,3535.7899,3475.4684,3503.5027,11583246500.0000,118707888729.0000,-6.6621,-0.1898,1.000000,0.3379
2018-10-11,3503.5027,3394.0653,3421.9004,3291.1069,3317.1158,21150494300.0000,190203399512.0000,-186.3869,-5.3200,1.000000,0.6170
2018-10-12,3317.1158,3309.2206,3364.3395,3262.6905,3349.5598,18013630000.0000,161123710427.0000,32.4440,0.9781,1.000000,0.5255
2018-10-15,3349.5598,3353.0584,3366.7460,3293.7174,3299.3030,13189687100.0000,121986698451.0000,-50.2568,-1.5004,1.000000,0.3848
2018-10-16,3299.3030,3299.9743,3335.4482,3247.1200,3260.5360,12996438000.0000,119222352287.0000,-38.7670,-1.1750,1.000000,0.3791
2018-10-17,3260.5360,3301.4087,3311.7903,3218.4348,3280.6756,14636101900.0000,133270413177.0000,20.1396,0.6177,1.000000,0.4269
2018-10-18,3280.6756,3258.8018,3258.8018,3198.3150,3199.8743,13355587900.0000,120086338867.0000,-80.8013,-2.4629,1.000000,0.3896
2018-10-19,3199.8743,3167.3464,3295.8870,3159.9551,3293.2315,16840126600.0000,160888396490.0000,93.3572,2.9175,1.000000,0.4912
2018-10-22,3293.2315,3320.0658,3468.6824,3320.0658,3440.3014,23882036400.0000,240162305707.0000,147.0699,4.4658,1.000000,0.6966
2018-10-23,3440.3014,3443.2164,3448.1049,3334.8150,3355.3996,19568130600.0000,197037570611.0000,-84.9018,-2.4679,1.000000,0.5708
2018-10-24,3355.3996,3340.4845,3413.3488,3331.5628,3357.8029,17373322600.0000,165219095464.0000,2.4033,0.0716,1.000000,0.5064
2018-10-25,3357.8029,3270.5642,3364.0738,3261.0086,3360.7386,17663902300.0000,161663585700.0000,2.9357,0.0874,1.000000,0.5148
2018-10-26,3360.7386,3373.6497,3390.4954,3323.6382,3343.8937,16928297500.0000,152894466129.0000,-16.8449,-0.5012,1.000000,0.4933
2018-10-29,3343.8937,3328.3767,3329.6594,3237.7945,3252.4517,14929135900.0000,149757591629.0000,-91.4420,-2.7346,1.000000,0.4348
2018-10-30,3252.4517,3237.2051,3321.8864,3219.2092,3287.1576,18890475100.0000,184075259256.0000,34.7059,1.0671,1.000000,0.5501
2018-10-31,3287.1576,3292.9301,3351.4879,3284.2383,3334.8586,18589522000.0000,170343003429.0000,47.7010,1.4511,1.000000,0.5413
2018-11-01,3334.8586,3365.1984,3403.5413,3354.6961,3358.4891,21871252100.0000,210923995918.0000,23.6305,0.7086,1.000000,0.6368
2018-11-02,3358.4891,3436.9629,3475.5765,3407.4117,3475.5765,25035827300.0000,254149451634.0000,117.0874,3.4863,1.000000,0.7289
2018-11-05,3475.5765,3456.8540,3472.2335,3416.4095,3453.8770,19748396000.0000,189786064257.0000,-21.6995,-0.6243,1.000000,0.5748
2018-11-06,3453.8770,3445.0543,3445.0543,3404.1355,3437.4196,15367218600.0000,142923155040.0000,-16.4574,-0.4765,1.000000,0.4472
2018-11-07,3437.4196,3437.9409,3467.0550,3413.1364,3416.0185,16970189500.0000,160711452529.0000,-21.4011,-0.6226,1.000000,0.4938
2018-11-08,3416.0185,3445.2042,3447.8933,3398.3933,3402.6386,14855989500.0000,136743889049.0000,-13.3799,-0.3917,1.000000,0.4323
2018-11-09,3402.6386,3383.3726,3388.7310,3362.3224,3363.3867,15170772200.0000,134040539717.0000,-39.2519,-1.1536,1.000000,0.4411
2018-11-12,3363.3867,3356.0976,3415.6333,3350.8682,3414.5309,17505292800.0000,157312673300.0000,51.1442,1.5206,1.000000,0.5089
2018-11-13,3414.5309,3372.6856,3474.0108,3368.1506,3455.5693,25520382600.0000,210585101472.0000,41.0384,1.2019,1.000000,0.7419
2018-11-14,3455.5693,3450.3995,3462.3301,3420.2355,3425.9847,22640748900.0000,179410330744.0000,-29.5846,-0.8561,1.000000,0.6582
2018-11-15,3425.9847,3422.1736,3469.8567,3420.6120,3469.8567,19686401100.0000,169788075873.0000,43.8720,1.2806,1.000000,0.5723
2018-11-16,3469.8567,3471.2126,3514.1164,3453.0633,3489.4133,23754865900.0000,217760872774.0000,19.5566,0.5636,1.000000,0.6906
2018-11-19,3489.4133,3490.5710,3521.4764,3480.1482,3521.4764,22697170000.0000,205737940908.0000,32.0631,0.9189,1.000000,0.6596
2018-11-20,3521.4764,3492.3946,3503.7261,3431.8401,3435.4358,21248537900.0000,190455306013.0000,-86.0406,-2.4433,1.000000,0.6175
2018-11-21,3435.4358,3400.2114,3449.9227,3397.4337,3445.1258,17427635300.0000,153111874475.0000,9.6900,0.2821,1.000000,0.5064
2018-11-22,3445.1258,3451.8312,3455.0051,3418.5985,3434.7338,14037328300.0000,124240664443.0000,-10.3920,-0.3016,1.000000,0.4079
2018-11-23,3434.7338,3428.3258,3432.0332,3340.0921,3345.0694,17671308300.0000,151110079022.0000,-89.6644,-2.6105,1.000000,0.5134
2018-11-26,3345.0694,3348.6754,3370.7208,3331.0049,3341.9308,12796383900.0000,107541129402.0000,-3.1386,-0.0938,1.000000,0.3718
2018-11-27,3341.9308,3355.9810,3367.6016,3328.8277,3342.3599,11776054300.0000,105778487222.0000,0.4291,0.0128,1.000000,0.3421
2018-11-28,3342.3599,3343.1674,3386.2038,3323.8534,3386.0304,14738988600.0000,128202299848.0000,43.6705,1.3066,1.000000,0.4282
2018-11-29,3386.0304,3405.9711,3412.7703,3335.0605,3335.0605,15760094700.0000,139537288890.0000,-50.9699,-1.5053,1.000000,0.4578
2018-11-30,3335.0605,3331.7558,3371.9571,3321.0186,3369.1018,13476983300.0000,121323961894.0000,34.0413,1.0207,1.000000,0.3915
2018-12-03,3369.1018,3459.9292,3480.0034,3429.5689,3465.8778,21775290800.0000,218445861073.0000,96.7760,2.8725,1.000000,0.6323
2018-12-04,3465.8778,3460.4243,3475.1871,3448.6419,3475.1871,15569525200.0000,146859160045.0000,9.3093,0.2686,1.000000,0.4521
2018-12-05,3475.1871,3425.3908,3473.7616,3420.0922,3456.3541,15042902500.0000,146161019379.0000,-18.8330,-0.5419,1.000000,0.4366
2018-12-06,3456.3541,3424.1612,3429.7140,3381.0214,3382.6529,14237636700.0000,147730243819.0000,-73.7012,-2.1323,1.000000,0.4133
2018-12-07,3382.6529,3388.9218,3395.8765,3376.4374,3382.5416,10511697800.0000,107577172197.0000,-0.1113,-0.0033,1.000000,0.3051
2018-12-10,3382.5416,3354.4206,3370.5245,3333.4110,3343.3016,11737762200.0000,113820389425.0000,-39.2400,-1.1601,1.000000,0.3406
2018-12-11,3343.3016,3348.6051,3363.3999,3343.4461,3362.1058,10365465800.0000,97209211961.0000,18.8042,0.5624,1.000000,0.3008
2018-12-12,3362.1058,3382.1705,3384.2115,3360.3361,3370.4488,10140352600.0000,96362292228.0000,8.3430,0.2481,1.000000,0.2942
2018-12-13,3370.4488,3379.3048,3436.0658,3367.2450,3419.3174,15405666500.0000,151151033709.0000,48.8686,1.4499,1.000000,0.4470
2018-12-14,3419.3174,3408.0059,3411.2675,3355.8972,3356.4075,15008779600.0000,138912205863.0000,-62.9099,-1.8398,1.000000,0.4352
2018-12-17,3356.4075,3347.5656,3358.4383,3321.4552,3351.4099,11799982100.0000,115713382256.0000,-4.9976,-0.1489,1.000000,0.3430
2018-12-18,3351.4099,3330.0965,3356.0643,3302.7976,3320.6752,11512379800.0000,109363348272.0000,-30.7347,-0.9171,1.000000,0.3346
2018-12-19,3320.6752,3325.7010,3328.6015,3275.7249,3279.5891,10178247300.0000,101727269167.0000,-41.0861,-1.2373,1.000000,0.2958
2018-12-20,3279.5891,3272.0844,3287.4219,3237.8779,3262.7164,11671731400.0000,112912426077.0000,-16.8727,-0.5145,1.000000,0.3392
2018-12-21,3262.7164,3250.4997,3253.0364,3204.3416,3226.7793,12386852600.0000,120198866200.0000,-35.9371,-1.1014,1.000000,0.3599
2018-12-24,3226.7793,3214.8863,3243.9530,3206.1375,3241.9840,9914155600.0000,96586862225.0000,15.2047,0.4712,1.000000,0.2880
2018-12-25,3241.9840,3209.1018,3229.8463,3156.8947,3215.9793,13907309800.0000,124163881763.0000,-26.0047,-0.8021,1.000000,0.4040
2018-12-26,3215.9793,3211.1512,3228.2345,3193.6664,3200.5178,10067996600.0000,92903554009.0000,-15.4615,-0.4808,1.000000,0.2924
2018-12-27,3200.5178,3243.6867,3248.9015,3182.4577,3182.4577,13476117800.0000,121487035992.0000,-18.0601,-0.5643,1.000000,0.3914
2018-12-28,3182.4577,3187.3392,3215.5579,3173.7507,3199.9371,12101796400.0000,115495366857.0000,17.4794,0.5492,1.000000,0.3515
2019-01-02,3199.9371,3206.6041,3208.6525,3150.1624,3160.1164,11615747000.0000,111678033539.0000,-39.8207,-1.2444,1.000000,0.3362
2019-01-03,3160.1164,3154.8217,3194.3540,3143.6252,3152.7715,12635834700.0000,117768510559.0000,-7.3449,-0.2324,1.000000,0.3657
2019-01-04,3152.7715,3126.0015,3228.3832,3121.9736,3228.2197,17676770900.0000,159371718408.0000,75.4482,2.3931,1.000000,0.5114
2019-01-07,3228.2197,3248.2390,3262.5435,3231.6762,3257.4799,18231781000.0000,164935244767.0000,29.2602,0.9064,1.000000,0.5272
2019-01-08,3257.4799,3252.0444,3256.8501,3240.6086,3250.1134,15572752300.0000,129329014992.0000,-7.3665,-0.2261,1.000000,0.4503
2019-01-09,3250.1134,3265.8870,3320.9842,3263.8183,3277.0228,19251794500.0000,178640610797.0000,26.9094,0.8280,1.000000,0.5566
2019-01-10,3277.0228,3276.3691,3293.9609,3263.0151,3271.0749,15418264500.0000,139450013828.0000,-5.9479,-0.1815,1.000000,0.4458
2019-01-11,3271.0749,3278.8818,3301.4355,3267.1197,3295.0084,14014150900.0000,124020199730.0000,23.9335,0.7317,1.000000,0.4053
2019-01-14,3295.0084,3293.6666,3298.8868,3263.9530,3268.0021,13380131600.0000,112881924584.0000,-27.0063,-0.8196,1.000000,0.3868
2019-01-15,3268.0021,3270.3445,3329.2844,3263.9106,3327.7938,16077814300.0000,150585034491.0000,59.7917,1.8296,1.000000,0.4647
2019-01-16,3327.7938,3326.2479,3336.5017,3317.1796,3326.3744,14948908400.0000,135811655581.0000,-1.4194,-0.0427,1.000000,0.4321
2019-01-17,3326.3744,3329.1572,3338.5358,3304.2308,3306.3262,15473698300.0000,131309343064.0000,-20.0482,-0.6027,1.000000,0.4472
2019-01-18,3306.3262,3317.4944,3363.3893,3314.5205,3360.2250,18733544500.0000,162257594787.0000,53.8988,1.6302,1.000000,0.5412
2019-01-21,3360.2250,3363.6844,3393.7841,3363.6844,3379.0921,16669655300.0000,158474629357.0000,18.8671,0.5615,1.000000,0.4815
2019-01-22,3379.0921,3375.6070,3375.6070,3323.8911,3332.8465,14248720000.0000,125977478774.0000,-46.2456,-1.3686,1.000000,0.4115
2019-01-23,3332.8465,3325.2987,3346.3277,3321.3474,3332.4089,11835621400.0000,103241526374.0000,-0.4376,-0.0131,1.000000,0.3418
2019-01-24,3332.4089,3337.4410,3360.7725,3315.8593,3350.8686,14356494100.0000,132535935146.0000,18.4597,0.5539,1.000000,0.4146
2019-01-25,3350.8686,3356.6243,3390.4144,3354.4334,3367.8706,15562520700.0000,145712865254.0000,17.0020,0.5074,1.000000,0.4494
2019-01-28,3367.8706,3387.1767,3413.3589,3356.4747,3365.2229,14990236500.0000,146658974279.0000,-2.6477,-0.0786,1.000000,0.4328
2019-01-29,3365.2229,3358.9060,3372.6815,3314.7750,3363.5659,15541206100.0000,140167717863.0000,-1.6570,-0.0492,1.000000,0.4487
2019-01-30,3363.5659,3350.1110,3373.0434,3334.7827,3335.1019,12226028700.0000,115471881930.0000,-28.4640,-0.8462,1.000000,0.3530
2019-01-31,3335.1019,3345.1204,3378.8138,3335.8873,3355.2379,15775904400.0000,145204640930.0000,20.1360,0.6038,1.000000,0.4552
2019-02-01,3355.2379,3376.9915,3414.0856,3367.6398,3414.0209,14811931800.0000,142459884160.0000,58.7830,1.7520,1.000000,0.4274
2019-02-11,3414.0209,3410.1347,3482.2686,3410.1347,3481.8055,17411579000.0000,171496034083.0000,67.7846,1.9855,1.000000,0.5022
2019-02-12,3481.8055,3480.8845,3514.2115,3476.7855,3507.8358,20750361800.0000,184423026295.0000,26.0303,0.7476,1.000000,0.5986
2019-02-13,3507.8358,3514.4318,3584.4798,3505.9441,3575.1050,27704723500.0000,251806728888.0000,67.2692,1.9177,1.000000,0.7992
2019-02-14,3575.1050,3570.8951,3597.7517,3560.5011,3582.9025,24595582300.0000,208813347494.0000,7.7975,0.2181,1.000000,0.7089
2019-02-15,3582.9025,3572.5977,3577.4960,3523.2286,3526.3580,23718021000.0000,208809679766.0000,-56.5445,-1.5782,1.000000,0.6836
2019-02-18,3526.3580,3553.3705,3642.0053,3553.3705,3642.0053,30701009300.0000,272639684257.0000,115.6473,3.2795,1.000000,0.8841
2019-02-19,3642.0053,3653.3909,3676.5913,3611.8796,3638.2366,32295855400.0000,291466997741.0000,-3.7687,-0.1035,1.000000,0.9300
2019-02-20,3638.2366,3646.5597,3659.6121,3614.9593,3648.2162,26760344000.0000,232873657625.0000,9.9796,0.2743,1.000000,0.7705
2019-02-21,3648.2162,3646.5282,3701.7303,3627.3706,3639.2132,32609439900.0000,296526275694.0000,-9.0030,-0.2468,1.000000,0.9390
2019-02-22,3639.2132,3635.1178,3723.5393,3617.7798,3723.5393,33340411600.0000,314409372027.0000,84.3261,2.3172,1.000000,0.9600
2019-02-25,3723.5393,3780.1849,3941.8513,3778.4237,3941.8183,58434070100.0000,566923582973.0000,218.2790,5.8621,1.000000,1.6825
2019-02-26,3941.8183,3948.8059,3980.5315,3898.8022,3904.6883,62087196300.0000,583890417838.0000,-37.1300,-0.9420,1.000000,1.7876
2019-02-27,3904.6883,3901.0944,3957.3676,3853.9177,3895.7661,49509009400.0000,462778185911.0000,-8.9222,-0.2285,1.000000,1.4254
2019-02-28,3895.7661,3893.1659,3919.4077,3871.6954,3889.8856,34085309600.0000,322983204844.0000,-5.8805,-0.1509,1.000000,0.9814
2019-03-01,3889.8856,3917.9950,3962.3652,3882.4594,3962.3652,35453933400.0000,348386018008.0000,72.4796,1.8633,1.000000,1.0203
2019-03-04,3962.3652,3997.7071,4107.0831,3982.4848,4015.0568,55593699000.0000,560179016952.0000,52.6916,1.3298,1.000000,1.5999
2019-03-05,4015.0568,4005.8654,4058.2767,3990.6274,4058.2327,43774442700.0000,429509866642.0000,43.1759,1.0754,1.000000,1.2598
2019-03-06,4058.2327,4069.8633,4107.7294,4035.6815,4101.7081,58304168900.0000,540668873614.0000,43.4754,1.0713,1.000000,1.6779
2019-03-07,4101.7081,4094.4781,4121.9195,4042.6574,4082.9094,59681376900.0000,574150854231.0000,-18.7987,-0.4583,1.000000,1.7175
2019-03-08,4082.9094,3990.4395,4059.2644,3920.6175,3921.4769,60367032600.0000,579164399926.0000,-161.4325,-3.9539,1.000000,1.7373
