date,DJI_GI,IXIC_GI,SPX_GI,TY_CBT,hs300
2003-12-17,10145.26,1921.33,1076.48,112.5938,1453.995
2003-12-18,10248.08,1956.18,1089.18,112.8438,1457.301
2003-12-19,10278.22,1951.02,1088.67,112.9219,1446.285
2003-12-22,10338.0,1955.8,1092.94,112.7344,1492.963
2003-12-23,10341.26,1974.78,1096.02,111.9375,1500.64
2003-12-24,10305.19,1969.23,1094.04,112.625,1513.825
2003-12-25,10305.19,1969.23,1094.04,112.625,1512.597
2003-12-26,10324.67,1973.14,1095.89,113.0,1514.775
2003-12-29,10450.0,2006.48,1109.48,112.3594,1496.427
2003-12-30,10425.04,2009.88,1109.64,112.1094,1511.691
2003-12-31,10453.92,2003.37,1111.92,112.2656,1497.044
2004-01-02,10409.85,2006.68,1108.48,111.3438,1517.193
2004-01-05,10544.07,2047.36,1122.22,111.3125,1568.353
2004-01-06,10538.66,2057.37,1123.67,112.2031,1574.523
2004-01-07,10529.03,2077.68,1126.33,112.5,1587.204
2004-01-08,10592.44,2100.25,1131.92,112.5313,1610.126
2004-01-09,10458.89,2086.92,1121.86,113.9219,1581.466
2004-01-12,10485.18,2111.78,1127.23,113.9688,1618.518
2004-01-13,10427.18,2096.44,1121.22,114.4375,1612.683
2004-01-14,10538.37,2111.13,1130.52,114.6719,1592.423
2004-01-15,10553.85,2109.08,1132.05,114.6406,1586.493
2004-01-16,10600.51,2140.46,1139.83,114.3125,1600.425
2004-01-29,10510.29,2068.23,1134.11,113.0,1628.837
2004-01-30,10488.07,2066.15,1131.13,113.4375,1590.729
2004-02-02,10499.18,2063.15,1135.26,113.375,1623.88
2004-02-03,10505.18,2066.21,1136.03,113.8281,1649.282
2004-02-04,10470.74,2014.14,1126.52,113.6875,1685.159
2004-02-05,10495.55,2019.56,1128.59,113.2344,1693.428
2004-02-06,10593.03,2064.01,1142.76,114.0156,1679.193
2004-02-09,10579.03,2060.57,1139.81,114.2188,1703.529
2004-02-10,10613.85,2075.33,1145.54,113.9375,1691.009
2004-02-11,10737.7,2089.66,1157.76,114.6719,1677.759
2004-02-12,10694.07,2073.61,1152.11,114.4688,1663.832
2004-02-13,10627.85,2053.56,1145.81,114.8281,1658.539
2004-02-16,10627.85,2053.56,1145.81,114.8281,1696.827
2004-02-17,10714.88,2080.35,1156.99,114.7969,1703.774
2004-02-18,10671.99,2076.47,1151.82,114.7813,1717.096
2004-02-19,10664.73,2045.96,1147.06,114.8125,1717.015
2004-02-20,10619.03,2037.93,1144.11,114.4688,1721.752
2004-02-23,10609.62,2007.52,1140.99,114.8906,1681.654
2004-02-24,10566.37,2005.44,1139.09,115.0469,1682.297
2004-02-25,10601.62,2022.98,1143.67,115.1406,1647.381
2004-02-26,10580.14,2032.57,1144.91,114.9375,1654.898
2004-02-27,10583.92,2029.82,1144.94,113.875,1675.067
2004-03-01,10678.14,2057.8,1155.96,113.7969,1689.76
2004-03-02,10591.48,2039.65,1149.1,113.375,1687.278
2004-03-03,10593.11,2033.36,1151.04,113.3125,1661.812
2004-03-04,10588.0,2055.11,1154.88,113.6094,1668.874
2004-03-05,10595.55,2047.63,1156.87,115.2188,1662.096
2004-03-08,10529.48,2008.78,1147.21,115.6563,1637.144
2004-03-09,10456.96,1995.16,1140.58,116.0313,1637.099
2004-03-10,10296.89,1964.15,1123.89,115.9063,1678.073
2004-03-11,10128.38,1943.89,1106.78,115.875,1691.643
2004-03-12,10240.08,1984.73,1120.57,115.8125,1694.743
2004-03-15,10102.89,1939.2,1104.49,115.7031,1736.22
2004-03-16,10184.67,1943.09,1110.7,116.3125,1745.543
2004-03-17,10300.3,1976.76,1123.75,116.2969,1745.098
2004-03-18,10295.78,1962.44,1122.32,115.7969,1717.26
2004-03-19,10186.6,1940.47,1109.78,115.5625,1747.872
2004-03-22,10064.75,1909.9,1095.4,116.0781,1755.685
2004-03-23,10063.64,1901.8,1093.95,116.1094,1741.695
2004-03-24,10048.23,1909.48,1091.33,116.1719,1740.054
2004-03-25,10218.82,1967.17,1109.19,116.0313,1736.477
2004-03-26,10212.97,1960.02,1108.06,115.2188,1734.047
2004-03-29,10329.63,1992.57,1122.47,114.9063,1719.674
2004-03-30,10381.7,2000.63,1127.0,114.8438,1724.277
2004-03-31,10357.7,1994.22,1126.21,115.4063,1741.623
2004-04-01,10373.33,2015.01,1132.17,114.875,1758.147
2004-04-02,10470.59,2057.17,1141.81,112.9375,1768.645
2004-04-05,10558.37,2079.12,1150.57,112.4063,1766.483
2004-04-06,10570.81,2059.9,1148.16,112.7969,1777.516
2004-04-07,10480.15,2050.24,1140.53,112.8438,1774.552
2004-04-08,10442.03,2052.88,1139.32,112.6094,1770.279
2004-04-09,10442.03,2052.88,1139.32,112.6094,1727.348
2004-04-12,10515.56,2065.48,1145.2,112.4063,1722.986
2004-04-13,10381.28,2030.08,1129.44,111.5625,1715.136
2004-04-14,10377.95,2024.85,1128.17,111.25,1697.156
2004-04-15,10397.46,2002.17,1128.84,111.1719,1679.076
2004-04-16,10451.97,1995.74,1134.61,111.625,1693.861
2004-04-19,10437.85,2020.43,1135.82,111.4219,1675.885
2004-04-20,10314.5,1978.63,1118.15,111.0938,1669.422
2004-04-21,10317.27,1995.63,1124.09,110.9688,1651.577
2004-04-22,10461.2,2032.91,1139.93,111.3906,1657.785
2004-04-23,10472.84,2049.77,1140.6,110.6719,1635.501
2004-04-26,10444.73,2036.77,1135.53,110.7969,1635.499
2004-04-27,10478.16,2032.53,1138.11,111.0938,1611.86
2004-04-28,10342.6,1989.54,1122.41,110.5938,1606.801
2004-04-29,10272.27,1958.78,1113.89,110.1719,1579.447
2004-04-30,10225.57,1920.15,1107.3,110.5,1595.587
2004-05-10,9990.02,1896.07,1087.12,108.5625,1560.215
2004-05-11,10019.47,1931.35,1095.45,108.6875,1568.059
2004-05-12,10045.16,1925.59,1097.28,108.5625,1603.768
2004-05-13,10010.74,1926.03,1096.44,108.2031,1597.57
2004-05-14,10012.87,1904.25,1095.7,108.7813,1562.688
2004-05-17,9906.91,1876.64,1084.1,109.5156,1539.959
2004-05-18,9968.51,1897.82,1091.49,109.2031,1555.442
2004-05-19,9937.71,1898.17,1088.68,108.7344,1558.287
2004-05-20,9937.64,1896.59,1089.19,109.2656,1549.061
2004-05-21,9966.74,1912.09,1093.56,108.9531,1558.33
2004-05-24,9958.43,1922.98,1095.41,109.125,1550.348
2004-05-25,10117.62,1964.65,1113.05,109.2656,1518.045
2004-05-26,10109.89,1976.15,1114.94,109.7813,1524.436
2004-05-27,10205.2,1984.5,1121.28,110.3906,1557.178
2004-05-28,10188.45,1986.74,1120.68,108.375,1548.722
2004-05-31,10188.45,1986.74,1120.68,108.375,1555.906
2004-06-01,10202.65,1990.77,1121.2,108.125,1579.658
2004-06-02,10262.97,1988.98,1124.99,107.875,1567.067
2004-06-03,10195.91,1960.26,1116.64,108.0469,1543.527
2004-06-04,10242.82,1978.62,1122.5,107.5469,1542.086
2004-06-07,10391.08,2020.62,1140.42,107.7344,1517.145
2004-06-08,10432.52,2023.53,1142.18,107.7344,1493.814
2004-06-09,10368.44,1990.61,1131.33,107.4219,1468.071
2004-06-10,10410.1,1999.87,1136.47,107.625,1468.344
2004-06-11,10410.1,1999.87,1136.47,107.625,1472.072
2004-06-14,10334.73,1969.99,1125.29,107.0469,1438.736
2004-06-15,10380.43,1995.6,1132.01,108.5156,1463.777
2004-06-16,10379.58,1998.23,1133.56,108.1875,1475.416
2004-06-17,10377.52,1983.67,1132.05,108.4844,1445.501
2004-06-18,10416.41,1986.73,1135.02,108.3594,1427.301
2004-06-21,10371.47,1974.38,1130.3,108.5469,1433.467
2004-06-22,10395.07,1994.15,1134.41,108.4531,1450.683
2004-06-23,10479.57,2020.98,1144.06,108.5469,1440.729
2004-06-24,10443.81,2015.57,1140.65,108.9688,1427.754
2004-06-25,10371.84,2025.47,1134.43,108.9844,1401.113
2004-06-28,10357.09,2019.82,1133.35,108.2656,1385.181
2004-06-29,10413.43,2034.93,1136.2,108.6094,1408.689
2004-06-30,10435.48,2047.79,1140.84,109.3281,1399.162
2004-07-01,10334.16,2015.55,1128.94,109.6719,1441.068
2004-07-02,10282.83,2006.66,1125.38,110.5,1441.19
2004-07-05,10282.83,2006.66,1125.38,110.5,1444.59
2004-07-06,10219.34,1963.43,1116.21,110.3906,1450.501
2004-07-07,10240.29,1966.08,1118.33,110.4219,1438.398
2004-07-08,10171.56,1935.32,1109.11,110.4844,1439.783
2004-07-09,10213.22,1946.33,1112.81,110.5781,1430.654
2004-07-12,10238.22,1936.92,1114.35,110.7031,1397.148
2004-07-13,10247.59,1931.66,1115.14,110.4375,1399.461
2004-07-14,10208.8,1914.88,1111.47,110.4063,1403.755
2004-07-15,10163.16,1912.71,1106.69,110.3906,1421.544
2004-07-16,10139.78,1883.15,1101.39,111.3438,1456.13
2004-07-19,10094.06,1883.83,1100.9,111.3281,1457.537
2004-07-20,10149.07,1917.07,1108.67,110.5781,1447.941
2004-07-21,10046.13,1874.37,1093.88,110.3438,1448.037
2004-07-22,10050.33,1889.06,1096.84,110.5,1407.438
2004-07-23,9962.22,1849.09,1086.2,110.7344,1407.396
2004-07-26,9961.92,1839.02,1084.07,110.4844,1387.67
2004-07-27,10085.14,1869.1,1094.83,109.6563,1384.128
2004-07-28,10117.07,1858.26,1095.42,109.8281,1388.81
2004-07-29,10129.24,1881.06,1100.43,109.9688,1407.331
2004-07-30,10139.71,1887.36,1101.72,110.7188,1386.202
2004-08-02,10179.16,1892.09,1106.62,110.875,1373.217
2004-08-03,10120.24,1859.42,1099.69,111.0781,1366.258
2004-08-04,10126.51,1855.06,1098.63,111.0156,1404.505
2004-08-05,9963.03,1821.63,1080.7,111.2344,1389.039
2004-08-06,9815.33,1776.89,1063.97,112.7188,1390.461
2004-08-09,9814.66,1774.64,1065.22,112.4844,1395.848
2004-08-10,9944.67,1808.7,1079.04,112.125,1400.769
2004-08-11,9938.32,1782.42,1075.79,112.25,1384.964
2004-08-12,9814.59,1752.49,1063.23,112.4375,1368.196
2004-08-13,9825.35,1757.22,1064.8,112.7813,1368.45
2004-08-16,9954.55,1782.84,1079.34,112.5313,1354.511
2004-08-17,9972.83,1795.25,1081.71,112.9375,1360.2
2004-08-18,10083.15,1831.37,1095.17,112.75,1358.216
2004-08-19,10040.82,1819.89,1091.23,112.8906,1340.45
2004-08-20,10110.14,1838.02,1098.35,112.7188,1341.738
2004-08-23,10073.05,1838.7,1095.68,112.3906,1325.413
2004-08-24,10098.63,1836.89,1096.19,112.4219,1344.626
2004-08-25,10181.74,1860.72,1104.96,112.5313,1339.784
2004-08-26,10173.41,1852.92,1105.09,112.7969,1334.422
2004-08-27,10195.01,1862.09,1107.77,112.7969,1320.614
2004-08-30,10122.52,1836.49,1099.15,113.0938,1319.407
2004-08-31,10173.92,1838.1,1104.24,112.3125,1342.062
2004-09-01,10168.46,1850.41,1105.91,112.4375,1321.462
2004-09-02,10290.28,1873.43,1118.31,112.0,1327.927
2004-09-03,10260.2,1844.48,1113.63,111.2813,1327.116
2004-09-06,10260.2,1844.48,1113.63,111.2813,1321.465
2004-09-07,10342.79,1858.56,1121.3,111.5781,1324.294
2004-09-08,10313.36,1850.64,1116.27,112.2813,1309.333
2004-09-09,10289.1,1869.65,1118.38,112.1094,1284.307
2004-09-10,10313.07,1894.31,1123.92,112.2813,1287.081
2004-09-13,10314.76,1910.38,1125.82,112.4844,1260.316
2004-09-14,10318.16,1915.4,1128.33,112.6406,1300.357
2004-09-15,10231.36,1896.52,1120.37,112.3438,1355.226
2004-09-16,10244.49,1904.08,1123.5,113.0625,1371.201
2004-09-17,10284.46,1910.09,1128.55,112.6875,1414.702
2004-09-20,10204.89,1908.07,1122.2,113.2188,1463.221
2004-09-21,10244.93,1921.18,1129.3,113.2969,1448.562
2004-09-22,10109.18,1885.71,1113.56,113.5938,1420.148
2004-09-23,10038.9,1886.43,1108.36,113.2344,1464.779
2004-09-24,10047.24,1879.48,1110.11,113.2031,1435.563
2004-09-27,9988.54,1859.88,1103.52,113.4375,1427.398
2004-09-28,10077.4,1869.87,1110.06,113.375,1435.589
2004-09-29,10136.24,1893.94,1114.8,112.7813,1420.009
2004-09-30,10080.27,1896.84,1114.58,112.625,1396.7
2004-10-08,10055.2,1919.97,1122.14,112.5781,1422.929
2004-10-11,10081.97,1928.76,1124.39,112.5781,1413.154
2004-10-12,10077.18,1925.17,1121.84,111.1719,1384.439
2004-10-13,10002.33,1920.53,1113.65,113.0938,1386.721
2004-10-14,9894.45,1903.02,1103.29,113.5313,1332.938
2004-10-15,9933.38,1911.5,1108.2,113.2188,1330.518
2004-10-18,9956.32,1936.52,1114.02,113.2344,1335.394
2004-10-19,9897.62,1922.9,1103.23,113.2813,1337.618
2004-10-20,9886.93,1932.97,1103.66,113.625,1330.584
2004-10-21,9865.76,1953.62,1106.49,113.5781,1310.545
2004-10-22,9757.81,1915.14,1095.74,113.7344,1329.355
2004-10-25,9749.99,1914.04,1094.81,113.8906,1311.151
2004-10-26,9888.48,1928.79,1111.09,113.7969,1324.783
2004-10-27,10002.03,1969.99,1125.4,113.0938,1342.799
2004-10-28,10004.54,1975.74,1127.44,113.1875,1341.737
2004-10-29,10027.47,1974.99,1130.2,113.5625,1320.536
2004-11-01,10054.39,1979.87,1130.51,113.125,1305.291
2004-11-02,10035.73,1984.79,1130.54,113.2344,1301.528
2004-11-03,10137.05,2004.33,1143.2,113.2969,1326.749
2004-11-04,10314.76,2023.63,1161.67,113.2656,1304.776
2004-11-05,10387.54,2038.94,1166.17,112.4219,1305.128
2004-11-08,10391.31,2039.25,1164.89,112.2656,1304.229
2004-11-09,10386.37,2043.33,1164.08,112.2813,1307.429
2004-11-10,10385.48,2034.56,1162.91,112.0156,1354.386
2004-11-11,10469.84,2061.27,1173.48,112.0156,1347.07
2004-11-12,10539.01,2085.34,1184.17,110.8438,1352.217
2004-11-15,10550.24,2094.09,1183.81,112.4531,1370.046
2004-11-16,10487.65,2078.62,1175.43,112.3125,1370.389
2004-11-17,10549.57,2099.68,1181.94,112.7969,1356.138
2004-11-18,10572.55,2104.28,1183.55,112.8906,1367.828
2004-11-19,10456.91,2070.63,1170.34,112.2969,1379.96
2004-11-22,10489.42,2085.19,1177.24,112.4219,1383.02
2004-11-23,10492.6,2084.28,1176.94,112.3281,1371.244
2004-11-24,10520.31,2102.54,1181.76,112.25,1359.125
2004-11-25,10520.31,2102.54,1181.76,112.25,1358.333
2004-11-26,10522.23,2101.97,1182.65,112.0469,1356.727
2004-11-29,10475.9,2106.87,1178.57,111.4531,1337.434
2004-11-30,10428.02,2096.81,1173.82,111.4531,1340.771
2004-12-01,10590.22,2138.23,1191.37,110.6406,1334.944
2004-12-02,10585.12,2143.57,1190.33,110.5156,1333.09
2004-12-03,10592.21,2147.96,1191.17,111.5,1337.197
2004-12-06,10547.06,2151.25,1190.25,111.6719,1339.644
2004-12-07,10440.58,2114.66,1177.07,111.6719,1323.752
2004-12-08,10494.23,2126.11,1182.81,112.4063,1326.438
2004-12-09,10552.82,2129.01,1189.24,112.25,1338.81
2004-12-10,10543.22,2128.07,1188.0,112.375,1317.717
2004-12-13,10638.32,2148.5,1198.68,112.4219,1309.695
2004-12-14,10676.45,2159.84,1203.38,112.5781,1307.553
2004-12-15,10691.45,2162.55,1205.72,112.875,1313.045
2004-12-16,10705.64,2146.15,1203.21,112.1875,1305.018
2004-12-17,10649.92,2135.2,1194.22,112.0313,1290.49
2004-12-20,10661.6,2127.85,1194.65,112.0156,1275.459
2004-12-21,10759.43,2150.91,1205.45,112.2031,1275.17
2004-12-22,10815.89,2157.03,1209.57,112.0313,1307.57
2004-12-23,10827.12,2160.62,1210.13,111.9844,1282.719
2004-12-24,10827.12,2160.62,1210.13,111.9844,1285.036
2004-12-27,10776.13,2154.22,1204.92,111.5156,1280.272
2004-12-28,10854.54,2177.19,1213.54,111.5,1278.943
2004-12-29,10829.19,2177.0,1213.45,111.2656,1274.313
2004-12-30,10800.3,2178.34,1213.55,111.6719,1273.709
2004-12-31,10783.01,2175.44,1211.92,111.9375,1266.496
2005-01-04,10630.78,2107.86,1188.05,111.4063,1242.774
2005-01-05,10597.83,2091.24,1183.74,111.4063,1251.937
2005-01-06,10622.88,2090.0,1187.89,111.4844,1239.43
2005-01-07,10603.96,2088.61,1186.19,111.375,1244.746
2005-01-10,10621.03,2097.04,1190.25,111.3906,1252.401
2005-01-11,10556.22,2079.62,1182.99,111.5781,1257.462
2005-01-12,10617.78,2092.53,1187.7,111.6406,1256.923
2005-01-13,10505.83,2070.56,1177.45,112.0,1256.314
2005-01-14,10558.0,2087.91,1184.52,111.8281,1245.62
2005-01-17,10558.0,2087.91,1184.52,111.8281,1216.652
2005-01-18,10628.79,2106.04,1195.98,111.9063,1225.454
2005-01-19,10539.97,2073.59,1184.63,111.9219,1218.108
2005-01-20,10471.47,2045.88,1175.41,112.0781,1204.394
2005-01-21,10392.99,2034.27,1167.87,112.2969,1234.476
2005-01-24,10368.61,2008.7,1163.75,112.3594,1255.777
2005-01-25,10461.56,2019.95,1168.41,111.9531,1254.234
2005-01-26,10498.59,2046.09,1174.07,111.875,1241.958
2005-01-27,10467.4,2047.15,1174.55,111.7656,1225.891
2005-01-28,10427.2,2035.83,1171.36,112.25,1213.673
2005-01-31,10489.94,2062.41,1181.27,112.2656,1191.823
2005-02-01,10551.94,2068.7,1189.41,112.2813,1188.931
2005-02-02,10596.79,2075.06,1193.19,112.25,1252.5
2005-02-03,10593.1,2057.64,1189.89,112.0313,1242.307
2005-02-04,10716.13,2086.66,1203.03,112.6563,1269.004
2005-02-16,10834.88,2087.43,1210.34,112.1094,1278.88
2005-02-17,10754.26,2061.34,1200.75,112.0,1276.134
2005-02-18,10785.22,2058.62,1201.59,111.4844,1258.969
2005-02-21,10785.22,2058.62,1201.59,111.4844,1284.48
2005-02-22,10611.2,2030.32,1184.16,111.3594,1309.277
2005-02-23,10673.79,2031.25,1190.8,111.4219,1309.475
2005-02-24,10748.79,2051.7,1200.2,111.3125,1309.949
2005-02-25,10841.6,2065.4,1211.37,111.4063,1312.445
2005-02-28,10766.23,2051.72,1203.6,109.875,1306.003
2005-03-01,10830.0,2071.25,1210.41,109.8125,1303.412
2005-03-02,10811.97,2067.5,1210.08,109.7969,1287.45
2005-03-03,10833.03,2058.4,1210.47,109.7344,1294.339
2005-03-04,10940.55,2070.61,1222.12,110.1563,1287.714
2005-03-07,10936.86,2090.21,1225.31,110.2188,1293.739
2005-03-08,10912.62,2073.55,1219.43,109.75,1318.271
2005-03-09,10805.62,2061.29,1207.01,108.9219,1316.791
2005-03-10,10851.51,2059.72,1209.25,109.2188,1286.233
2005-03-11,10774.36,2041.6,1200.08,108.7188,1289.941
2005-03-14,10804.51,2051.04,1206.83,108.8281,1293.5
2005-03-15,10745.1,2034.98,1197.75,108.7188,1269.144
2005-03-16,10633.07,2015.75,1188.07,108.9375,1255.589
2005-03-17,10626.35,2016.42,1190.21,109.25,1243.475
2005-03-18,10629.67,2007.79,1189.65,109.0625,1227.403
2005-03-21,10565.39,2007.51,1183.78,109.0313,1231.046
2005-03-22,10470.51,1989.34,1171.71,108.4219,1206.922
2005-03-23,10456.02,1990.22,1172.53,108.3594,1201.649
2005-03-24,10442.87,1991.06,1171.42,108.4531,1208.192
2005-03-25,10442.87,1991.06,1171.42,108.4531,1205.634
2005-03-28,10485.65,1992.52,1174.28,108.2344,1200.113
2005-03-29,10405.7,1973.88,1165.36,108.5156,1195.018
2005-03-30,10540.93,2005.67,1181.41,108.75,1172.574
2005-03-31,10503.76,1999.23,1180.59,109.2656,1181.236
2005-04-01,10404.3,1984.81,1172.92,109.5313,1223.566
2005-04-04,10421.14,1991.07,1176.12,109.5625,1202.967
2005-04-05,10458.46,1999.32,1181.39,109.4688,1191.745
2005-04-06,10486.02,1999.14,1184.07,109.7031,1214.868
2005-04-07,10546.32,2018.79,1191.14,109.4688,1225.487
2005-04-08,10461.34,1999.35,1181.2,109.3438,1248.521
2005-04-11,10448.56,1992.12,1181.21,109.625,1240.972
2005-04-12,10507.97,2005.4,1187.76,110.2188,1219.511
2005-04-13,10403.93,1974.37,1173.79,110.2344,1248.203
2005-04-14,10278.75,1946.71,1162.05,110.3906,1234.332
2005-04-15,10087.51,1908.15,1142.62,110.9531,1216.962
2005-04-18,10071.25,1912.92,1145.98,111.1094,1197.735
2005-04-19,10127.41,1932.36,1152.78,111.4375,1199.902
2005-04-20,10012.36,1913.76,1137.5,111.3906,1184.193
2005-04-21,10218.6,1962.41,1159.95,110.7656,1172.556
2005-04-22,10157.71,1932.19,1152.12,111.0469,1169.187
2005-04-25,10242.47,1950.78,1162.1,111.0313,1157.971
2005-04-26,10151.13,1927.44,1151.74,110.9688,1165.335
2005-04-27,10198.8,1930.43,1156.38,111.2031,1148.757
2005-04-28,10070.37,1904.18,1143.22,111.6719,1169.118
2005-04-29,10192.51,1921.65,1156.85,111.4219,1159.146
2005-05-09,10384.34,1979.67,1178.84,110.9219,1130.835
2005-05-10,10281.11,1962.77,1166.22,111.375,1135.561
2005-05-11,10300.25,1971.55,1171.11,111.5,1124.271
2005-05-12,10189.48,1963.88,1159.36,111.6563,1103.993
2005-05-13,10140.12,1976.78,1154.05,111.9688,1107.627
2005-05-16,10252.29,1994.43,1165.69,111.9844,1095.468
2005-05-17,10331.88,2004.15,1173.8,112.0781,1099.64
2005-05-18,10464.45,2030.65,1185.56,112.4375,1102.965
2005-05-19,10493.19,2042.58,1191.08,112.125,1103.475
2005-05-20,10471.91,2046.42,1189.28,112.0469,1099.269
2005-05-23,10523.56,2056.65,1193.86,112.5313,1070.844
2005-05-24,10503.68,2061.62,1194.07,113.0,1073.847
2005-05-25,10457.8,2050.12,1190.01,112.7188,1072.137
2005-05-26,10537.6,2071.24,1197.62,112.5469,1058.867
2005-05-27,10542.55,2075.73,1198.78,112.8281,1051.946
2005-05-30,10542.55,2075.73,1198.78,112.8281,1060.162
2005-05-31,10467.48,2068.22,1191.5,113.2656,1060.738
2005-06-01,10549.87,2087.86,1202.27,113.9219,1039.187
2005-06-02,10553.49,2097.8,1204.29,114.0156,1016.063
2005-06-03,10460.97,2071.43,1196.02,113.375,1013.637
2005-06-06,10467.03,2075.76,1197.51,113.5625,1034.378
2005-06-07,10483.07,2067.16,1197.26,113.9375,1030.941
2005-06-08,10476.86,2060.18,1194.67,113.7188,1115.582
2005-06-09,10503.02,2076.91,1200.93,113.5625,1131.052
2005-06-10,10512.63,2063.0,1198.11,112.9688,1108.286
2005-06-13,10522.56,2068.96,1200.82,112.7031,1106.291
2005-06-14,10547.57,2069.04,1203.91,112.4063,1093.464
2005-06-15,10566.37,2074.92,1206.58,112.375,1072.836
2005-06-16,10578.65,2089.15,1210.96,112.7031,1086.01
2005-06-17,10623.07,2090.11,1216.96,112.5781,1085.61
2005-06-20,10609.11,2088.13,1216.1,112.3906,1115.62
2005-06-21,10599.67,2091.07,1213.61,112.7969,1101.486
2005-06-22,10587.93,2092.03,1213.88,113.6406,1102.033
2005-06-23,10421.44,2070.66,1200.73,113.5,1093.702
2005-06-24,10297.84,2053.27,1191.57,113.8281,1101.882
2005-06-27,10290.78,2045.2,1190.69,113.9375,1124.64
2005-06-28,10405.63,2069.89,1201.57,113.4375,1108.588
2005-06-29,10374.48,2068.89,1199.85,113.2656,1104.992
2005-06-30,10274.97,2056.96,1191.33,113.4688,1080.938
2005-07-01,10303.44,2057.37,1194.44,112.75,1055.594
2005-07-04,10303.44,2057.37,1194.44,112.75,1047.278
2005-07-05,10371.8,2078.75,1204.99,112.1563,1039.043
2005-07-06,10270.68,2068.65,1194.94,112.4063,1033.545
2005-07-07,10302.29,2075.66,1197.87,112.625,1038.597
2005-07-08,10449.14,2112.88,1211.86,112.0781,1017.983
2005-07-11,10519.72,2135.43,1219.44,112.125,1011.499
2005-07-12,10513.89,2143.15,1222.21,111.875,1046.161
2005-07-13,10557.39,2144.11,1223.29,111.7656,1037.394
2005-07-14,10628.89,2152.82,1226.5,111.625,1040.416
2005-07-15,10640.83,2156.78,1227.92,111.7031,1026.115
2005-07-18,10574.99,2144.87,1221.13,111.5156,1012.097
2005-07-19,10646.56,2173.18,1229.35,111.75,1014.355
2005-07-20,10689.15,2188.57,1235.2,111.8906,1021.052
2005-07-21,10627.77,2178.6,1227.04,111.0938,1020.632
2005-07-22,10651.18,2179.74,1233.68,111.4219,1046.321
2005-07-25,10596.48,2166.74,1229.03,111.2813,1045.4
2005-07-26,10579.77,2175.99,1231.16,111.3125,1072.807
2005-07-27,10637.09,2186.22,1236.79,111.1563,1089.909
2005-07-28,10705.55,2198.44,1243.72,111.6406,1086.548
2005-07-29,10640.91,2184.83,1234.18,110.9844,1083.033
2005-08-01,10623.15,2195.38,1235.35,110.6875,1088.948
2005-08-02,10683.74,2218.15,1244.12,110.5938,1104.038
2005-08-03,10697.59,2216.81,1245.04,110.8281,1107.699
2005-08-04,10610.1,2191.32,1235.86,110.6719,1102.589
2005-08-05,10558.03,2177.91,1226.42,110.1094,1128.743
2005-08-08,10536.93,2164.39,1223.13,109.9531,1138.882
2005-08-09,10615.67,2174.19,1231.38,110.1875,1152.534
2005-08-10,10594.41,2157.81,1229.13,110.1875,1165.033
2005-08-11,10685.89,2174.55,1237.81,110.625,1183.579
2005-08-12,10600.31,2156.9,1230.39,111.1719,1167.915
2005-08-15,10634.38,2167.04,1233.87,110.9531,1187.006
2005-08-16,10513.45,2137.06,1219.34,111.3281,1177.278
2005-08-17,10550.71,2145.15,1220.24,110.9531,1192.834
2005-08-18,10554.93,2136.08,1219.02,111.5781,1148.035
2005-08-19,10559.23,2135.56,1219.71,111.5781,1150.184
2005-08-22,10569.89,2141.41,1221.73,111.5938,1158.597
2005-08-23,10519.58,2137.25,1217.57,111.7188,1149.957
2005-08-24,10434.87,2128.91,1209.59,111.75,1167.137
2005-08-25,10450.63,2134.37,1212.4,111.8594,1172.475
